
Generated transport data: t (600,), x (256,), usol (600, 256), c=40.0
Domain: x in [0.0, 6.283185307179586], t in [0.0, 1.0]
Constraint dimension M_CON = 1200
Fixed damping lambda = 1.0e-04
Residual scaling: (u_t + c*u_x)/sqrt(1+c^2)
Jitter: kind=gaussian, sigma_x=1.0e-03, sigma_t=0.0e+00
Derivative periodic BC: deleted. Constraint blocks: PDE=900, BC=100, IC=200
  iter |        obj |     pdeMSE |       feas |       PDE |        BC |        IC |      stat |     alpha |   stepInf |      lam |       kkt |     relL2
  6020 |  9.912e-08 |  9.910e-09 |  1.461e-09 |  3.77e-05 |  5.82e-05 |  2.57e-05 |  3.31e-03 |  5.85e-03 |  1.93e-05 |  1.0e-04 |  1.35e-11 |  7.88e-04
  6030 |  9.904e-08 |  9.903e-09 |  1.462e-09 |  3.77e-05 |  5.82e-05 |  2.60e-05 |  3.31e-03 |  5.31e-03 |  1.76e-05 |  1.0e-04 |  1.60e-11 |  7.88e-04
  6040 |  9.893e-08 |  9.895e-09 |  1.459e-09 |  3.77e-05 |  5.81e-05 |  2.58e-05 |  3.30e-03 |  5.83e-03 |  1.93e-05 |  1.0e-04 |  1.73e-11 |  7.88e-04
  6050 |  9.890e-08 |  9.887e-09 |  1.458e-09 |  3.77e-05 |  5.81e-05 |  2.57e-05 |  3.29e-03 |  5.83e-03 |  1.92e-05 |  1.0e-04 |  1.62e-11 |  7.88e-04
  6060 |  9.879e-08 |  9.880e-09 |  1.455e-09 |  3.77e-05 |  5.81e-05 |  2.58e-05 |  3.29e-03 |  5.29e-03 |  1.74e-05 |  1.0e-04 |  2.09e-11 |  7.88e-04
  6070 |  9.872e-08 |  9.873e-09 |  1.453e-09 |  3.76e-05 |  5.80e-05 |  2.56e-05 |  3.28e-03 |  5.82e-03 |  1.91e-05 |  1.0e-04 |  2.06e-11 |  7.87e-04
  6080 |  9.869e-08 |  9.865e-09 |  1.454e-09 |  3.76e-05 |  5.80e-05 |  2.58e-05 |  3.28e-03 |  5.81e-03 |  1.91e-05 |  1.0e-04 |  1.66e-11 |  7.87e-04
  6090 |  9.858e-08 |  9.857e-09 |  1.453e-09 |  3.76e-05 |  5.80e-05 |  2.59e-05 |  3.28e-03 |  5.28e-03 |  1.73e-05 |  1.0e-04 |  1.49e-11 |  7.87e-04
  6100 |  9.848e-08 |  9.849e-09 |  1.449e-09 |  3.76e-05 |  5.79e-05 |  2.57e-05 |  3.28e-03 |  5.80e-03 |  1.90e-05 |  1.0e-04 |  1.47e-11 |  7.87e-04
  6110 |  9.843e-08 |  9.842e-09 |  1.445e-09 |  3.75e-05 |  5.79e-05 |  2.56e-05 |  3.27e-03 |  5.80e-03 |  1.89e-05 |  1.0e-04 |  1.72e-11 |  7.87e-04
  6120 |  9.836e-08 |  9.835e-09 |  1.444e-09 |  3.75e-05 |  5.78e-05 |  2.56e-05 |  3.27e-03 |  5.79e-03 |  1.89e-05 |  1.0e-04 |  1.53e-11 |  7.86e-04
  6130 |  9.823e-08 |  9.827e-09 |  1.444e-09 |  3.75e-05 |  5.78e-05 |  2.56e-05 |  3.26e-03 |  5.78e-03 |  1.89e-05 |  1.0e-04 |  1.99e-11 |  7.86e-04
  6140 |  9.819e-08 |  9.819e-09 |  1.443e-09 |  3.75e-05 |  5.78e-05 |  2.56e-05 |  3.26e-03 |  5.78e-03 |  1.88e-05 |  1.0e-04 |  1.88e-11 |  7.86e-04
  6150 |  9.809e-08 |  9.812e-09 |  1.441e-09 |  3.75e-05 |  5.77e-05 |  2.57e-05 |  3.25e-03 |  5.77e-03 |  1.88e-05 |  1.0e-04 |  1.55e-11 |  7.86e-04
  6160 |  9.801e-08 |  9.804e-09 |  1.441e-09 |  3.75e-05 |  5.77e-05 |  2.57e-05 |  3.25e-03 |  5.24e-03 |  1.71e-05 |  1.0e-04 |  1.30e-11 |  7.86e-04
  6170 |  9.802e-08 |  9.797e-09 |  1.437e-09 |  3.74e-05 |  5.77e-05 |  2.55e-05 |  3.24e-03 |  5.76e-03 |  1.87e-05 |  1.0e-04 |  1.98e-11 |  7.86e-04
  6180 |  9.790e-08 |  9.789e-09 |  1.435e-09 |  3.74e-05 |  5.76e-05 |  2.55e-05 |  3.24e-03 |  6.33e-03 |  2.05e-05 |  1.0e-04 |  1.70e-11 |  7.85e-04
  6190 |  9.784e-08 |  9.781e-09 |  1.434e-09 |  3.74e-05 |  5.76e-05 |  2.55e-05 |  3.24e-03 |  5.75e-03 |  1.86e-05 |  1.0e-04 |  1.30e-11 |  7.85e-04
  6200 |  9.771e-08 |  9.774e-09 |  1.433e-09 |  3.74e-05 |  5.75e-05 |  2.55e-05 |  3.23e-03 |  5.75e-03 |  1.86e-05 |  1.0e-04 |  1.40e-11 |  7.85e-04
  6210 |  9.768e-08 |  9.766e-09 |  1.432e-09 |  3.74e-05 |  5.75e-05 |  2.55e-05 |  3.24e-03 |  5.74e-03 |  1.86e-05 |  1.0e-04 |  1.75e-11 |  7.85e-04
  6220 |  9.757e-08 |  9.759e-09 |  1.430e-09 |  3.73e-05 |  5.75e-05 |  2.56e-05 |  3.23e-03 |  5.74e-03 |  1.85e-05 |  1.0e-04 |  1.91e-11 |  7.85e-04
  6230 |  9.760e-08 |  9.752e-09 |  1.427e-09 |  3.73e-05 |  5.74e-05 |  2.54e-05 |  3.22e-03 |  5.73e-03 |  1.85e-05 |  1.0e-04 |  2.31e-11 |  7.84e-04
  6240 |  9.746e-08 |  9.744e-09 |  1.428e-09 |  3.73e-05 |  5.74e-05 |  2.56e-05 |  3.22e-03 |  5.72e-03 |  1.84e-05 |  1.0e-04 |  1.64e-11 |  7.84e-04
  6250 |  9.740e-08 |  9.736e-09 |  1.424e-09 |  3.73e-05 |  5.74e-05 |  2.55e-05 |  3.22e-03 |  5.20e-03 |  1.67e-05 |  1.0e-04 |  1.89e-11 |  7.84e-04
  6260 |  9.727e-08 |  9.729e-09 |  1.420e-09 |  3.72e-05 |  5.73e-05 |  2.53e-05 |  3.21e-03 |  5.71e-03 |  1.84e-05 |  1.0e-04 |  1.76e-11 |  7.84e-04
  6270 |  9.725e-08 |  9.721e-09 |  1.421e-09 |  3.72e-05 |  5.73e-05 |  2.54e-05 |  3.21e-03 |  5.71e-03 |  1.83e-05 |  1.0e-04 |  1.99e-11 |  7.84e-04
  6280 |  9.711e-08 |  9.713e-09 |  1.420e-09 |  3.72e-05 |  5.73e-05 |  2.54e-05 |  3.21e-03 |  5.70e-03 |  1.83e-05 |  1.0e-04 |  1.38e-11 |  7.84e-04
  6290 |  9.703e-08 |  9.706e-09 |  1.415e-09 |  3.72e-05 |  5.72e-05 |  2.51e-05 |  3.20e-03 |  5.70e-03 |  1.82e-05 |  1.0e-04 |  1.22e-11 |  7.83e-04
  6300 |  9.695e-08 |  9.698e-09 |  1.417e-09 |  3.72e-05 |  5.72e-05 |  2.54e-05 |  3.20e-03 |  5.69e-03 |  1.82e-05 |  1.0e-04 |  1.53e-11 |  7.83e-04
  6310 |  9.685e-08 |  9.690e-09 |  1.413e-09 |  3.71e-05 |  5.72e-05 |  2.52e-05 |  3.20e-03 |  5.69e-03 |  1.82e-05 |  1.0e-04 |  1.76e-11 |  7.83e-04
  6320 |  9.682e-08 |  9.683e-09 |  1.413e-09 |  3.71e-05 |  5.71e-05 |  2.53e-05 |  3.19e-03 |  5.68e-03 |  1.81e-05 |  1.0e-04 |  1.40e-11 |  7.83e-04
  6330 |  9.674e-08 |  9.676e-09 |  1.412e-09 |  3.71e-05 |  5.71e-05 |  2.54e-05 |  3.19e-03 |  5.68e-03 |  1.81e-05 |  1.0e-04 |  1.82e-11 |  7.83e-04
  6340 |  9.665e-08 |  9.669e-09 |  1.408e-09 |  3.71e-05 |  5.70e-05 |  2.52e-05 |  3.19e-03 |  5.67e-03 |  1.81e-05 |  1.0e-04 |  1.66e-11 |  7.82e-04
  6350 |  9.661e-08 |  9.662e-09 |  1.408e-09 |  3.71e-05 |  5.70e-05 |  2.53e-05 |  3.18e-03 |  5.67e-03 |  1.80e-05 |  1.0e-04 |  1.26e-11 |  7.82e-04
  6360 |  9.655e-08 |  9.654e-09 |  1.407e-09 |  3.71e-05 |  5.70e-05 |  2.52e-05 |  3.17e-03 |  5.66e-03 |  1.80e-05 |  1.0e-04 |  1.59e-11 |  7.82e-04
  6370 |  9.647e-08 |  9.646e-09 |  1.404e-09 |  3.70e-05 |  5.69e-05 |  2.52e-05 |  3.17e-03 |  5.66e-03 |  1.79e-05 |  1.0e-04 |  1.69e-11 |  7.82e-04
  6380 |  9.638e-08 |  9.639e-09 |  1.403e-09 |  3.70e-05 |  5.69e-05 |  2.52e-05 |  3.16e-03 |  5.65e-03 |  1.79e-05 |  1.0e-04 |  2.01e-11 |  7.82e-04
  6390 |  9.626e-08 |  9.632e-09 |  1.401e-09 |  3.70e-05 |  5.69e-05 |  2.51e-05 |  3.16e-03 |  5.65e-03 |  1.79e-05 |  1.0e-04 |  1.39e-11 |  7.82e-04
  6400 |  9.627e-08 |  9.624e-09 |  1.399e-09 |  3.70e-05 |  5.68e-05 |  2.51e-05 |  3.16e-03 |  5.64e-03 |  1.78e-05 |  1.0e-04 |  2.01e-11 |  7.81e-04
  6410 |  9.620e-08 |  9.616e-09 |  1.399e-09 |  3.70e-05 |  5.68e-05 |  2.51e-05 |  3.16e-03 |  5.64e-03 |  1.78e-05 |  1.0e-04 |  1.82e-11 |  7.81e-04
  6420 |  9.610e-08 |  9.609e-09 |  1.396e-09 |  3.69e-05 |  5.68e-05 |  2.51e-05 |  3.15e-03 |  5.63e-03 |  1.78e-05 |  1.0e-04 |  1.34e-11 |  7.81e-04
  6430 |  9.606e-08 |  9.602e-09 |  1.395e-09 |  3.69e-05 |  5.67e-05 |  2.51e-05 |  3.15e-03 |  5.11e-03 |  1.61e-05 |  1.0e-04 |  1.32e-11 |  7.81e-04
  6440 |  9.597e-08 |  9.594e-09 |  1.394e-09 |  3.69e-05 |  5.67e-05 |  2.51e-05 |  3.15e-03 |  5.62e-03 |  1.77e-05 |  1.0e-04 |  1.67e-11 |  7.81e-04
  6450 |  9.589e-08 |  9.587e-09 |  1.394e-09 |  3.69e-05 |  5.67e-05 |  2.52e-05 |  3.14e-03 |  5.62e-03 |  1.76e-05 |  1.0e-04 |  1.22e-11 |  7.81e-04
  6460 |  9.583e-08 |  9.580e-09 |  1.392e-09 |  3.69e-05 |  5.66e-05 |  2.50e-05 |  3.14e-03 |  5.61e-03 |  1.76e-05 |  1.0e-04 |  2.65e-11 |  7.80e-04
  6470 |  9.574e-08 |  9.572e-09 |  1.390e-09 |  3.69e-05 |  5.66e-05 |  2.50e-05 |  3.13e-03 |  5.61e-03 |  1.76e-05 |  1.0e-04 |  2.52e-11 |  7.80e-04
  6480 |  9.563e-08 |  9.566e-09 |  1.388e-09 |  3.68e-05 |  5.66e-05 |  2.50e-05 |  3.13e-03 |  5.60e-03 |  1.75e-05 |  1.0e-04 |  2.20e-11 |  7.80e-04
  6490 |  9.558e-08 |  9.558e-09 |  1.384e-09 |  3.68e-05 |  5.65e-05 |  2.49e-05 |  3.13e-03 |  5.60e-03 |  1.75e-05 |  1.0e-04 |  1.94e-11 |  7.80e-04
  6500 |  9.549e-08 |  9.551e-09 |  1.382e-09 |  3.67e-05 |  5.65e-05 |  2.50e-05 |  3.14e-03 |  5.08e-03 |  1.59e-05 |  1.0e-04 |  2.22e-11 |  7.80e-04
  6510 |  9.545e-08 |  9.544e-09 |  1.381e-09 |  3.68e-05 |  5.65e-05 |  2.48e-05 |  3.12e-03 |  5.59e-03 |  1.74e-05 |  1.0e-04 |  2.46e-11 |  7.79e-04
  6520 |  9.544e-08 |  9.537e-09 |  1.380e-09 |  3.67e-05 |  5.64e-05 |  2.49e-05 |  3.12e-03 |  5.58e-03 |  1.74e-05 |  1.0e-04 |  2.64e-11 |  7.79e-04
  6530 |  9.532e-08 |  9.530e-09 |  1.381e-09 |  3.67e-05 |  5.64e-05 |  2.49e-05 |  3.11e-03 |  5.58e-03 |  1.74e-05 |  1.0e-04 |  2.13e-11 |  7.79e-04
  6540 |  9.525e-08 |  9.524e-09 |  1.379e-09 |  3.67e-05 |  5.64e-05 |  2.50e-05 |  3.11e-03 |  5.57e-03 |  1.73e-05 |  1.0e-04 |  1.79e-11 |  7.79e-04
  6550 |  9.520e-08 |  9.517e-09 |  1.375e-09 |  3.67e-05 |  5.63e-05 |  2.48e-05 |  3.10e-03 |  5.57e-03 |  1.73e-05 |  1.0e-04 |  2.34e-11 |  7.79e-04
  6560 |  9.510e-08 |  9.510e-09 |  1.372e-09 |  3.66e-05 |  5.63e-05 |  2.47e-05 |  3.11e-03 |  5.56e-03 |  1.73e-05 |  1.0e-04 |  1.71e-11 |  7.79e-04
  6570 |  9.501e-08 |  9.503e-09 |  1.372e-09 |  3.66e-05 |  5.63e-05 |  2.47e-05 |  3.10e-03 |  5.56e-03 |  1.72e-05 |  1.0e-04 |  1.56e-11 |  7.78e-04
  6580 |  9.496e-08 |  9.495e-09 |  1.373e-09 |  3.66e-05 |  5.62e-05 |  2.49e-05 |  3.09e-03 |  5.55e-03 |  1.72e-05 |  1.0e-04 |  2.42e-11 |  7.78e-04
  6590 |  9.489e-08 |  9.488e-09 |  1.371e-09 |  3.66e-05 |  5.62e-05 |  2.48e-05 |  3.10e-03 |  5.55e-03 |  1.72e-05 |  1.0e-04 |  1.70e-11 |  7.78e-04
  6600 |  9.474e-08 |  9.481e-09 |  1.368e-09 |  3.66e-05 |  5.62e-05 |  2.48e-05 |  3.09e-03 |  5.54e-03 |  1.71e-05 |  1.0e-04 |  1.93e-11 |  7.78e-04
  6610 |  9.476e-08 |  9.475e-09 |  1.367e-09 |  3.66e-05 |  5.61e-05 |  2.48e-05 |  3.09e-03 |  5.54e-03 |  1.71e-05 |  1.0e-04 |  2.05e-11 |  7.78e-04
  6620 |  9.469e-08 |  9.468e-09 |  1.365e-09 |  3.65e-05 |  5.61e-05 |  2.47e-05 |  3.09e-03 |  5.53e-03 |  1.71e-05 |  1.0e-04 |  1.80e-11 |  7.78e-04
  6630 |  9.461e-08 |  9.461e-09 |  1.366e-09 |  3.65e-05 |  5.61e-05 |  2.49e-05 |  3.08e-03 |  5.02e-03 |  1.55e-05 |  1.0e-04 |  2.07e-11 |  7.77e-04
  6640 |  9.456e-08 |  9.454e-09 |  1.362e-09 |  3.65e-05 |  5.60e-05 |  2.47e-05 |  3.07e-03 |  5.52e-03 |  1.70e-05 |  1.0e-04 |  1.86e-11 |  7.77e-04
  6650 |  9.449e-08 |  9.447e-09 |  1.363e-09 |  3.65e-05 |  5.60e-05 |  2.49e-05 |  3.08e-03 |  5.52e-03 |  1.70e-05 |  1.0e-04 |  1.71e-11 |  7.77e-04
  6660 |  9.441e-08 |  9.440e-09 |  1.361e-09 |  3.65e-05 |  5.60e-05 |  2.47e-05 |  3.07e-03 |  5.51e-03 |  1.69e-05 |  1.0e-04 |  2.36e-11 |  7.77e-04
  6670 |  9.434e-08 |  9.433e-09 |  1.358e-09 |  3.65e-05 |  5.59e-05 |  2.45e-05 |  3.07e-03 |  6.06e-03 |  1.86e-05 |  1.0e-04 |  2.46e-11 |  7.77e-04
  6680 |  9.428e-08 |  9.426e-09 |  1.358e-09 |  3.65e-05 |  5.59e-05 |  2.45e-05 |  3.06e-03 |  6.05e-03 |  1.85e-05 |  1.0e-04 |  2.10e-11 |  7.77e-04
  6690 |  9.418e-08 |  9.419e-09 |  1.358e-09 |  3.64e-05 |  5.59e-05 |  2.48e-05 |  3.06e-03 |  5.00e-03 |  1.53e-05 |  1.0e-04 |  1.87e-11 |  7.76e-04
  6700 |  9.411e-08 |  9.412e-09 |  1.353e-09 |  3.64e-05 |  5.59e-05 |  2.46e-05 |  3.06e-03 |  5.49e-03 |  1.68e-05 |  1.0e-04 |  2.20e-11 |  7.76e-04
  6710 |  9.409e-08 |  9.405e-09 |  1.352e-09 |  3.64e-05 |  5.58e-05 |  2.45e-05 |  3.05e-03 |  6.04e-03 |  1.84e-05 |  1.0e-04 |  2.12e-11 |  7.76e-04
  6720 |  9.397e-08 |  9.398e-09 |  1.354e-09 |  3.64e-05 |  5.58e-05 |  2.49e-05 |  3.06e-03 |  5.48e-03 |  1.68e-05 |  1.0e-04 |  2.37e-11 |  7.76e-04
  6730 |  9.392e-08 |  9.392e-09 |  1.352e-09 |  3.63e-05 |  5.58e-05 |  2.48e-05 |  3.05e-03 |  5.48e-03 |  1.67e-05 |  1.0e-04 |  1.63e-11 |  7.76e-04
  6740 |  9.386e-08 |  9.384e-09 |  1.347e-09 |  3.63e-05 |  5.57e-05 |  2.44e-05 |  3.04e-03 |  5.47e-03 |  1.66e-05 |  1.0e-04 |  2.30e-11 |  7.76e-04
  6750 |  9.383e-08 |  9.378e-09 |  1.347e-09 |  3.63e-05 |  5.57e-05 |  2.45e-05 |  3.04e-03 |  5.47e-03 |  1.66e-05 |  1.0e-04 |  2.88e-11 |  7.75e-04
  6760 |  9.374e-08 |  9.371e-09 |  1.345e-09 |  3.63e-05 |  5.57e-05 |  2.44e-05 |  3.03e-03 |  5.46e-03 |  1.66e-05 |  1.0e-04 |  2.92e-11 |  7.75e-04
  6770 |  9.364e-08 |  9.364e-09 |  1.346e-09 |  3.63e-05 |  5.56e-05 |  2.47e-05 |  3.04e-03 |  5.46e-03 |  1.66e-05 |  1.0e-04 |  2.15e-11 |  7.75e-04
  6780 |  9.360e-08 |  9.357e-09 |  1.342e-09 |  3.62e-05 |  5.56e-05 |  2.44e-05 |  3.03e-03 |  5.45e-03 |  1.65e-05 |  1.0e-04 |  1.86e-11 |  7.75e-04
  6790 |  9.355e-08 |  9.350e-09 |  1.342e-09 |  3.62e-05 |  5.56e-05 |  2.45e-05 |  3.03e-03 |  5.45e-03 |  1.65e-05 |  1.0e-04 |  2.20e-11 |  7.75e-04
  6800 |  9.347e-08 |  9.343e-09 |  1.341e-09 |  3.62e-05 |  5.55e-05 |  2.46e-05 |  3.03e-03 |  5.45e-03 |  1.65e-05 |  1.0e-04 |  2.28e-11 |  7.75e-04
  6810 |  9.337e-08 |  9.336e-09 |  1.339e-09 |  3.62e-05 |  5.55e-05 |  2.44e-05 |  3.02e-03 |  5.44e-03 |  1.64e-05 |  1.0e-04 |  2.08e-11 |  7.74e-04
  6820 |  9.330e-08 |  9.329e-09 |  1.338e-09 |  3.62e-05 |  5.55e-05 |  2.46e-05 |  3.02e-03 |  4.94e-03 |  1.49e-05 |  1.0e-04 |  2.05e-11 |  7.74e-04
  6830 |  9.318e-08 |  9.323e-09 |  1.336e-09 |  3.62e-05 |  5.54e-05 |  2.44e-05 |  3.02e-03 |  5.43e-03 |  1.64e-05 |  1.0e-04 |  2.22e-11 |  7.74e-04
  6840 |  9.316e-08 |  9.316e-09 |  1.337e-09 |  3.62e-05 |  5.54e-05 |  2.46e-05 |  3.01e-03 |  5.43e-03 |  1.64e-05 |  1.0e-04 |  2.30e-11 |  7.74e-04
  6850 |  9.307e-08 |  9.310e-09 |  1.334e-09 |  3.61e-05 |  5.54e-05 |  2.45e-05 |  3.01e-03 |  5.42e-03 |  1.63e-05 |  1.0e-04 |  2.71e-11 |  7.74e-04
  6860 |  9.303e-08 |  9.303e-09 |  1.333e-09 |  3.61e-05 |  5.54e-05 |  2.46e-05 |  3.00e-03 |  4.92e-03 |  1.48e-05 |  1.0e-04 |  1.91e-11 |  7.74e-04
  6870 |  9.295e-08 |  9.297e-09 |  1.331e-09 |  3.61e-05 |  5.53e-05 |  2.44e-05 |  3.00e-03 |  5.41e-03 |  1.63e-05 |  1.0e-04 |  1.87e-11 |  7.73e-04
  6880 |  9.292e-08 |  9.290e-09 |  1.329e-09 |  3.61e-05 |  5.53e-05 |  2.43e-05 |  3.00e-03 |  5.95e-03 |  1.78e-05 |  1.0e-04 |  1.97e-11 |  7.73e-04
  6890 |  9.280e-08 |  9.283e-09 |  1.329e-09 |  3.61e-05 |  5.53e-05 |  2.45e-05 |  3.00e-03 |  5.40e-03 |  1.62e-05 |  1.0e-04 |  2.45e-11 |  7.73e-04
  6900 |  9.275e-08 |  9.276e-09 |  1.327e-09 |  3.60e-05 |  5.52e-05 |  2.44e-05 |  2.99e-03 |  5.40e-03 |  1.62e-05 |  1.0e-04 |  1.90e-11 |  7.73e-04
  6910 |  9.266e-08 |  9.268e-09 |  1.328e-09 |  3.60e-05 |  5.52e-05 |  2.45e-05 |  2.98e-03 |  5.39e-03 |  1.61e-05 |  1.0e-04 |  2.39e-11 |  7.73e-04
  6920 |  9.268e-08 |  9.262e-09 |  1.324e-09 |  3.60e-05 |  5.52e-05 |  2.44e-05 |  2.98e-03 |  5.39e-03 |  1.61e-05 |  1.0e-04 |  1.99e-11 |  7.73e-04
  6930 |  9.256e-08 |  9.255e-09 |  1.321e-09 |  3.60e-05 |  5.51e-05 |  2.42e-05 |  2.98e-03 |  5.39e-03 |  1.60e-05 |  1.0e-04 |  2.04e-11 |  7.72e-04
  6940 |  9.249e-08 |  9.248e-09 |  1.320e-09 |  3.59e-05 |  5.51e-05 |  2.42e-05 |  2.97e-03 |  5.92e-03 |  1.76e-05 |  1.0e-04 |  1.78e-11 |  7.72e-04
  6950 |  9.244e-08 |  9.241e-09 |  1.320e-09 |  3.59e-05 |  5.51e-05 |  2.43e-05 |  2.98e-03 |  5.91e-03 |  1.76e-05 |  1.0e-04 |  1.87e-11 |  7.72e-04
  6960 |  9.239e-08 |  9.235e-09 |  1.317e-09 |  3.59e-05 |  5.51e-05 |  2.42e-05 |  2.97e-03 |  5.91e-03 |  1.75e-05 |  1.0e-04 |  1.96e-11 |  7.72e-04
  6970 |  9.228e-08 |  9.228e-09 |  1.316e-09 |  3.59e-05 |  5.50e-05 |  2.43e-05 |  2.97e-03 |  5.90e-03 |  1.75e-05 |  1.0e-04 |  2.11e-11 |  7.72e-04
  6980 |  9.225e-08 |  9.221e-09 |  1.316e-09 |  3.59e-05 |  5.50e-05 |  2.43e-05 |  2.97e-03 |  5.36e-03 |  1.59e-05 |  1.0e-04 |  2.05e-11 |  7.72e-04
  6990 |  9.217e-08 |  9.215e-09 |  1.314e-09 |  3.59e-05 |  5.50e-05 |  2.42e-05 |  2.97e-03 |  5.36e-03 |  1.59e-05 |  1.0e-04 |  1.85e-11 |  7.71e-04
  7000 |  9.208e-08 |  9.208e-09 |  1.312e-09 |  3.59e-05 |  5.49e-05 |  2.40e-05 |  2.96e-03 |  5.89e-03 |  1.74e-05 |  1.0e-04 |  1.97e-11 |  7.71e-04
  7010 |  9.206e-08 |  9.202e-09 |  1.312e-09 |  3.58e-05 |  5.49e-05 |  2.42e-05 |  2.96e-03 |  5.35e-03 |  1.58e-05 |  1.0e-04 |  2.23e-11 |  7.71e-04
  7020 |  9.194e-08 |  9.195e-09 |  1.310e-09 |  3.58e-05 |  5.49e-05 |  2.42e-05 |  2.95e-03 |  5.35e-03 |  1.58e-05 |  1.0e-04 |  2.11e-11 |  7.71e-04
  7030 |  9.194e-08 |  9.189e-09 |  1.309e-09 |  3.58e-05 |  5.48e-05 |  2.41e-05 |  2.95e-03 |  5.87e-03 |  1.73e-05 |  1.0e-04 |  2.00e-11 |  7.71e-04
  7040 |  9.184e-08 |  9.182e-09 |  1.308e-09 |  3.58e-05 |  5.48e-05 |  2.42e-05 |  2.94e-03 |  5.34e-03 |  1.57e-05 |  1.0e-04 |  2.09e-11 |  7.71e-04
  7050 |  9.177e-08 |  9.176e-09 |  1.307e-09 |  3.58e-05 |  5.48e-05 |  2.42e-05 |  2.95e-03 |  5.33e-03 |  1.57e-05 |  1.0e-04 |  1.90e-11 |  7.71e-04
  7060 |  9.171e-08 |  9.170e-09 |  1.306e-09 |  3.58e-05 |  5.48e-05 |  2.41e-05 |  2.94e-03 |  5.86e-03 |  1.72e-05 |  1.0e-04 |  1.82e-11 |  7.70e-04
  7070 |  9.161e-08 |  9.163e-09 |  1.302e-09 |  3.57e-05 |  5.47e-05 |  2.41e-05 |  2.93e-03 |  5.32e-03 |  1.56e-05 |  1.0e-04 |  2.88e-11 |  7.70e-04
  7080 |  9.158e-08 |  9.157e-09 |  1.303e-09 |  3.57e-05 |  5.47e-05 |  2.40e-05 |  2.93e-03 |  5.85e-03 |  1.72e-05 |  1.0e-04 |  1.89e-11 |  7.70e-04
  7090 |  9.151e-08 |  9.149e-09 |  1.300e-09 |  3.57e-05 |  5.47e-05 |  2.39e-05 |  2.93e-03 |  5.31e-03 |  1.56e-05 |  1.0e-04 |  2.73e-11 |  7.70e-04
  7100 |  9.147e-08 |  9.142e-09 |  1.300e-09 |  3.57e-05 |  5.46e-05 |  2.41e-05 |  2.93e-03 |  5.31e-03 |  1.56e-05 |  1.0e-04 |  1.95e-11 |  7.70e-04
  7110 |  9.138e-08 |  9.136e-09 |  1.300e-09 |  3.57e-05 |  5.46e-05 |  2.42e-05 |  2.93e-03 |  5.84e-03 |  1.71e-05 |  1.0e-04 |  2.88e-11 |  7.70e-04
  7120 |  9.132e-08 |  9.129e-09 |  1.297e-09 |  3.57e-05 |  5.46e-05 |  2.39e-05 |  2.92e-03 |  5.83e-03 |  1.70e-05 |  1.0e-04 |  2.04e-11 |  7.69e-04
  7130 |  9.123e-08 |  9.123e-09 |  1.295e-09 |  3.56e-05 |  5.46e-05 |  2.40e-05 |  2.92e-03 |  5.30e-03 |  1.54e-05 |  1.0e-04 |  2.06e-11 |  7.69e-04
  7140 |  9.121e-08 |  9.117e-09 |  1.294e-09 |  3.56e-05 |  5.45e-05 |  2.39e-05 |  2.92e-03 |  5.82e-03 |  1.70e-05 |  1.0e-04 |  1.90e-11 |  7.69e-04
  7150 |  9.108e-08 |  9.110e-09 |  1.293e-09 |  3.56e-05 |  5.45e-05 |  2.39e-05 |  2.91e-03 |  5.29e-03 |  1.54e-05 |  1.0e-04 |  2.66e-11 |  7.69e-04
  7160 |  9.102e-08 |  9.103e-09 |  1.293e-09 |  3.56e-05 |  5.45e-05 |  2.40e-05 |  2.91e-03 |  5.28e-03 |  1.54e-05 |  1.0e-04 |  1.83e-11 |  7.69e-04
  7170 |  9.096e-08 |  9.097e-09 |  1.291e-09 |  3.56e-05 |  5.44e-05 |  2.40e-05 |  2.91e-03 |  5.28e-03 |  1.53e-05 |  1.0e-04 |  1.82e-11 |  7.69e-04
  7180 |  9.090e-08 |  9.091e-09 |  1.291e-09 |  3.55e-05 |  5.44e-05 |  2.41e-05 |  2.91e-03 |  5.28e-03 |  1.53e-05 |  1.0e-04 |  2.55e-11 |  7.68e-04
  7190 |  9.086e-08 |  9.084e-09 |  1.288e-09 |  3.55e-05 |  5.44e-05 |  2.39e-05 |  2.90e-03 |  5.80e-03 |  1.68e-05 |  1.0e-04 |  2.08e-11 |  7.68e-04
  7200 |  9.081e-08 |  9.078e-09 |  1.287e-09 |  3.55e-05 |  5.44e-05 |  2.39e-05 |  2.90e-03 |  5.79e-03 |  1.68e-05 |  1.0e-04 |  2.08e-11 |  7.68e-04
  7210 |  9.073e-08 |  9.072e-09 |  1.285e-09 |  3.55e-05 |  5.43e-05 |  2.39e-05 |  2.89e-03 |  5.79e-03 |  1.67e-05 |  1.0e-04 |  2.18e-11 |  7.68e-04
  7220 |  9.070e-08 |  9.065e-09 |  1.284e-09 |  3.55e-05 |  5.43e-05 |  2.39e-05 |  2.89e-03 |  5.78e-03 |  1.67e-05 |  1.0e-04 |  1.90e-11 |  7.68e-04
  7230 |  9.060e-08 |  9.059e-09 |  1.282e-09 |  3.54e-05 |  5.43e-05 |  2.38e-05 |  2.89e-03 |  5.78e-03 |  1.67e-05 |  1.0e-04 |  2.29e-11 |  7.68e-04
