iter,obj_printed,obj_mse,feas_mse,pde_con_mse,bc_mse,ic_mse,pde_rms,bc_rms,ic_rms,station,alpha,step_inf,lambda,kkt,relL2
1390,1.991e-07,1.99e-08,4.789e-09,4.03225e-09,1.6899999999999996e-08,2.21841e-09,6.35e-05,0.00013,4.71e-05,0.00928,0.0068,6.31e-05,0.0001,3.43e-11,0.000968
1400,1.984e-07,1.984e-08,4.763e-09,4.00689e-09,1.6640999999999997e-08,2.2089999999999997e-09,6.33e-05,0.000129,4.7e-05,0.00924,0.00677,6.26e-05,0.0001,3.19e-11,0.000968
1410,1.978e-07,1.977e-08,4.734e-09,3.9942400000000005e-09,1.6384e-08,2.19961e-09,6.32e-05,0.000128,4.69e-05,0.00919,0.00742,6.82e-05,0.0001,3.19e-11,0.000967
1420,1.972e-07,1.971e-08,4.706e-09,3.969e-09,1.6384e-08,2.19024e-09,6.3e-05,0.000128,4.68e-05,0.00914,0.0074,6.76e-05,0.0001,3.71e-11,0.000966
1430,1.966e-07,1.965e-08,4.679e-09,3.95641e-09,1.6129e-08,2.18089e-09,6.29e-05,0.000127,4.67e-05,0.0091,0.00737,6.71e-05,0.0001,3.68e-11,0.000965
1440,1.959e-07,1.959e-08,4.652e-09,3.93129e-09,1.6129e-08,2.1715600000000003e-09,6.27e-05,0.000127,4.66e-05,0.00906,0.00734,6.65e-05,0.0001,3.16e-11,0.000964
1450,1.953e-07,1.953e-08,4.625e-09,3.918760000000001e-09,1.5876e-08,2.16225e-09,6.26e-05,0.000126,4.65e-05,0.00901,0.00731,6.59e-05,0.0001,3.37e-11,0.000963
1460,1.948e-07,1.947e-08,4.599e-09,3.89376e-09,1.5876e-08,2.1529600000000004e-09,6.24e-05,0.000126,4.64e-05,0.00897,0.00729,6.54e-05,0.0001,2.64e-11,0.000962
1470,1.942e-07,1.941e-08,4.574e-09,3.88129e-09,1.5625e-08,2.14369e-09,6.23e-05,0.000125,4.63e-05,0.00893,0.00726,6.48e-05,0.0001,2.7e-11,0.000961
1480,1.936e-07,1.935e-08,4.548e-09,3.868839999999999e-09,1.5625e-08,2.13444e-09,6.22e-05,0.000125,4.62e-05,0.00888,0.00724,6.43e-05,0.0001,3.45e-11,0.00096
1490,1.93e-07,1.93e-08,4.523e-09,3.844e-09,1.5376e-08,2.1252100000000004e-09,6.2e-05,0.000124,4.61e-05,0.00884,0.00721,6.38e-05,0.0001,3.11e-11,0.000959
1500,1.925e-07,1.924e-08,4.499e-09,3.83161e-09,1.5376e-08,2.116e-09,6.19e-05,0.000124,4.6e-05,0.0088,0.00719,6.33e-05,0.0001,3.34e-11,0.000958
1510,1.919e-07,1.919e-08,4.474e-09,3.81924e-09,1.5129000000000003e-08,2.1068099999999997e-09,6.18e-05,0.000123,4.59e-05,0.00876,0.00716,6.27e-05,0.0001,4.05e-11,0.000958
1520,1.914e-07,1.913e-08,4.452e-09,3.794560000000001e-09,1.5129000000000003e-08,2.1068099999999997e-09,6.16e-05,0.000123,4.59e-05,0.00872,0.00713,6.22e-05,0.0001,4.3e-11,0.000957
1530,1.909e-07,1.908e-08,4.428e-09,3.782250000000001e-09,1.4884e-08,2.08849e-09,6.15e-05,0.000122,4.57e-05,0.00868,0.00711,6.17e-05,0.0001,3.86e-11,0.000956
1540,1.903e-07,1.903e-08,4.405e-09,3.7699600000000005e-09,1.4884e-08,2.0793599999999997e-09,6.14e-05,0.000122,4.56e-05,0.00865,0.00709,6.13e-05,0.0001,4.68e-11,0.000955
1550,1.898e-07,1.898e-08,4.383e-09,3.7454399999999994e-09,1.4641e-08,2.0793599999999997e-09,6.12e-05,0.000121,4.56e-05,0.00861,0.00706,6.08e-05,0.0001,3.74e-11,0.000954
1560,1.893e-07,1.893e-08,4.359e-09,3.733209999999999e-09,1.4641e-08,2.06116e-09,6.11e-05,0.000121,4.54e-05,0.00857,0.00704,6.03e-05,0.0001,3.83e-11,0.000953
1570,1.888e-07,1.888e-08,4.338e-09,3.721e-09,1.4400000000000002e-08,2.06116e-09,6.1e-05,0.00012,4.54e-05,0.00853,0.00701,5.98e-05,0.0001,3.06e-11,0.000953
1580,1.883e-07,1.883e-08,4.316e-09,3.7088100000000006e-09,1.4400000000000002e-08,2.0520900000000005e-09,6.09e-05,0.00012,4.53e-05,0.0085,0.00699,5.94e-05,0.0001,3.3e-11,0.000952
1590,1.878e-07,1.878e-08,4.294e-09,3.68449e-09,1.4161000000000002e-08,2.04304e-09,6.07e-05,0.000119,4.52e-05,0.00846,0.00697,5.89e-05,0.0001,3.75e-11,0.000951
1600,1.874e-07,1.873e-08,4.273e-09,3.6723600000000003e-09,1.4161000000000002e-08,2.0340099999999997e-09,6.06e-05,0.000119,4.51e-05,0.00843,0.00694,5.85e-05,0.0001,3.5e-11,0.00095
1610,1.869e-07,1.868e-08,4.253e-09,3.66025e-09,1.3924e-08,2.0250000000000003e-09,6.05e-05,0.000118,4.5e-05,0.00839,0.00692,5.81e-05,0.0001,4.45e-11,0.000949
1620,1.864e-07,1.864e-08,4.232e-09,3.6481599999999995e-09,1.3924e-08,2.01601e-09,6.04e-05,0.000118,4.49e-05,0.00836,0.0069,5.76e-05,0.0001,3.35e-11,0.000949
1630,1.86e-07,1.859e-08,4.212e-09,3.6360900000000004e-09,1.3924e-08,2.0070399999999997e-09,6.03e-05,0.000118,4.48e-05,0.00832,0.00687,5.72e-05,0.0001,3.2e-11,0.000948
1640,1.855e-07,1.855e-08,4.191e-09,3.62404e-09,1.3689e-08,1.99809e-09,6.02e-05,0.000117,4.47e-05,0.00829,0.00685,5.68e-05,0.0001,2.96e-11,0.000947
1650,1.851e-07,1.85e-08,4.172e-09,3.61201e-09,1.3689e-08,1.99809e-09,6.01e-05,0.000117,4.47e-05,0.00826,0.00683,5.64e-05,0.0001,4.16e-11,0.000946
1660,1.846e-07,1.846e-08,4.153e-09,3.58801e-09,1.3456e-08,1.98916e-09,5.99e-05,0.000116,4.46e-05,0.00822,0.00681,5.6e-05,0.0001,3.89e-11,0.000946
1670,1.842e-07,1.841e-08,4.134e-09,3.5760399999999996e-09,1.3456e-08,1.9802499999999996e-09,5.98e-05,0.000116,4.45e-05,0.00819,0.00679,5.56e-05,0.0001,3.37e-11,0.000945
1680,1.837e-07,1.837e-08,4.115e-09,3.5640900000000003e-09,1.3225000000000001e-08,1.97136e-09,5.97e-05,0.000115,4.44e-05,0.00816,0.00676,5.52e-05,0.0001,3.39e-11,0.000944
1690,1.833e-07,1.833e-08,4.096e-09,3.55216e-09,1.3225000000000001e-08,1.96249e-09,5.96e-05,0.000115,4.43e-05,0.00813,0.00674,5.48e-05,0.0001,2.89e-11,0.000944
1700,1.829e-07,1.829e-08,4.077e-09,3.5402500000000005e-09,1.3225000000000001e-08,1.95364e-09,5.95e-05,0.000115,4.42e-05,0.0081,0.00672,5.44e-05,0.0001,3.64e-11,0.000943
1710,1.825e-07,1.824e-08,4.06e-09,3.52836e-09,1.2996000000000001e-08,1.95364e-09,5.94e-05,0.000114,4.42e-05,0.00807,0.0067,5.41e-05,0.0001,2.9e-11,0.000942
1720,1.821e-07,1.82e-08,4.042e-09,3.5164899999999997e-09,1.2996000000000001e-08,1.94481e-09,5.93e-05,0.000114,4.41e-05,0.00804,0.00668,5.37e-05,0.0001,3.48e-11,0.000941
1730,1.817e-07,1.816e-08,4.024e-09,3.5046400000000004e-09,1.2768999999999998e-08,1.936e-09,5.92e-05,0.000113,4.4e-05,0.00801,0.00666,5.33e-05,0.0001,2.48e-11,0.000941
1740,1.813e-07,1.812e-08,4.006e-09,3.49281e-09,1.2768999999999998e-08,1.9272100000000004e-09,5.91e-05,0.000113,4.39e-05,0.00798,0.00664,5.3e-05,0.0001,3.58e-11,0.00094
1750,1.809e-07,1.808e-08,3.989e-09,3.481e-09,1.2768999999999998e-08,1.9272100000000004e-09,5.9e-05,0.000113,4.39e-05,0.00795,0.00662,5.26e-05,0.0001,2.88e-11,0.000939
1760,1.805e-07,1.805e-08,3.972e-09,3.4692100000000003e-09,1.2544e-08,1.9184400000000003e-09,5.89e-05,0.000112,4.38e-05,0.00792,0.0066,5.23e-05,0.0001,2.85e-11,0.000939
1770,1.801e-07,1.8e-08,3.955e-09,3.45744e-09,1.2544e-08,1.90969e-09,5.88e-05,0.000112,4.37e-05,0.00789,0.00723,5.71e-05,0.0001,2.7e-11,0.000938
1780,1.797e-07,1.796e-08,3.937e-09,3.4456899999999995e-09,1.2544e-08,1.9009600000000004e-09,5.87e-05,0.000112,4.36e-05,0.00786,0.00721,5.67e-05,0.0001,3.98e-11,0.000937
1790,1.793e-07,1.792e-08,3.919e-09,3.43396e-09,1.2321e-08,1.89225e-09,5.86e-05,0.000111,4.35e-05,0.00783,0.00719,5.63e-05,0.0001,2.79e-11,0.000936
1800,1.789e-07,1.788e-08,3.901e-09,3.42225e-09,1.2321e-08,1.8835599999999996e-09,5.85e-05,0.000111,4.34e-05,0.0078,0.00717,5.59e-05,0.0001,2.62e-11,0.000936
1810,1.784e-07,1.784e-08,3.884e-09,3.4105600000000003e-09,1.21e-08,1.8835599999999996e-09,5.84e-05,0.00011,4.34e-05,0.00777,0.00715,5.55e-05,0.0001,3.22e-11,0.000935
1820,1.78e-07,1.78e-08,3.866e-09,3.39889e-09,1.21e-08,1.8748900000000003e-09,5.83e-05,0.00011,4.33e-05,0.00774,0.00713,5.52e-05,0.0001,2.73e-11,0.000934
1830,1.777e-07,1.776e-08,3.849e-09,3.3756100000000005e-09,1.21e-08,1.86624e-09,5.81e-05,0.00011,4.32e-05,0.00771,0.00711,5.48e-05,0.0001,2.52e-11,0.000934
1840,1.773e-07,1.772e-08,3.833e-09,3.364e-09,1.1881e-08,1.8576099999999998e-09,5.8e-05,0.000109,4.31e-05,0.00768,0.00708,5.44e-05,0.0001,2.3e-11,0.000933
1850,1.769e-07,1.768e-08,3.816e-09,3.3524099999999996e-09,1.1881e-08,1.8576099999999998e-09,5.79e-05,0.000109,4.31e-05,0.00766,0.00706,5.41e-05,0.0001,2.68e-11,0.000932
1860,1.765e-07,1.765e-08,3.799e-09,3.3408400000000002e-09,1.1881e-08,1.8490000000000001e-09,5.78e-05,0.000109,4.3e-05,0.00763,0.00704,5.37e-05,0.0001,3.07e-11,0.000932
1870,1.761e-07,1.761e-08,3.783e-09,3.3292899999999998e-09,1.1664e-08,1.8404099999999999e-09,5.77e-05,0.000108,4.29e-05,0.0076,0.00702,5.34e-05,0.0001,2.29e-11,0.000931
1880,1.757e-07,1.757e-08,3.767e-09,3.3177599999999995e-09,1.1664e-08,1.8318399999999997e-09,5.76e-05,0.000108,4.28e-05,0.00757,0.007,5.3e-05,0.0001,2.53e-11,0.00093
1890,1.754e-07,1.753e-08,3.752e-09,3.3177599999999995e-09,1.1449e-08,1.82329e-09,5.76e-05,0.000107,4.27e-05,0.00755,0.00698,5.27e-05,0.0001,2.83e-11,0.00093
1900,1.75e-07,1.75e-08,3.736e-09,3.3062500000000002e-09,1.1449e-08,1.82329e-09,5.75e-05,0.000107,4.27e-05,0.00752,0.00696,5.23e-05,0.0001,2.39e-11,0.000929
1910,1.747e-07,1.746e-08,3.72e-09,3.29476e-09,1.1449e-08,1.8147599999999998e-09,5.74e-05,0.000107,4.26e-05,0.00749,0.00694,5.2e-05,0.0001,2.58e-11,0.000928
1920,1.743e-07,1.743e-08,3.705e-09,3.2832899999999997e-09,1.1236e-08,1.8062500000000003e-09,5.73e-05,0.000106,4.25e-05,0.00747,0.00692,5.17e-05,0.0001,2.4e-11,0.000928
1930,1.74e-07,1.739e-08,3.69e-09,3.27184e-09,1.1236e-08,1.79776e-09,5.72e-05,0.000106,4.24e-05,0.00744,0.0069,5.14e-05,0.0001,2.27e-11,0.000927
1940,1.736e-07,1.736e-08,3.675e-09,3.26041e-09,1.1236e-08,1.79776e-09,5.71e-05,0.000106,4.24e-05,0.00741,0.00688,5.1e-05,0.0001,2.79e-11,0.000926
1950,1.733e-07,1.732e-08,3.661e-09,3.2490000000000003e-09,1.1025000000000001e-08,1.78929e-09,5.7e-05,0.000105,4.23e-05,0.00739,0.00686,5.07e-05,0.0001,2.68e-11,0.000926
1960,1.729e-07,1.729e-08,3.646e-09,3.23761e-09,1.1025000000000001e-08,1.7808400000000002e-09,5.69e-05,0.000105,4.22e-05,0.00736,0.00685,5.04e-05,0.0001,2.71e-11,0.000925
1970,1.726e-07,1.726e-08,3.632e-09,3.22624e-09,1.1025000000000001e-08,1.77241e-09,5.68e-05,0.000105,4.21e-05,0.00734,0.00683,5.01e-05,0.0001,2.6e-11,0.000924
1980,1.723e-07,1.722e-08,3.618e-09,3.2148900000000003e-09,1.1025000000000001e-08,1.77241e-09,5.67e-05,0.000105,4.21e-05,0.00732,0.00681,4.98e-05,0.0001,2.99e-11,0.000924
1990,1.719e-07,1.719e-08,3.604e-09,3.20356e-09,1.0815999999999999e-08,1.764e-09,5.66e-05,0.000104,4.2e-05,0.00729,0.00679,4.95e-05,0.0001,2.37e-11,0.000923
2000,1.716e-07,1.716e-08,3.59e-09,3.1922499999999996e-09,1.0815999999999999e-08,1.75561e-09,5.65e-05,0.000104,4.19e-05,0.00727,0.00677,4.92e-05,0.0001,2.58e-11,0.000923
2010,1.713e-07,1.712e-08,3.577e-09,3.1922499999999996e-09,1.0815999999999999e-08,1.75561e-09,5.65e-05,0.000104,4.19e-05,0.00724,0.00675,4.89e-05,0.0001,2.37e-11,0.000922
2020,1.71e-07,1.709e-08,3.562e-09,3.18096e-09,1.0609e-08,1.74724e-09,5.64e-05,0.000103,4.18e-05,0.00722,0.00673,4.86e-05,0.0001,2.93e-11,0.000921
2030,1.706e-07,1.706e-08,3.55e-09,3.16969e-09,1.0609e-08,1.7388899999999998e-09,5.63e-05,0.000103,4.17e-05,0.0072,0.00672,4.83e-05,0.0001,3.07e-11,0.000921
2040,1.703e-07,1.703e-08,3.536e-09,3.1584399999999997e-09,1.0609e-08,1.73056e-09,5.62e-05,0.000103,4.16e-05,0.00718,0.0067,4.81e-05,0.0001,2.21e-11,0.00092
2050,1.7e-07,1.7e-08,3.523e-09,3.1472100000000003e-09,1.0404e-08,1.73056e-09,5.61e-05,0.000102,4.16e-05,0.00715,0.00668,4.78e-05,0.0001,2.32e-11,0.00092
2060,1.697e-07,1.697e-08,3.51e-09,3.136e-09,1.0404e-08,1.72225e-09,5.6e-05,0.000102,4.15e-05,0.00713,0.00666,4.75e-05,0.0001,2.44e-11,0.000919
2070,1.694e-07,1.694e-08,3.498e-09,3.1248099999999997e-09,1.0404e-08,1.72225e-09,5.59e-05,0.000102,4.15e-05,0.00711,0.00664,4.72e-05,0.0001,3.08e-11,0.000918
2080,1.691e-07,1.691e-08,3.485e-09,3.1248099999999997e-09,1.0404e-08,1.7139599999999997e-09,5.59e-05,0.000102,4.14e-05,0.00709,0.00663,4.7e-05,0.0001,2.18e-11,0.000918
2090,1.688e-07,1.688e-08,3.473e-09,3.11364e-09,1.0201e-08,1.7056900000000001e-09,5.58e-05,0.000101,4.13e-05,0.00707,0.00661,4.67e-05,0.0001,2.91e-11,0.000917
2100,1.685e-07,1.685e-08,3.46e-09,3.1024899999999997e-09,1.0201e-08,1.6974399999999999e-09,5.57e-05,0.000101,4.12e-05,0.00704,0.00659,4.64e-05,0.0001,2.04e-11,0.000917
2110,1.682e-07,1.682e-08,3.448e-09,3.0913600000000004e-09,1.0201e-08,1.6974399999999999e-09,5.56e-05,0.000101,4.12e-05,0.00702,0.00658,4.62e-05,0.0001,2.07e-11,0.000916
2120,1.679e-07,1.679e-08,3.436e-09,3.08025e-09,1e-08,1.6892100000000002e-09,5.55e-05,0.0001,4.11e-05,0.007,0.00656,4.59e-05,0.0001,2.39e-11,0.000916
2130,1.676e-07,1.676e-08,3.424e-09,3.08025e-09,1e-08,1.681e-09,5.55e-05,0.0001,4.1e-05,0.00698,0.00654,4.57e-05,0.0001,2.36e-11,0.000915
2140,1.673e-07,1.673e-08,3.413e-09,3.0691599999999998e-09,9.98001e-09,1.681e-09,5.54e-05,9.99e-05,4.1e-05,0.00696,0.00652,4.54e-05,0.0001,2.39e-11,0.000914
2150,1.671e-07,1.67e-08,3.401e-09,3.05809e-09,9.920159999999999e-09,1.67281e-09,5.53e-05,9.96e-05,4.09e-05,0.00694,0.00651,4.52e-05,0.0001,3.41e-11,0.000914
2160,1.668e-07,1.668e-08,3.388e-09,3.04704e-09,9.88036e-09,1.6646400000000002e-09,5.52e-05,9.94e-05,4.08e-05,0.00692,0.00649,4.49e-05,0.0001,2.38e-11,0.000913
2170,1.665e-07,1.665e-08,3.377e-09,3.04704e-09,9.82081e-09,1.6646400000000002e-09,5.52e-05,9.91e-05,4.08e-05,0.0069,0.00648,4.47e-05,0.0001,2.83e-11,0.000913
2180,1.662e-07,1.662e-08,3.366e-09,3.0360099999999997e-09,9.78121e-09,1.65649e-09,5.51e-05,9.89e-05,4.07e-05,0.00688,0.00646,4.44e-05,0.0001,3.33e-11,0.000912
2190,1.66e-07,1.659e-08,3.355e-09,3.025e-09,9.72196e-09,1.65649e-09,5.5e-05,9.86e-05,4.07e-05,0.00686,0.00644,4.42e-05,0.0001,2.64e-11,0.000912
2200,1.657e-07,1.657e-08,3.344e-09,3.01401e-09,9.682560000000002e-09,1.6483599999999999e-09,5.49e-05,9.84e-05,4.06e-05,0.00684,0.00643,4.4e-05,0.0001,2.6e-11,0.000911
2210,1.654e-07,1.654e-08,3.333e-09,3.01401e-09,9.62361e-09,1.6483599999999999e-09,5.49e-05,9.81e-05,4.06e-05,0.00682,0.00641,4.37e-05,0.0001,2.45e-11,0.000911
2220,1.652e-07,1.651e-08,3.322e-09,3.0030399999999996e-09,9.584409999999998e-09,1.6402500000000002e-09,5.48e-05,9.79e-05,4.05e-05,0.0068,0.00639,4.35e-05,0.0001,2.94e-11,0.00091
2230,1.649e-07,1.649e-08,3.311e-09,2.99209e-09,9.52576e-09,1.6321599999999999e-09,5.47e-05,9.76e-05,4.04e-05,0.00678,0.00638,4.33e-05,0.0001,1.99e-11,0.00091
2240,1.646e-07,1.646e-08,3.301e-09,2.98116e-09,9.486759999999999e-09,1.6321599999999999e-09,5.46e-05,9.74e-05,4.04e-05,0.00676,0.00636,4.3e-05,0.0001,2.22e-11,0.000909
2250,1.644e-07,1.643e-08,3.29e-09,2.98116e-09,9.42841e-09,1.6240899999999997e-09,5.46e-05,9.71e-05,4.03e-05,0.00674,0.00635,4.28e-05,0.0001,2.01e-11,0.000909
2260,1.641e-07,1.641e-08,3.28e-09,2.97025e-09,9.38961e-09,1.6240899999999997e-09,5.45e-05,9.69e-05,4.03e-05,0.00673,0.00633,4.26e-05,0.0001,2.08e-11,0.000908
2270,1.639e-07,1.638e-08,3.269e-09,2.95936e-09,9.350890000000002e-09,1.6160400000000001e-09,5.44e-05,9.67e-05,4.02e-05,0.00671,0.00632,4.24e-05,0.0001,2.33e-11,0.000908
2280,1.636e-07,1.636e-08,3.258e-09,2.94849e-09,9.29296e-09,1.6160400000000001e-09,5.43e-05,9.64e-05,4.02e-05,0.00669,0.0063,4.21e-05,0.0001,2.97e-11,0.000907
2290,1.633e-07,1.633e-08,3.248e-09,2.94849e-09,9.25444e-09,1.60801e-09,5.43e-05,9.62e-05,4.01e-05,0.00667,0.00691,4.61e-05,0.0001,2.49e-11,0.000906
2300,1.63e-07,1.63e-08,3.237e-09,2.9376400000000002e-09,9.19681e-09,1.6000000000000003e-09,5.42e-05,9.59e-05,4e-05,0.00665,0.0069,4.59e-05,0.0001,2.27e-11,0.000906
2310,1.628e-07,1.627e-08,3.225e-09,2.92681e-09,9.158489999999999e-09,1.59201e-09,5.41e-05,9.57e-05,3.99e-05,0.00663,0.00688,4.56e-05,0.0001,2.65e-11,0.000905
2320,1.625e-07,1.625e-08,3.214e-09,2.916e-09,9.10116e-09,1.59201e-09,5.4e-05,9.54e-05,3.99e-05,0.00661,0.00687,4.54e-05,0.0001,2.01e-11,0.000905
2330,1.622e-07,1.622e-08,3.204e-09,2.916e-09,9.06304e-09,1.5840399999999998e-09,5.4e-05,9.52e-05,3.98e-05,0.00659,0.00685,4.52e-05,0.0001,2.46e-11,0.000904
2340,1.62e-07,1.619e-08,3.193e-09,2.90521e-09,9.025000000000001e-09,1.5840399999999998e-09,5.39e-05,9.5e-05,3.98e-05,0.00657,0.00683,4.49e-05,0.0001,2.15e-11,0.000904
2350,1.617e-07,1.617e-08,3.182e-09,2.89444e-09,8.96809e-09,1.5760900000000003e-09,5.38e-05,9.47e-05,3.97e-05,0.00656,0.00682,4.47e-05,0.0001,2.04e-11,0.000903
2360,1.615e-07,1.614e-08,3.172e-09,2.8836899999999996e-09,8.930250000000001e-09,1.56816e-09,5.37e-05,9.45e-05,3.96e-05,0.00654,0.0068,4.45e-05,0.0001,1.94e-11,0.000903
2370,1.612e-07,1.612e-08,3.162e-09,2.8836899999999996e-09,8.87364e-09,1.56816e-09,5.37e-05,9.42e-05,3.96e-05,0.00652,0.00678,4.42e-05,0.0001,2.09e-11,0.000902
2380,1.609e-07,1.609e-08,3.152e-09,2.8729600000000004e-09,8.835999999999999e-09,1.56816e-09,5.36e-05,9.4e-05,3.96e-05,0.0065,0.00677,4.4e-05,0.0001,2.18e-11,0.000902
2390,1.607e-07,1.606e-08,3.141e-09,2.86225e-09,8.79844e-09,1.5523600000000002e-09,5.35e-05,9.38e-05,3.94e-05,0.00648,0.00675,4.38e-05,0.0001,1.92e-11,0.000901
2400,1.604e-07,1.604e-08,3.132e-09,2.86225e-09,8.76096e-09,1.5523600000000002e-09,5.35e-05,9.36e-05,3.94e-05,0.00647,0.00674,4.36e-05,0.0001,2e-11,0.000901
2410,1.602e-07,1.601e-08,3.121e-09,2.8515599999999996e-09,8.70489e-09,1.54449e-09,5.34e-05,9.33e-05,3.93e-05,0.00645,0.00672,4.33e-05,0.0001,2.16e-11,0.0009
2420,1.599e-07,1.599e-08,3.112e-09,2.84089e-09,8.66761e-09,1.54449e-09,5.33e-05,9.31e-05,3.93e-05,0.00643,0.00671,4.31e-05,0.0001,2.53e-11,0.0009
2430,1.597e-07,1.597e-08,3.102e-09,2.83024e-09,8.630409999999999e-09,1.5366399999999998e-09,5.32e-05,9.29e-05,3.92e-05,0.00641,0.00669,4.29e-05,0.0001,2.54e-11,0.000899
2440,1.594e-07,1.594e-08,3.092e-09,2.83024e-09,8.593290000000001e-09,1.5366399999999998e-09,5.32e-05,9.27e-05,3.92e-05,0.0064,0.00668,4.27e-05,0.0001,2.35e-11,0.000899
2450,1.592e-07,1.592e-08,3.083e-09,2.8196100000000004e-09,8.55625e-09,1.5288100000000002e-09,5.31e-05,9.25e-05,3.91e-05,0.00638,0.00666,4.25e-05,0.0001,2.06e-11,0.000898
2460,1.589e-07,1.589e-08,3.074e-09,2.809e-09,8.519289999999998e-09,1.5288100000000002e-09,5.3e-05,9.23e-05,3.91e-05,0.00636,0.00665,4.23e-05,0.0001,1.97e-11,0.000898
2470,1.587e-07,1.587e-08,3.064e-09,2.809e-09,8.464e-09,1.521e-09,5.3e-05,9.2e-05,3.9e-05,0.00634,0.00663,4.21e-05,0.0001,1.86e-11,0.000897
2480,1.585e-07,1.584e-08,3.055e-09,2.7984099999999996e-09,8.427239999999999e-09,1.521e-09,5.29e-05,9.18e-05,3.9e-05,0.00633,0.00662,4.19e-05,0.0001,2.39e-11,0.000897
2490,1.582e-07,1.582e-08,3.046e-09,2.78784e-09,8.390560000000001e-09,1.5132099999999998e-09,5.28e-05,9.16e-05,3.89e-05,0.00631,0.0066,4.17e-05,0.0001,2.05e-11,0.000896
2500,1.58e-07,1.58e-08,3.037e-09,2.78784e-09,8.35396e-09,1.5054400000000001e-09,5.28e-05,9.14e-05,3.88e-05,0.00629,0.00659,4.15e-05,0.0001,1.94e-11,0.000896
2510,1.578e-07,1.577e-08,3.028e-09,2.77729e-09,8.317439999999999e-09,1.5054400000000001e-09,5.27e-05,9.12e-05,3.88e-05,0.00628,0.00657,4.13e-05,0.0001,2.22e-11,0.000895
2520,1.575e-07,1.575e-08,3.019e-09,2.7667599999999997e-09,8.281e-09,1.4976899999999998e-09,5.26e-05,9.1e-05,3.87e-05,0.00626,0.00656,4.11e-05,0.0001,2.26e-11,0.000895
2530,1.573e-07,1.573e-08,3.009e-09,2.7667599999999997e-09,8.24464e-09,1.4899600000000003e-09,5.26e-05,9.08e-05,3.86e-05,0.00625,0.00654,4.09e-05,0.0001,2.12e-11,0.000894
2540,1.571e-07,1.57e-08,3.001e-09,2.7562500000000003e-09,8.208360000000002e-09,1.4899600000000003e-09,5.25e-05,9.06e-05,3.86e-05,0.00623,0.00653,4.07e-05,0.0001,2.2e-11,0.000894
2550,1.568e-07,1.568e-08,2.993e-09,2.74576e-09,8.17216e-09,1.4899600000000003e-09,5.24e-05,9.04e-05,3.86e-05,0.00621,0.00651,4.05e-05,0.0001,2.38e-11,0.000893
2560,1.566e-07,1.566e-08,2.984e-09,2.74576e-09,8.136039999999999e-09,1.4822500000000001e-09,5.24e-05,9.02e-05,3.85e-05,0.0062,0.0065,4.03e-05,0.0001,1.84e-11,0.000893
2570,1.564e-07,1.564e-08,2.975e-09,2.7352899999999996e-09,8.100000000000001e-09,1.4822500000000001e-09,5.23e-05,9e-05,3.85e-05,0.00618,0.00649,4.01e-05,0.0001,1.86e-11,0.000892
2580,1.562e-07,1.561e-08,2.967e-09,2.7352899999999996e-09,8.08201e-09,1.47456e-09,5.23e-05,8.99e-05,3.84e-05,0.00617,0.00647,3.99e-05,0.0001,2.07e-11,0.000892
2590,1.559e-07,1.559e-08,2.958e-09,2.7248400000000003e-09,8.04609e-09,1.47456e-09,5.22e-05,8.97e-05,3.84e-05,0.00615,0.00646,3.97e-05,0.0001,1.94e-11,0.000892
2600,1.557e-07,1.557e-08,2.95e-09,2.71441e-09,8.010249999999999e-09,1.4668900000000003e-09,5.21e-05,8.95e-05,3.83e-05,0.00614,0.00644,3.95e-05,0.0001,2.33e-11,0.000891
2610,1.555e-07,1.555e-08,2.942e-09,2.71441e-09,7.97449e-09,1.4668900000000003e-09,5.21e-05,8.93e-05,3.83e-05,0.00612,0.00643,3.94e-05,0.0001,1.77e-11,0.000891
2620,1.553e-07,1.553e-08,2.933e-09,2.7039999999999998e-09,7.93881e-09,1.45924e-09,5.2e-05,8.91e-05,3.82e-05,0.00611,0.00642,3.92e-05,0.0001,2.3e-11,0.00089
2630,1.551e-07,1.551e-08,2.925e-09,2.69361e-09,7.90321e-09,1.45161e-09,5.19e-05,8.89e-05,3.81e-05,0.00609,0.0064,3.9e-05,0.0001,1.57e-11,0.00089
2640,1.549e-07,1.548e-08,2.917e-09,2.69361e-09,7.86769e-09,1.45161e-09,5.19e-05,8.87e-05,3.81e-05,0.00608,0.00639,3.88e-05,0.0001,1.84e-11,0.000889
2650,1.547e-07,1.546e-08,2.909e-09,2.68324e-09,7.84996e-09,1.4440000000000002e-09,5.18e-05,8.86e-05,3.8e-05,0.00606,0.00638,3.87e-05,0.0001,2.41e-11,0.000889
2660,1.544e-07,1.544e-08,2.901e-09,2.68324e-09,7.81456e-09,1.4440000000000002e-09,5.18e-05,8.84e-05,3.8e-05,0.00605,0.00636,3.85e-05,0.0001,1.82e-11,0.000888
2670,1.542e-07,1.542e-08,2.894e-09,2.6728900000000003e-09,7.77924e-09,1.4440000000000002e-09,5.17e-05,8.82e-05,3.8e-05,0.00604,0.00635,3.83e-05,0.0001,1.68e-11,0.000888
2680,1.54e-07,1.54e-08,2.885e-09,2.66256e-09,7.744e-09,1.43641e-09,5.16e-05,8.8e-05,3.79e-05,0.00602,0.00634,3.81e-05,0.0001,1.86e-11,0.000888
