iter,obj_printed,obj_mse,feas_mse,pde_con_mse,bc_mse,ic_mse,pde_rms,bc_rms,ic_rms,station,alpha,step_inf,lambda,kkt,relL2
2580,1.437e-07,1.437e-08,2.825e-09,2.5806400000000003e-09,7.93881e-09,1.3838400000000003e-09,5.08e-05,8.91e-05,3.72e-05,0.00604,0.00712,4.3e-05,0.0001,2.24e-11,0.000889
2590,1.434e-07,1.434e-08,2.814e-09,2.57049e-09,7.90321e-09,1.3616100000000002e-09,5.07e-05,8.89e-05,3.69e-05,0.00602,0.0071,4.28e-05,0.0001,2.25e-11,0.000888
2600,1.432e-07,1.432e-08,2.804e-09,2.5603599999999996e-09,7.86769e-09,1.3468899999999999e-09,5.06e-05,8.87e-05,3.67e-05,0.00599,0.00709,4.25e-05,0.0001,2.89e-11,0.000888
2610,1.43e-07,1.43e-08,2.798e-09,2.5603599999999996e-09,7.832249999999999e-09,1.3616100000000002e-09,5.06e-05,8.85e-05,3.69e-05,0.00598,0.00707,4.23e-05,0.0001,2e-11,0.000887
2620,1.427e-07,1.427e-08,2.789e-09,2.55025e-09,7.77924e-09,1.37641e-09,5.05e-05,8.82e-05,3.71e-05,0.00597,0.00642,3.83e-05,0.0001,2.63e-11,0.000887
2630,1.425e-07,1.425e-08,2.778e-09,2.54016e-09,7.744e-09,1.3468899999999999e-09,5.04e-05,8.8e-05,3.67e-05,0.00595,0.00704,4.19e-05,0.0001,2.61e-11,0.000886
2640,1.423e-07,1.423e-08,2.769e-09,2.54016e-09,7.708840000000002e-09,1.33956e-09,5.04e-05,8.78e-05,3.66e-05,0.00594,0.00703,4.17e-05,0.0001,2.14e-11,0.000886
2650,1.421e-07,1.421e-08,2.76e-09,2.5300900000000003e-09,7.673760000000001e-09,1.33225e-09,5.03e-05,8.76e-05,3.65e-05,0.00593,0.00701,4.16e-05,0.0001,2.82e-11,0.000885
2660,1.418e-07,1.418e-08,2.755e-09,2.5300900000000003e-09,7.63876e-09,1.3468899999999999e-09,5.03e-05,8.74e-05,3.67e-05,0.00591,0.007,4.14e-05,0.0001,2.74e-11,0.000885
2670,1.417e-07,1.416e-08,2.747e-09,2.52004e-09,7.603840000000002e-09,1.3468899999999999e-09,5.02e-05,8.72e-05,3.67e-05,0.0059,0.00699,4.12e-05,0.0001,2.19e-11,0.000884
2680,1.414e-07,1.414e-08,2.732e-09,2.5100099999999997e-09,7.569e-09,1.3104399999999999e-09,5.01e-05,8.7e-05,3.62e-05,0.00587,0.00697,4.09e-05,0.0001,1.86e-11,0.000884
2690,1.412e-07,1.411e-08,2.73e-09,2.5e-09,7.534239999999999e-09,1.3468899999999999e-09,5e-05,8.68e-05,3.67e-05,0.00586,0.00696,4.08e-05,0.0001,2.37e-11,0.000883
2700,1.41e-07,1.409e-08,2.718e-09,2.5e-09,7.499560000000001e-09,1.31769e-09,5e-05,8.66e-05,3.63e-05,0.00586,0.00694,4.06e-05,0.0001,2.73e-11,0.000883
2710,1.407e-07,1.407e-08,2.709e-09,2.49001e-09,7.46496e-09,1.31769e-09,4.99e-05,8.64e-05,3.63e-05,0.00584,0.00693,4.04e-05,0.0001,2.01e-11,0.000882
2720,1.405e-07,1.405e-08,2.7e-09,2.4800399999999996e-09,7.430439999999999e-09,1.3032100000000003e-09,4.98e-05,8.62e-05,3.61e-05,0.00581,0.00691,4.02e-05,0.0001,3.35e-11,0.000882
2730,1.403e-07,1.403e-08,2.696e-09,2.4800399999999996e-09,7.3960000000000005e-09,1.31769e-09,4.98e-05,8.6e-05,3.63e-05,0.00581,0.0069,4.01e-05,0.0001,2.59e-11,0.000882
2740,1.401e-07,1.4e-08,2.687e-09,2.47009e-09,7.361639999999999e-09,1.31769e-09,4.97e-05,8.58e-05,3.63e-05,0.00579,0.00688,3.99e-05,0.0001,2.75e-11,0.000881
2750,1.399e-07,1.398e-08,2.673e-09,2.46016e-09,7.327359999999999e-09,1.2816400000000001e-09,4.96e-05,8.56e-05,3.58e-05,0.00577,0.00687,3.96e-05,0.0001,2.73e-11,0.000881
2760,1.397e-07,1.396e-08,2.668e-09,2.46016e-09,7.29316e-09,1.2888099999999998e-09,4.96e-05,8.54e-05,3.59e-05,0.00575,0.00686,3.94e-05,0.0001,3.01e-11,0.00088
2770,1.395e-07,1.394e-08,2.657e-09,2.45025e-09,7.259039999999999e-09,1.2673599999999999e-09,4.95e-05,8.52e-05,3.56e-05,0.00574,0.00684,3.93e-05,0.0001,2.32e-11,0.00088
2780,1.392e-07,1.392e-08,2.653e-09,2.45025e-09,7.225000000000001e-09,1.2816400000000001e-09,4.95e-05,8.5e-05,3.58e-05,0.00573,0.00683,3.91e-05,0.0001,3.18e-11,0.000879
2790,1.39e-07,1.39e-08,2.645e-09,2.44036e-09,7.208010000000001e-09,1.2888099999999998e-09,4.94e-05,8.49e-05,3.59e-05,0.00572,0.00682,3.9e-05,0.0001,2.8e-11,0.000879
2800,1.389e-07,1.388e-08,2.637e-09,2.44036e-09,7.17409e-09,1.27449e-09,4.94e-05,8.47e-05,3.57e-05,0.00569,0.0068,3.87e-05,0.0001,3.18e-11,0.000878
2810,1.386e-07,1.386e-08,2.634e-09,2.43049e-09,7.140249999999999e-09,1.296e-09,4.93e-05,8.45e-05,3.6e-05,0.00569,0.00679,3.86e-05,0.0001,2.66e-11,0.000878
2820,1.383e-07,1.384e-08,2.622e-09,2.4206400000000004e-09,7.106490000000001e-09,1.27449e-09,4.92e-05,8.43e-05,3.57e-05,0.00568,0.00677,3.85e-05,0.0001,2.19e-11,0.000877
2830,1.382e-07,1.382e-08,2.614e-09,2.4206400000000004e-09,7.07281e-09,1.25316e-09,4.92e-05,8.41e-05,3.54e-05,0.00566,0.00676,3.82e-05,0.0001,2e-11,0.000877
2840,1.38e-07,1.38e-08,2.607e-09,2.4108100000000003e-09,7.056e-09,1.26025e-09,4.91e-05,8.4e-05,3.55e-05,0.00564,0.00675,3.81e-05,0.0001,2.7e-11,0.000877
2850,1.378e-07,1.378e-08,2.6e-09,2.401e-09,7.02244e-09,1.2673599999999999e-09,4.9e-05,8.38e-05,3.56e-05,0.00564,0.00673,3.8e-05,0.0001,2.55e-11,0.000876
2860,1.376e-07,1.376e-08,2.594e-09,2.401e-09,6.98896e-09,1.2673599999999999e-09,4.9e-05,8.36e-05,3.56e-05,0.00562,0.00672,3.78e-05,0.0001,2.75e-11,0.000876
2870,1.373e-07,1.374e-08,2.59e-09,2.401e-09,6.955559999999999e-09,1.27449e-09,4.9e-05,8.34e-05,3.57e-05,0.00561,0.00671,3.77e-05,0.0001,1.96e-11,0.000875
2880,1.372e-07,1.372e-08,2.578e-09,2.3912100000000005e-09,6.938890000000001e-09,1.26025e-09,4.89e-05,8.33e-05,3.55e-05,0.00559,0.0067,3.74e-05,0.0001,2.58e-11,0.000875
2890,1.37e-07,1.37e-08,2.575e-09,2.38144e-09,6.90561e-09,1.2673599999999999e-09,4.88e-05,8.31e-05,3.56e-05,0.00559,0.00668,3.73e-05,0.0001,2.57e-11,0.000874
2900,1.368e-07,1.368e-08,2.566e-09,2.38144e-09,6.8724099999999994e-09,1.2460899999999998e-09,4.88e-05,8.29e-05,3.53e-05,0.00557,0.00667,3.71e-05,0.0001,2.55e-11,0.000874
2910,1.366e-07,1.366e-08,2.556e-09,2.3716899999999997e-09,6.855839999999999e-09,1.23201e-09,4.87e-05,8.28e-05,3.51e-05,0.00555,0.00666,3.69e-05,0.0001,2.45e-11,0.000874
2920,1.364e-07,1.364e-08,2.545e-09,2.3619600000000004e-09,6.8227600000000005e-09,1.21801e-09,4.86e-05,8.26e-05,3.49e-05,0.00553,0.00664,3.68e-05,0.0001,2.67e-11,0.000873
2930,1.362e-07,1.362e-08,2.543e-09,2.3619600000000004e-09,6.7897599999999995e-09,1.23904e-09,4.86e-05,8.24e-05,3.52e-05,0.00552,0.00663,3.66e-05,0.0001,2.35e-11,0.000873
2940,1.36e-07,1.36e-08,2.536e-09,2.35225e-09,6.7732899999999995e-09,1.23904e-09,4.85e-05,8.23e-05,3.52e-05,0.00552,0.00662,3.66e-05,0.0001,2.28e-11,0.000872
2950,1.358e-07,1.358e-08,2.525e-09,2.35225e-09,6.74041e-09,1.21104e-09,4.85e-05,8.21e-05,3.48e-05,0.0055,0.00661,3.63e-05,0.0001,2.64e-11,0.000872
2960,1.356e-07,1.356e-08,2.519e-09,2.34256e-09,6.70761e-09,1.21104e-09,4.84e-05,8.19e-05,3.48e-05,0.00548,0.00659,3.61e-05,0.0001,2.45e-11,0.000872
2970,1.355e-07,1.354e-08,2.516e-09,2.33289e-09,6.69124e-09,1.23201e-09,4.83e-05,8.18e-05,3.51e-05,0.00548,0.00658,3.61e-05,0.0001,2.31e-11,0.000871
2980,1.353e-07,1.353e-08,2.506e-09,2.33289e-09,6.658560000000001e-09,1.21104e-09,4.83e-05,8.16e-05,3.48e-05,0.00547,0.00657,3.59e-05,0.0001,2.14e-11,0.000871
2990,1.35e-07,1.351e-08,2.502e-09,2.32324e-09,6.64225e-09,1.21801e-09,4.82e-05,8.15e-05,3.49e-05,0.00545,0.00656,3.57e-05,0.0001,2.5e-11,0.00087
3000,1.349e-07,1.349e-08,2.497e-09,2.32324e-09,6.60969e-09,1.2249999999999998e-09,4.82e-05,8.13e-05,3.5e-05,0.00545,0.00654,3.56e-05,0.0001,2.98e-11,0.00087
3010,1.347e-07,1.347e-08,2.489e-09,2.31361e-09,6.5934399999999995e-09,1.21104e-09,4.81e-05,8.12e-05,3.48e-05,0.00543,0.00653,3.54e-05,0.0001,2.25e-11,0.00087
3020,1.345e-07,1.345e-08,2.481e-09,2.31361e-09,6.561000000000001e-09,1.19716e-09,4.81e-05,8.1e-05,3.46e-05,0.00542,0.00652,3.53e-05,0.0001,3.36e-11,0.000869
3030,1.344e-07,1.343e-08,2.477e-09,2.3040000000000003e-09,6.5286399999999995e-09,1.21801e-09,4.8e-05,8.08e-05,3.49e-05,0.00541,0.00651,3.52e-05,0.0001,2.37e-11,0.000869
3040,1.342e-07,1.341e-08,2.466e-09,2.3040000000000003e-09,6.51249e-09,1.1833600000000001e-09,4.8e-05,8.07e-05,3.44e-05,0.00539,0.00714,3.85e-05,0.0001,2.56e-11,0.000868
3050,1.34e-07,1.339e-08,2.463e-09,2.2944099999999997e-09,6.480250000000001e-09,1.2040900000000001e-09,4.79e-05,8.05e-05,3.47e-05,0.00538,0.00648,3.49e-05,0.0001,2.43e-11,0.000868
3060,1.338e-07,1.338e-08,2.457e-09,2.2944099999999997e-09,6.4641600000000006e-09,1.2040900000000001e-09,4.79e-05,8.04e-05,3.47e-05,0.00538,0.00647,3.48e-05,0.0001,2.99e-11,0.000868
3070,1.336e-07,1.336e-08,2.449e-09,2.28484e-09,6.43204e-09,1.1902499999999999e-09,4.78e-05,8.02e-05,3.45e-05,0.00535,0.0071,3.8e-05,0.0001,2.33e-11,0.000867
3080,1.334e-07,1.334e-08,2.44e-09,2.27529e-09,6.416009999999999e-09,1.1833600000000001e-09,4.77e-05,8.01e-05,3.44e-05,0.00535,0.00645,3.45e-05,0.0001,3.33e-11,0.000867
3090,1.332e-07,1.332e-08,2.436e-09,2.27529e-09,6.384010000000001e-09,1.1902499999999999e-09,4.77e-05,7.99e-05,3.45e-05,0.00533,0.00644,3.43e-05,0.0001,2.23e-11,0.000866
3100,1.33e-07,1.33e-08,2.428e-09,2.26576e-09,6.36804e-09,1.17649e-09,4.76e-05,7.98e-05,3.43e-05,0.00531,0.00707,3.76e-05,0.0001,2.19e-11,0.000866
3110,1.328e-07,1.328e-08,2.423e-09,2.26576e-09,6.336159999999999e-09,1.1833600000000001e-09,4.76e-05,7.96e-05,3.44e-05,0.0053,0.00705,3.74e-05,0.0001,2.37e-11,0.000866
3120,1.326e-07,1.326e-08,2.412e-09,2.2562500000000004e-09,6.320249999999999e-09,1.156e-09,4.75e-05,7.95e-05,3.4e-05,0.00528,0.00704,3.72e-05,0.0001,2.59e-11,0.000865
3130,1.325e-07,1.325e-08,2.409e-09,2.2562500000000004e-09,6.2884900000000005e-09,1.156e-09,4.75e-05,7.93e-05,3.4e-05,0.00528,0.00703,3.71e-05,0.0001,2.9e-11,0.000865
3140,1.322e-07,1.323e-08,2.401e-09,2.2467600000000002e-09,6.27264e-09,1.1492099999999998e-09,4.74e-05,7.92e-05,3.39e-05,0.00526,0.00702,3.69e-05,0.0001,2.14e-11,0.000864
3150,1.321e-07,1.321e-08,2.396e-09,2.23729e-09,6.2409999999999994e-09,1.16964e-09,4.73e-05,7.9e-05,3.42e-05,0.00526,0.007,3.68e-05,0.0001,2.5e-11,0.000864
3160,1.319e-07,1.319e-08,2.389e-09,2.23729e-09,6.225209999999999e-09,1.1492099999999998e-09,4.73e-05,7.89e-05,3.39e-05,0.00525,0.00699,3.67e-05,0.0001,2.17e-11,0.000864
3170,1.318e-07,1.317e-08,2.384e-09,2.23729e-09,6.19369e-09,1.1492099999999998e-09,4.73e-05,7.87e-05,3.39e-05,0.00523,0.00698,3.65e-05,0.0001,2.08e-11,0.000863
3180,1.316e-07,1.316e-08,2.375e-09,2.22784e-09,6.17796e-09,1.14244e-09,4.72e-05,7.86e-05,3.38e-05,0.00522,0.00697,3.64e-05,0.0001,2.51e-11,0.000863
3190,1.314e-07,1.314e-08,2.372e-09,2.22784e-09,6.1622499999999995e-09,1.1492099999999998e-09,4.72e-05,7.85e-05,3.39e-05,0.00521,0.00695,3.63e-05,0.0001,2.42e-11,0.000862
3200,1.312e-07,1.312e-08,2.365e-09,2.21841e-09,6.130890000000001e-09,1.1492099999999998e-09,4.71e-05,7.83e-05,3.39e-05,0.0052,0.00694,3.61e-05,0.0001,2.87e-11,0.000862
3210,1.311e-07,1.31e-08,2.362e-09,2.2089999999999997e-09,6.115240000000001e-09,1.1628100000000002e-09,4.7e-05,7.82e-05,3.41e-05,0.00519,0.00693,3.6e-05,0.0001,2.01e-11,0.000862
3220,1.309e-07,1.309e-08,2.354e-09,2.2089999999999997e-09,6.084e-09,1.14244e-09,4.7e-05,7.8e-05,3.38e-05,0.00518,0.00692,3.58e-05,0.0001,2.51e-11,0.000861
3230,1.307e-07,1.307e-08,2.347e-09,2.19961e-09,6.068409999999999e-09,1.13569e-09,4.69e-05,7.79e-05,3.37e-05,0.00517,0.0069,3.57e-05,0.0001,1.82e-11,0.000861
3240,1.305e-07,1.305e-08,2.34e-09,2.19961e-09,6.052839999999999e-09,1.13569e-09,4.69e-05,7.78e-05,3.37e-05,0.00515,0.00689,3.55e-05,0.0001,2.04e-11,0.00086
3250,1.304e-07,1.303e-08,2.337e-09,2.19961e-09,6.0217600000000005e-09,1.13569e-09,4.69e-05,7.76e-05,3.37e-05,0.00514,0.00688,3.54e-05,0.0001,2.19e-11,0.00086
3260,1.302e-07,1.302e-08,2.332e-09,2.19024e-09,6.00625e-09,1.13569e-09,4.68e-05,7.75e-05,3.37e-05,0.00513,0.00687,3.52e-05,0.0001,2.03e-11,0.00086
3270,1.3e-07,1.3e-08,2.325e-09,2.18089e-09,5.9752899999999995e-09,1.1289599999999998e-09,4.67e-05,7.73e-05,3.36e-05,0.00511,0.00686,3.5e-05,0.0001,2.02e-11,0.000859
3280,1.299e-07,1.298e-08,2.319e-09,2.18089e-09,5.959840000000001e-09,1.14244e-09,4.67e-05,7.72e-05,3.38e-05,0.00511,0.00684,3.49e-05,0.0001,2.19e-11,0.000859
3290,1.297e-07,1.296e-08,2.315e-09,2.1715600000000003e-09,5.944410000000001e-09,1.1289599999999998e-09,4.66e-05,7.71e-05,3.36e-05,0.0051,0.00683,3.48e-05,0.0001,2.16e-11,0.000859
3300,1.295e-07,1.295e-08,2.307e-09,2.1715600000000003e-09,5.91361e-09,1.1222500000000001e-09,4.66e-05,7.69e-05,3.35e-05,0.00509,0.00682,3.47e-05,0.0001,2.01e-11,0.000858
3310,1.293e-07,1.293e-08,2.302e-09,2.16225e-09,5.89824e-09,1.1222500000000001e-09,4.65e-05,7.68e-05,3.35e-05,0.00508,0.00681,3.46e-05,0.0001,2.4e-11,0.000858
3320,1.292e-07,1.291e-08,2.297e-09,2.16225e-09,5.882889999999999e-09,1.1155599999999998e-09,4.65e-05,7.67e-05,3.34e-05,0.00507,0.0068,3.44e-05,0.0001,2.06e-11,0.000857
3330,1.29e-07,1.29e-08,2.291e-09,2.1529600000000004e-09,5.867560000000001e-09,1.1155599999999998e-09,4.64e-05,7.66e-05,3.34e-05,0.00505,0.00679,3.43e-05,0.0001,2.29e-11,0.000857
3340,1.288e-07,1.288e-08,2.286e-09,2.1529600000000004e-09,5.83696e-09,1.1155599999999998e-09,4.64e-05,7.64e-05,3.34e-05,0.00505,0.00677,3.42e-05,0.0001,1.83e-11,0.000857
3350,1.286e-07,1.287e-08,2.277e-09,2.14369e-09,5.8216899999999996e-09,1.089e-09,4.63e-05,7.63e-05,3.3e-05,0.00503,0.00676,3.4e-05,0.0001,1.78e-11,0.000856
3360,1.285e-07,1.285e-08,2.273e-09,2.14369e-09,5.80644e-09,1.1022400000000001e-09,4.63e-05,7.62e-05,3.32e-05,0.00501,0.00675,3.39e-05,0.0001,1.85e-11,0.000856
3370,1.284e-07,1.283e-08,2.271e-09,2.14369e-09,5.776000000000001e-09,1.1088900000000003e-09,4.63e-05,7.6e-05,3.33e-05,0.00501,0.00674,3.38e-05,0.0001,1.65e-11,0.000856
3380,1.282e-07,1.282e-08,2.265e-09,2.13444e-09,5.76081e-09,1.1022400000000001e-09,4.62e-05,7.59e-05,3.32e-05,0.005,0.00673,3.37e-05,0.0001,1.72e-11,0.000855
3390,1.281e-07,1.28e-08,2.255e-09,2.1252100000000004e-09,5.74564e-09,1.0758399999999999e-09,4.61e-05,7.58e-05,3.28e-05,0.00499,0.00672,3.35e-05,0.0001,2.32e-11,0.000855
3400,1.279e-07,1.278e-08,2.252e-09,2.1252100000000004e-09,5.73049e-09,1.08241e-09,4.61e-05,7.57e-05,3.29e-05,0.00498,0.00671,3.34e-05,0.0001,1.98e-11,0.000855
3410,1.277e-07,1.277e-08,2.25e-09,2.1252100000000004e-09,5.715359999999999e-09,1.09561e-09,4.61e-05,7.56e-05,3.31e-05,0.00497,0.0067,3.33e-05,0.0001,2.14e-11,0.000854
3420,1.275e-07,1.275e-08,2.241e-09,2.116e-09,5.685160000000001e-09,1.089e-09,4.6e-05,7.54e-05,3.3e-05,0.00496,0.00668,3.32e-05,0.0001,2.41e-11,0.000854
3430,1.273e-07,1.274e-08,2.238e-09,2.116e-09,5.67009e-09,1.08241e-09,4.6e-05,7.53e-05,3.29e-05,0.00494,0.00667,3.3e-05,0.0001,1.88e-11,0.000853
3440,1.272e-07,1.272e-08,2.229e-09,2.1068099999999997e-09,5.6550399999999995e-09,1.0692900000000001e-09,4.59e-05,7.52e-05,3.27e-05,0.00493,0.00666,3.29e-05,0.0001,2.02e-11,0.000853
3450,1.271e-07,1.271e-08,2.228e-09,2.0976400000000002e-09,5.6400099999999994e-09,1.09561e-09,4.58e-05,7.51e-05,3.31e-05,0.00493,0.00665,3.28e-05,0.0001,2.28e-11,0.000853
3460,1.269e-07,1.269e-08,2.218e-09,2.0976400000000002e-09,5.624999999999999e-09,1.06276e-09,4.58e-05,7.5e-05,3.26e-05,0.00492,0.00664,3.27e-05,0.0001,2.01e-11,0.000852
3470,1.267e-07,1.268e-08,2.217e-09,2.08849e-09,5.59504e-09,1.08241e-09,4.57e-05,7.48e-05,3.29e-05,0.00491,0.00663,3.25e-05,0.0001,1.9e-11,0.000852
3480,1.266e-07,1.266e-08,2.21e-09,2.08849e-09,5.58009e-09,1.06276e-09,4.57e-05,7.47e-05,3.26e-05,0.0049,0.00662,3.25e-05,0.0001,1.89e-11,0.000852
3490,1.264e-07,1.264e-08,2.207e-09,2.08849e-09,5.5651599999999994e-09,1.0758399999999999e-09,4.57e-05,7.46e-05,3.28e-05,0.00489,0.00661,3.23e-05,0.0001,1.8e-11,0.000851
3500,1.263e-07,1.263e-08,2.202e-09,2.0793599999999997e-09,5.5502499999999995e-09,1.0692900000000001e-09,4.56e-05,7.45e-05,3.27e-05,0.00488,0.0066,3.22e-05,0.0001,2.12e-11,0.000851
3510,1.261e-07,1.261e-08,2.195e-09,2.0793599999999997e-09,5.535360000000001e-09,1.04329e-09,4.56e-05,7.44e-05,3.23e-05,0.00486,0.00725,3.52e-05,0.0001,2.41e-11,0.000851
3520,1.26e-07,1.26e-08,2.19e-09,2.07025e-09,5.520490000000001e-09,1.0497600000000001e-09,4.55e-05,7.43e-05,3.24e-05,0.00486,0.00658,3.19e-05,0.0001,2.12e-11,0.00085
3530,1.259e-07,1.258e-08,2.188e-09,2.07025e-09,5.50564e-09,1.06276e-09,4.55e-05,7.42e-05,3.26e-05,0.00485,0.00657,3.18e-05,0.0001,2.56e-11,0.00085
3540,1.257e-07,1.257e-08,2.18e-09,2.06116e-09,5.49081e-09,1.04329e-09,4.54e-05,7.41e-05,3.23e-05,0.00484,0.00655,3.17e-05,0.0001,2.19e-11,0.00085
3550,1.256e-07,1.255e-08,2.176e-09,2.06116e-09,5.461209999999999e-09,1.0562499999999997e-09,4.54e-05,7.39e-05,3.25e-05,0.00482,0.00654,3.16e-05,0.0001,2.46e-11,0.000849
3560,1.254e-07,1.254e-08,2.172e-09,2.0520900000000005e-09,5.446440000000001e-09,1.0497600000000001e-09,4.53e-05,7.38e-05,3.24e-05,0.00482,0.00653,3.15e-05,0.0001,2.16e-11,0.000849
3570,1.252e-07,1.252e-08,2.168e-09,2.0520900000000005e-09,5.431690000000001e-09,1.0562499999999997e-09,4.53e-05,7.37e-05,3.25e-05,0.00482,0.00652,3.14e-05,0.0001,2.48e-11,0.000849
3580,1.251e-07,1.251e-08,2.164e-09,2.0520900000000005e-09,5.41696e-09,1.0497600000000001e-09,4.53e-05,7.36e-05,3.24e-05,0.0048,0.00651,3.13e-05,0.0001,3.03e-11,0.000848
3590,1.25e-07,1.249e-08,2.16e-09,2.04304e-09,5.40225e-09,1.0562499999999997e-09,4.52e-05,7.35e-05,3.25e-05,0.00479,0.0065,3.12e-05,0.0001,1.89e-11,0.000848
3600,1.249e-07,1.248e-08,2.153e-09,2.04304e-09,5.3875599999999995e-09,1.0368399999999997e-09,4.52e-05,7.34e-05,3.22e-05,0.00478,0.00649,3.1e-05,0.0001,2.36e-11,0.000848
3610,1.247e-07,1.247e-08,2.15e-09,2.0340099999999997e-09,5.372890000000001e-09,1.0497600000000001e-09,4.51e-05,7.33e-05,3.24e-05,0.00478,0.00648,3.1e-05,0.0001,2.13e-11,0.000847
3620,1.245e-07,1.245e-08,2.144e-09,2.0340099999999997e-09,5.35824e-09,1.0368399999999997e-09,4.51e-05,7.32e-05,3.22e-05,0.00476,0.00647,3.08e-05,0.0001,2.03e-11,0.000847
3630,1.243e-07,1.244e-08,2.14e-09,2.0250000000000003e-09,5.34361e-09,1.04329e-09,4.5e-05,7.31e-05,3.23e-05,0.00476,0.00646,3.07e-05,0.0001,2.53e-11,0.000847
3640,1.242e-07,1.242e-08,2.133e-09,2.0250000000000003e-09,5.329e-09,1.024e-09,4.5e-05,7.3e-05,3.2e-05,0.00475,0.00645,3.06e-05,0.0001,2.2e-11,0.000846
3650,1.241e-07,1.241e-08,2.131e-09,2.0250000000000003e-09,5.31441e-09,1.024e-09,4.5e-05,7.29e-05,3.2e-05,0.00473,0.00644,3.05e-05,0.0001,2.38e-11,0.000846
3660,1.239e-07,1.239e-08,2.124e-09,2.01601e-09,5.299839999999999e-09,1.03041e-09,4.49e-05,7.28e-05,3.21e-05,0.00473,0.00643,3.04e-05,0.0001,2.33e-11,0.000846
3670,1.238e-07,1.238e-08,2.118e-09,2.0070399999999997e-09,5.2852900000000005e-09,1.0176100000000002e-09,4.48e-05,7.27e-05,3.19e-05,0.00472,0.00642,3.03e-05,0.0001,2.74e-11,0.000845
3680,1.237e-07,1.236e-08,2.119e-09,2.0070399999999997e-09,5.27076e-09,1.0368399999999997e-09,4.48e-05,7.26e-05,3.22e-05,0.0047,0.00641,3.02e-05,0.0001,2.03e-11,0.000845
3690,1.236e-07,1.235e-08,2.11e-09,2.0070399999999997e-09,5.25625e-09,1.0112400000000001e-09,4.48e-05,7.25e-05,3.18e-05,0.0047,0.0064,3.01e-05,0.0001,1.9e-11,0.000845
3700,1.234e-07,1.234e-08,2.11e-09,2.0070399999999997e-09,5.2417599999999995e-09,1.0112400000000001e-09,4.48e-05,7.24e-05,3.18e-05,0.0047,0.00639,3e-05,0.0001,2.02e-11,0.000844
3710,1.233e-07,1.232e-08,2.105e-09,1.99809e-09,5.227289999999999e-09,1.024e-09,4.47e-05,7.23e-05,3.2e-05,0.00469,0.00638,2.99e-05,0.0001,2.23e-11,0.000844
3720,1.231e-07,1.231e-08,2.097e-09,1.98916e-09,5.212840000000001e-09,1.0112400000000001e-09,4.46e-05,7.22e-05,3.18e-05,0.00468,0.00701,3.28e-05,0.0001,2.4e-11,0.000844
3730,1.229e-07,1.229e-08,2.095e-09,1.98916e-09,5.1984100000000005e-09,1.03041e-09,4.46e-05,7.21e-05,3.21e-05,0.00467,0.00636,2.97e-05,0.0001,2.4e-11,0.000844
3740,1.228e-07,1.228e-08,2.093e-09,1.98916e-09,5.184e-09,1.0176100000000002e-09,4.46e-05,7.2e-05,3.19e-05,0.00466,0.00635,2.96e-05,0.0001,1.96e-11,0.000843
3750,1.227e-07,1.227e-08,2.085e-09,1.9802499999999996e-09,5.16961e-09,9.985600000000001e-10,4.45e-05,7.19e-05,3.16e-05,0.00465,0.00634,2.95e-05,0.0001,1.71e-11,0.000843
3760,1.225e-07,1.225e-08,2.08e-09,1.9802499999999996e-09,5.155239999999999e-09,9.985600000000001e-10,4.45e-05,7.18e-05,3.16e-05,0.00463,0.00633,2.93e-05,0.0001,1.88e-11,0.000843
3770,1.224e-07,1.224e-08,2.077e-09,1.9802499999999996e-09,5.140889999999999e-09,9.859599999999998e-10,4.45e-05,7.17e-05,3.14e-05,0.00463,0.00696,3.22e-05,0.0001,2.24e-11,0.000842
3780,1.223e-07,1.223e-08,2.074e-09,1.97136e-09,5.1265600000000005e-09,9.9225e-10,4.44e-05,7.16e-05,3.15e-05,0.00462,0.00631,2.92e-05,0.0001,2.06e-11,0.000842
3790,1.221e-07,1.221e-08,2.072e-09,1.97136e-09,5.112250000000001e-09,1.0112400000000001e-09,4.44e-05,7.15e-05,3.18e-05,0.00461,0.00631,2.91e-05,0.0001,2.13e-11,0.000842
3800,1.22e-07,1.22e-08,2.065e-09,1.96249e-09,5.09796e-09,9.9225e-10,4.43e-05,7.14e-05,3.15e-05,0.00461,0.0063,2.9e-05,0.0001,2.36e-11,0.000841
3810,1.218e-07,1.218e-08,2.061e-09,1.96249e-09,5.08369e-09,9.9225e-10,4.43e-05,7.13e-05,3.15e-05,0.0046,0.00629,2.89e-05,0.0001,3.08e-11,0.000841
3820,1.217e-07,1.217e-08,2.057e-09,1.96249e-09,5.069439999999999e-09,9.9225e-10,4.43e-05,7.12e-05,3.15e-05,0.00458,0.00628,2.88e-05,0.0001,2.58e-11,0.000841
3830,1.216e-07,1.216e-08,2.052e-09,1.95364e-09,5.055209999999999e-09,9.859599999999998e-10,4.42e-05,7.11e-05,3.14e-05,0.00458,0.00627,2.87e-05,0.0001,2.47e-11,0.00084
3840,1.214e-07,1.214e-08,2.047e-09,1.95364e-09,5.041e-09,9.7344e-10,4.42e-05,7.1e-05,3.12e-05,0.00457,0.00688,3.15e-05,0.0001,1.78e-11,0.00084
3850,1.213e-07,1.213e-08,2.043e-09,1.94481e-09,5.02681e-09,9.796900000000002e-10,4.41e-05,7.09e-05,3.13e-05,0.00456,0.00625,2.85e-05,0.0001,2.35e-11,0.00084
