iter,obj_mse,feas_mse,pde_con_mse,bcv_mse,bcd_mse,ic_mse
5190,0.003332,2.442e-09,2.7984099999999996e-09,2.1025e-10,2.6569e-10,3.025e-09
5200,0.003331,2.44e-09,2.7984099999999996e-09,2.1025e-10,2.6569e-10,3.025e-09
5210,0.003329,2.438e-09,2.7984099999999996e-09,2.1025e-10,2.6569e-10,3.025e-09
5220,0.003327,2.436e-09,2.7984099999999996e-09,2.1025e-10,2.6569e-10,3.025e-09
5230,0.003325,2.434e-09,2.7984099999999996e-09,2.0735999999999997e-10,2.6569e-10,3.01401e-09
5240,0.003324,2.431e-09,2.78784e-09,2.0735999999999997e-10,2.6569e-10,3.01401e-09
5250,0.003322,2.429e-09,2.78784e-09,2.0735999999999997e-10,2.6569e-10,3.01401e-09
5260,0.00332,2.427e-09,2.78784e-09,2.0735999999999997e-10,2.6569e-10,3.01401e-09
5270,0.003319,2.425e-09,2.78784e-09,2.0735999999999997e-10,2.6569e-10,3.0030399999999996e-09
5280,0.003317,2.423e-09,2.77729e-09,2.0735999999999997e-10,2.6569e-10,3.0030399999999996e-09
5290,0.003315,2.421e-09,2.77729e-09,2.0735999999999997e-10,2.6569e-10,3.0030399999999996e-09
5300,0.003314,2.419e-09,2.77729e-09,2.0735999999999997e-10,2.6569e-10,2.99209e-09
5310,0.003312,2.417e-09,2.77729e-09,2.0735999999999997e-10,2.6569e-10,2.99209e-09
5320,0.00331,2.415e-09,2.77729e-09,2.0735999999999997e-10,2.6569e-10,2.99209e-09
5330,0.003309,2.413e-09,2.7667599999999997e-09,2.0735999999999997e-10,2.6569e-10,2.99209e-09
5340,0.003307,2.411e-09,2.7667599999999997e-09,2.0735999999999997e-10,2.6244000000000003e-10,2.98116e-09
5350,0.003305,2.408e-09,2.7667599999999997e-09,2.0449e-10,2.6244000000000003e-10,2.98116e-09
5360,0.003304,2.406e-09,2.7667599999999997e-09,2.0449e-10,2.6244000000000003e-10,2.98116e-09
5370,0.003302,2.404e-09,2.7562500000000003e-09,2.0449e-10,2.6244000000000003e-10,2.98116e-09
5380,0.0033,2.402e-09,2.7562500000000003e-09,2.0449e-10,2.6244000000000003e-10,2.97025e-09
5390,0.003299,2.4e-09,2.7562500000000003e-09,2.0449e-10,2.6244000000000003e-10,2.97025e-09
5400,0.003297,2.398e-09,2.7562500000000003e-09,2.0449e-10,2.6244000000000003e-10,2.97025e-09
5410,0.003295,2.396e-09,2.7562500000000003e-09,2.0449e-10,2.6244000000000003e-10,2.97025e-09
5420,0.003294,2.394e-09,2.74576e-09,2.0449e-10,2.6244000000000003e-10,2.95936e-09
5430,0.003292,2.392e-09,2.74576e-09,2.0449e-10,2.6244000000000003e-10,2.95936e-09
5440,0.00329,2.39e-09,2.74576e-09,2.0449e-10,2.6244000000000003e-10,2.95936e-09
5450,0.003289,2.388e-09,2.74576e-09,2.0449e-10,2.6244000000000003e-10,2.95936e-09
5460,0.003287,2.386e-09,2.7352899999999996e-09,2.0449e-10,2.6244000000000003e-10,2.94849e-09
5470,0.003286,2.384e-09,2.7352899999999996e-09,2.0164e-10,2.6244000000000003e-10,2.94849e-09
5480,0.003284,2.382e-09,2.7352899999999996e-09,2.0164e-10,2.6244000000000003e-10,2.94849e-09
5490,0.003282,2.38e-09,2.7352899999999996e-09,2.0164e-10,2.6244000000000003e-10,2.94849e-09
5500,0.003281,2.378e-09,2.7352899999999996e-09,2.0164e-10,2.6244000000000003e-10,2.94849e-09
5510,0.003279,2.376e-09,2.7248400000000003e-09,2.0164e-10,2.6244000000000003e-10,2.9376400000000002e-09
5520,0.003278,2.374e-09,2.7248400000000003e-09,2.0164e-10,2.6244000000000003e-10,2.9376400000000002e-09
5530,0.003276,2.372e-09,2.7248400000000003e-09,2.0164e-10,2.6244000000000003e-10,2.9376400000000002e-09
5540,0.003274,2.37e-09,2.7248400000000003e-09,2.0164e-10,2.6244000000000003e-10,2.9376400000000002e-09
5550,0.003273,2.369e-09,2.7248400000000003e-09,2.0164e-10,2.6244000000000003e-10,2.92681e-09
5560,0.003271,2.367e-09,2.71441e-09,2.0164e-10,2.6244000000000003e-10,2.92681e-09
5570,0.00327,2.365e-09,2.71441e-09,2.0164e-10,2.6244000000000003e-10,2.92681e-09
5580,0.003268,2.363e-09,2.71441e-09,2.0164e-10,2.6244000000000003e-10,2.92681e-09
5590,0.003267,2.361e-09,2.71441e-09,2.0164e-10,2.6244000000000003e-10,2.916e-09
5600,0.003265,2.359e-09,2.71441e-09,1.9881e-10,2.6244000000000003e-10,2.916e-09
5610,0.003264,2.357e-09,2.7039999999999998e-09,1.9881e-10,2.6244000000000003e-10,2.916e-09
5620,0.003262,2.355e-09,2.7039999999999998e-09,1.9881e-10,2.6244000000000003e-10,2.916e-09
5630,0.00326,2.353e-09,2.7039999999999998e-09,1.9881e-10,2.6244000000000003e-10,2.90521e-09
5640,0.003259,2.351e-09,2.7039999999999998e-09,1.9881e-10,2.6244000000000003e-10,2.90521e-09
5650,0.003257,2.349e-09,2.69361e-09,1.9881e-10,2.6244000000000003e-10,2.90521e-09
5660,0.003256,2.347e-09,2.69361e-09,1.9881e-10,2.6244000000000003e-10,2.90521e-09
5670,0.003254,2.346e-09,2.69361e-09,1.9881e-10,2.6244000000000003e-10,2.89444e-09
5680,0.003253,2.344e-09,2.69361e-09,1.9881e-10,2.6244000000000003e-10,2.89444e-09
5690,0.003251,2.342e-09,2.69361e-09,1.9881e-10,2.6244000000000003e-10,2.89444e-09
5700,0.00325,2.34e-09,2.68324e-09,1.9881e-10,2.6244000000000003e-10,2.89444e-09
5710,0.003248,2.338e-09,2.68324e-09,1.9881e-10,2.6244000000000003e-10,2.8836899999999996e-09
5720,0.003246,2.336e-09,2.68324e-09,1.9881e-10,2.6244000000000003e-10,2.8836899999999996e-09
5730,0.003245,2.334e-09,2.68324e-09,1.96e-10,2.592099999999999e-10,2.8836899999999996e-09
5740,0.003243,2.332e-09,2.68324e-09,1.96e-10,2.592099999999999e-10,2.8836899999999996e-09
5750,0.003241,2.33e-09,2.6728900000000003e-09,1.96e-10,2.592099999999999e-10,2.8729600000000004e-09
5760,0.00324,2.328e-09,2.6728900000000003e-09,1.96e-10,2.592099999999999e-10,2.8729600000000004e-09
5770,0.003238,2.326e-09,2.6728900000000003e-09,1.96e-10,2.592099999999999e-10,2.8729600000000004e-09
5780,0.003237,2.324e-09,2.6728900000000003e-09,1.96e-10,2.592099999999999e-10,2.8729600000000004e-09
5790,0.003235,2.322e-09,2.6728900000000003e-09,1.96e-10,2.592099999999999e-10,2.86225e-09
5800,0.003233,2.32e-09,2.66256e-09,1.96e-10,2.592099999999999e-10,2.86225e-09
5810,0.003232,2.318e-09,2.66256e-09,1.96e-10,2.592099999999999e-10,2.86225e-09
5820,0.00323,2.316e-09,2.66256e-09,1.96e-10,2.592099999999999e-10,2.86225e-09
5830,0.003228,2.314e-09,2.66256e-09,1.96e-10,2.592099999999999e-10,2.8515599999999996e-09
5840,0.003227,2.312e-09,2.65225e-09,1.96e-10,2.592099999999999e-10,2.8515599999999996e-09
5850,0.003225,2.31e-09,2.65225e-09,1.96e-10,2.592099999999999e-10,2.8515599999999996e-09
5860,0.003224,2.308e-09,2.65225e-09,1.9321000000000002e-10,2.592099999999999e-10,2.8515599999999996e-09
5870,0.003222,2.306e-09,2.65225e-09,1.9321000000000002e-10,2.592099999999999e-10,2.84089e-09
5880,0.00322,2.304e-09,2.65225e-09,1.9321000000000002e-10,2.592099999999999e-10,2.84089e-09
5890,0.003219,2.302e-09,2.6419600000000003e-09,1.9321000000000002e-10,2.592099999999999e-10,2.84089e-09
5900,0.003217,2.3e-09,2.6419600000000003e-09,1.9321000000000002e-10,2.592099999999999e-10,2.84089e-09
5910,0.003216,2.298e-09,2.6419600000000003e-09,1.9321000000000002e-10,2.592099999999999e-10,2.83024e-09
5920,0.003214,2.296e-09,2.6419600000000003e-09,1.9321000000000002e-10,2.592099999999999e-10,2.83024e-09
5930,0.003212,2.294e-09,2.63169e-09,1.9321000000000002e-10,2.592099999999999e-10,2.83024e-09
5940,0.003211,2.292e-09,2.63169e-09,1.9321000000000002e-10,2.592099999999999e-10,2.83024e-09
5950,0.003209,2.291e-09,2.63169e-09,1.9321000000000002e-10,2.592099999999999e-10,2.8196100000000004e-09
5960,0.003208,2.289e-09,2.63169e-09,1.9321000000000002e-10,2.592099999999999e-10,2.8196100000000004e-09
5970,0.003206,2.287e-09,2.63169e-09,1.9321000000000002e-10,2.592099999999999e-10,2.8196100000000004e-09
5980,0.003205,2.285e-09,2.6214399999999996e-09,1.9321000000000002e-10,2.592099999999999e-10,2.8196100000000004e-09
5990,0.003203,2.283e-09,2.6214399999999996e-09,1.9044e-10,2.592099999999999e-10,2.809e-09
6000,0.003201,2.281e-09,2.6214399999999996e-09,1.9044e-10,2.592099999999999e-10,2.809e-09
6010,0.0032,2.279e-09,2.6214399999999996e-09,1.9044e-10,2.592099999999999e-10,2.809e-09
6020,0.003198,2.277e-09,2.6214399999999996e-09,1.9044e-10,2.592099999999999e-10,2.809e-09
6030,0.003197,2.275e-09,2.61121e-09,1.9044e-10,2.592099999999999e-10,2.809e-09
6040,0.003195,2.274e-09,2.61121e-09,1.9044e-10,2.592099999999999e-10,2.7984099999999996e-09
6050,0.003194,2.272e-09,2.61121e-09,1.9044e-10,2.592099999999999e-10,2.7984099999999996e-09
6060,0.003192,2.27e-09,2.61121e-09,1.9044e-10,2.592099999999999e-10,2.7984099999999996e-09
6070,0.003191,2.268e-09,2.61121e-09,1.9044e-10,2.592099999999999e-10,2.7984099999999996e-09
6080,0.003189,2.266e-09,2.601e-09,1.9044e-10,2.592099999999999e-10,2.78784e-09
6090,0.003188,2.264e-09,2.601e-09,1.9044e-10,2.592099999999999e-10,2.78784e-09
6100,0.003186,2.262e-09,2.601e-09,1.9044e-10,2.592099999999999e-10,2.78784e-09
6110,0.003185,2.261e-09,2.601e-09,1.9044e-10,2.592099999999999e-10,2.78784e-09
6120,0.003183,2.259e-09,2.601e-09,1.9044e-10,2.56e-10,2.77729e-09
6130,0.003182,2.257e-09,2.5908099999999997e-09,1.8768999999999997e-10,2.56e-10,2.77729e-09
6140,0.00318,2.255e-09,2.5908099999999997e-09,1.8768999999999997e-10,2.56e-10,2.77729e-09
6150,0.003179,2.253e-09,2.5908099999999997e-09,1.8768999999999997e-10,2.56e-10,2.77729e-09
6160,0.003177,2.251e-09,2.5908099999999997e-09,1.8768999999999997e-10,2.56e-10,2.7667599999999997e-09
6170,0.003176,2.25e-09,2.5908099999999997e-09,1.8768999999999997e-10,2.56e-10,2.7667599999999997e-09
6180,0.003174,2.248e-09,2.5806400000000003e-09,1.8768999999999997e-10,2.56e-10,2.7667599999999997e-09
6190,0.003173,2.246e-09,2.5806400000000003e-09,1.8768999999999997e-10,2.56e-10,2.7667599999999997e-09
6200,0.003171,2.244e-09,2.5806400000000003e-09,1.8768999999999997e-10,2.56e-10,2.7562500000000003e-09
6210,0.00317,2.242e-09,2.5806400000000003e-09,1.8768999999999997e-10,2.56e-10,2.7562500000000003e-09
6220,0.003168,2.241e-09,2.5806400000000003e-09,1.8768999999999997e-10,2.56e-10,2.7562500000000003e-09
6230,0.003167,2.239e-09,2.57049e-09,1.8768999999999997e-10,2.56e-10,2.7562500000000003e-09
6240,0.003165,2.237e-09,2.57049e-09,1.8768999999999997e-10,2.56e-10,2.7562500000000003e-09
6250,0.003164,2.235e-09,2.57049e-09,1.8768999999999997e-10,2.56e-10,2.74576e-09
6260,0.003162,2.234e-09,2.57049e-09,1.8768999999999997e-10,2.56e-10,2.74576e-09
6270,0.003161,2.232e-09,2.57049e-09,1.8496e-10,2.56e-10,2.74576e-09
6280,0.003159,2.23e-09,2.5603599999999996e-09,1.8496e-10,2.56e-10,2.74576e-09
6290,0.003158,2.228e-09,2.5603599999999996e-09,1.8496e-10,2.56e-10,2.7352899999999996e-09
6300,0.003157,2.227e-09,2.5603599999999996e-09,1.8496e-10,2.56e-10,2.7352899999999996e-09
6310,0.003155,2.225e-09,2.5603599999999996e-09,1.8496e-10,2.56e-10,2.7352899999999996e-09
6320,0.003154,2.223e-09,2.5603599999999996e-09,1.8496e-10,2.56e-10,2.7352899999999996e-09
6330,0.003152,2.221e-09,2.55025e-09,1.8496e-10,2.56e-10,2.7248400000000003e-09
6340,0.003151,2.22e-09,2.55025e-09,1.8496e-10,2.56e-10,2.7248400000000003e-09
6350,0.003149,2.218e-09,2.55025e-09,1.8496e-10,2.56e-10,2.7248400000000003e-09
6360,0.003148,2.216e-09,2.55025e-09,1.8496e-10,2.56e-10,2.7248400000000003e-09
6370,0.003147,2.214e-09,2.55025e-09,1.8496e-10,2.56e-10,2.7248400000000003e-09
6380,0.003145,2.213e-09,2.54016e-09,1.8496e-10,2.56e-10,2.71441e-09
6390,0.003144,2.211e-09,2.54016e-09,1.8496e-10,2.56e-10,2.71441e-09
6400,0.003142,2.209e-09,2.54016e-09,1.8496e-10,2.56e-10,2.71441e-09
6410,0.003141,2.208e-09,2.54016e-09,1.8496e-10,2.56e-10,2.71441e-09
6420,0.003139,2.206e-09,2.54016e-09,1.8225e-10,2.56e-10,2.7039999999999998e-09
6430,0.003138,2.204e-09,2.54016e-09,1.8225e-10,2.56e-10,2.7039999999999998e-09
6440,0.003137,2.202e-09,2.5300900000000003e-09,1.8225e-10,2.56e-10,2.7039999999999998e-09
6450,0.003135,2.201e-09,2.5300900000000003e-09,1.8225e-10,2.56e-10,2.7039999999999998e-09
6460,0.003134,2.199e-09,2.5300900000000003e-09,1.8225e-10,2.56e-10,2.7039999999999998e-09
6470,0.003132,2.197e-09,2.5300900000000003e-09,1.8225e-10,2.56e-10,2.69361e-09
6480,0.003131,2.196e-09,2.5300900000000003e-09,1.8225e-10,2.56e-10,2.69361e-09
6490,0.00313,2.194e-09,2.52004e-09,1.8225e-10,2.56e-10,2.69361e-09
6500,0.003128,2.192e-09,2.52004e-09,1.8225e-10,2.56e-10,2.69361e-09
6510,0.003127,2.191e-09,2.52004e-09,1.8225e-10,2.56e-10,2.68324e-09
6520,0.003126,2.189e-09,2.52004e-09,1.8225e-10,2.56e-10,2.68324e-09
6530,0.003124,2.187e-09,2.52004e-09,1.8225e-10,2.56e-10,2.68324e-09
6540,0.003123,2.186e-09,2.5100099999999997e-09,1.8225e-10,2.56e-10,2.68324e-09
6550,0.003121,2.184e-09,2.5100099999999997e-09,1.8225e-10,2.5281000000000003e-10,2.68324e-09
6560,0.00312,2.182e-09,2.5100099999999997e-09,1.8225e-10,2.5281000000000003e-10,2.6728900000000003e-09
6570,0.003119,2.181e-09,2.5100099999999997e-09,1.7956000000000002e-10,2.5281000000000003e-10,2.6728900000000003e-09
6580,0.003117,2.179e-09,2.5100099999999997e-09,1.7956000000000002e-10,2.5281000000000003e-10,2.6728900000000003e-09
6590,0.003116,2.178e-09,2.5100099999999997e-09,1.7956000000000002e-10,2.5281000000000003e-10,2.6728900000000003e-09
6600,0.003115,2.176e-09,2.5e-09,1.7956000000000002e-10,2.5281000000000003e-10,2.66256e-09
6610,0.003113,2.174e-09,2.5e-09,1.7956000000000002e-10,2.5281000000000003e-10,2.66256e-09
6620,0.003112,2.173e-09,2.5e-09,1.7956000000000002e-10,2.5281000000000003e-10,2.66256e-09
6630,0.003111,2.171e-09,2.5e-09,1.7956000000000002e-10,2.5281000000000003e-10,2.66256e-09
6640,0.003109,2.169e-09,2.5e-09,1.7956000000000002e-10,2.5281000000000003e-10,2.66256e-09
6650,0.003108,2.168e-09,2.49001e-09,1.7956000000000002e-10,2.5281000000000003e-10,2.65225e-09
6660,0.003107,2.166e-09,2.49001e-09,1.7956000000000002e-10,2.5281000000000003e-10,2.65225e-09
6670,0.003105,2.165e-09,2.49001e-09,1.7956000000000002e-10,2.5281000000000003e-10,2.65225e-09
6680,0.003104,2.163e-09,2.49001e-09,1.7956000000000002e-10,2.5281000000000003e-10,2.65225e-09
6690,0.003103,2.161e-09,2.49001e-09,1.7956000000000002e-10,2.5281000000000003e-10,2.65225e-09
6700,0.003101,2.16e-09,2.49001e-09,1.7956000000000002e-10,2.5281000000000003e-10,2.6419600000000003e-09
6710,0.0031,2.158e-09,2.4800399999999996e-09,1.7956000000000002e-10,2.5281000000000003e-10,2.6419600000000003e-09
6720,0.003099,2.157e-09,2.4800399999999996e-09,1.7956000000000002e-10,2.5281000000000003e-10,2.6419600000000003e-09
6730,0.003097,2.155e-09,2.4800399999999996e-09,1.7689e-10,2.5281000000000003e-10,2.6419600000000003e-09
6740,0.003096,2.154e-09,2.4800399999999996e-09,1.7689e-10,2.5281000000000003e-10,2.63169e-09
6750,0.003095,2.152e-09,2.4800399999999996e-09,1.7689e-10,2.5281000000000003e-10,2.63169e-09
6760,0.003093,2.15e-09,2.4800399999999996e-09,1.7689e-10,2.5281000000000003e-10,2.63169e-09
6770,0.003092,2.149e-09,2.47009e-09,1.7689e-10,2.5281000000000003e-10,2.63169e-09
6780,0.003091,2.147e-09,2.47009e-09,1.7689e-10,2.5281000000000003e-10,2.63169e-09
6790,0.00309,2.146e-09,2.47009e-09,1.7689e-10,2.5281000000000003e-10,2.6214399999999996e-09
6800,0.003088,2.144e-09,2.47009e-09,1.7689e-10,2.5281000000000003e-10,2.6214399999999996e-09
6810,0.003087,2.143e-09,2.47009e-09,1.7689e-10,2.5281000000000003e-10,2.6214399999999996e-09
6820,0.003086,2.141e-09,2.46016e-09,1.7689e-10,2.5281000000000003e-10,2.6214399999999996e-09
6830,0.003084,2.14e-09,2.46016e-09,1.7689e-10,2.5281000000000003e-10,2.6214399999999996e-09
6840,0.003083,2.138e-09,2.46016e-09,1.7689e-10,2.5281000000000003e-10,2.61121e-09
6850,0.003082,2.136e-09,2.46016e-09,1.7689e-10,2.5281000000000003e-10,2.61121e-09
6860,0.003081,2.135e-09,2.46016e-09,1.7689e-10,2.5281000000000003e-10,2.61121e-09
6870,0.003079,2.133e-09,2.46016e-09,1.7689e-10,2.5281000000000003e-10,2.61121e-09
6880,0.003078,2.132e-09,2.45025e-09,1.7689e-10,2.5281000000000003e-10,2.61121e-09
6890,0.003077,2.13e-09,2.45025e-09,1.7424e-10,2.5281000000000003e-10,2.601e-09
6900,0.003075,2.129e-09,2.45025e-09,1.7424e-10,2.5281000000000003e-10,2.601e-09
6910,0.003074,2.127e-09,2.45025e-09,1.7424e-10,2.5281000000000003e-10,2.601e-09
6920,0.003073,2.126e-09,2.45025e-09,1.7424e-10,2.5281000000000003e-10,2.601e-09
6930,0.003072,2.124e-09,2.45025e-09,1.7424e-10,2.5281000000000003e-10,2.5908099999999997e-09
6940,0.00307,2.123e-09,2.44036e-09,1.7424e-10,2.5281000000000003e-10,2.5908099999999997e-09
6950,0.003069,2.121e-09,2.44036e-09,1.7424e-10,2.5281000000000003e-10,2.5908099999999997e-09
6960,0.003068,2.12e-09,2.44036e-09,1.7424e-10,2.5281000000000003e-10,2.5908099999999997e-09
6970,0.003067,2.118e-09,2.44036e-09,1.7424e-10,2.5281000000000003e-10,2.5908099999999997e-09
6980,0.003065,2.117e-09,2.44036e-09,1.7424e-10,2.5281000000000003e-10,2.5806400000000003e-09
6990,0.003064,2.115e-09,2.44036e-09,1.7424e-10,2.5281000000000003e-10,2.5806400000000003e-09
7000,0.003063,2.114e-09,2.43049e-09,1.7424e-10,2.5281000000000003e-10,2.5806400000000003e-09
7010,0.003062,2.112e-09,2.43049e-09,1.7424e-10,2.5281000000000003e-10,2.5806400000000003e-09
7020,0.00306,2.111e-09,2.43049e-09,1.7424e-10,2.5281000000000003e-10,2.5806400000000003e-09
7030,0.003059,2.109e-09,2.43049e-09,1.7424e-10,2.4964000000000003e-10,2.57049e-09
7040,0.003058,2.108e-09,2.43049e-09,1.7424e-10,2.4964000000000003e-10,2.57049e-09
7050,0.003057,2.106e-09,2.43049e-09,1.7424e-10,2.4964000000000003e-10,2.57049e-09
7060,0.003056,2.105e-09,2.4206400000000004e-09,1.7161e-10,2.4964000000000003e-10,2.57049e-09
7070,0.003054,2.104e-09,2.4206400000000004e-09,1.7161e-10,2.4964000000000003e-10,2.57049e-09
7080,0.003053,2.102e-09,2.4206400000000004e-09,1.7161e-10,2.4964000000000003e-10,2.5603599999999996e-09
7090,0.003052,2.101e-09,2.4206400000000004e-09,1.7161e-10,2.4964000000000003e-10,2.5603599999999996e-09
7100,0.003051,2.099e-09,2.4206400000000004e-09,1.7161e-10,2.4964000000000003e-10,2.5603599999999996e-09
7110,0.003049,2.098e-09,2.4206400000000004e-09,1.7161e-10,2.4964000000000003e-10,2.5603599999999996e-09
7120,0.003048,2.096e-09,2.4108100000000003e-09,1.7161e-10,2.4964000000000003e-10,2.5603599999999996e-09
7130,0.003047,2.095e-09,2.4108100000000003e-09,1.7161e-10,2.4964000000000003e-10,2.55025e-09
7140,0.003046,2.093e-09,2.4108100000000003e-09,1.7161e-10,2.4964000000000003e-10,2.55025e-09
7150,0.003045,2.092e-09,2.4108100000000003e-09,1.7161e-10,2.4964000000000003e-10,2.55025e-09
7160,0.003043,2.09e-09,2.4108100000000003e-09,1.7161e-10,2.4964000000000003e-10,2.55025e-09
7170,0.003042,2.089e-09,2.4108100000000003e-09,1.7161e-10,2.4964000000000003e-10,2.55025e-09
7180,0.003041,2.088e-09,2.401e-09,1.7161e-10,2.4964000000000003e-10,2.54016e-09
7190,0.00304,2.086e-09,2.401e-09,1.7161e-10,2.4964000000000003e-10,2.54016e-09
7200,0.003039,2.085e-09,2.401e-09,1.7161e-10,2.4964000000000003e-10,2.54016e-09
7210,0.003038,2.083e-09,2.401e-09,1.7161e-10,2.4964000000000003e-10,2.54016e-09
7220,0.003036,2.082e-09,2.401e-09,1.7161e-10,2.4964000000000003e-10,2.54016e-09
7230,0.003035,2.081e-09,2.401e-09,1.7161e-10,2.4964000000000003e-10,2.5300900000000003e-09
7240,0.003034,2.079e-09,2.3912100000000005e-09,1.6899999999999999e-10,2.4964000000000003e-10,2.5300900000000003e-09
7250,0.003033,2.078e-09,2.3912100000000005e-09,1.6899999999999999e-10,2.4964000000000003e-10,2.5300900000000003e-09
7260,0.003032,2.076e-09,2.3912100000000005e-09,1.6899999999999999e-10,2.4964000000000003e-10,2.5300900000000003e-09
7270,0.00303,2.075e-09,2.3912100000000005e-09,1.6899999999999999e-10,2.4964000000000003e-10,2.5300900000000003e-09
7280,0.003029,2.074e-09,2.3912100000000005e-09,1.6899999999999999e-10,2.4964000000000003e-10,2.5300900000000003e-09
7290,0.003028,2.072e-09,2.3912100000000005e-09,1.6899999999999999e-10,2.4964000000000003e-10,2.52004e-09
7300,0.003027,2.071e-09,2.38144e-09,1.6899999999999999e-10,2.4964000000000003e-10,2.52004e-09
7310,0.003026,2.069e-09,2.38144e-09,1.6899999999999999e-10,2.4964000000000003e-10,2.52004e-09
7320,0.003025,2.068e-09,2.38144e-09,1.6899999999999999e-10,2.4964000000000003e-10,2.52004e-09
7330,0.003023,2.067e-09,2.38144e-09,1.6899999999999999e-10,2.4964000000000003e-10,2.52004e-09
7340,0.003022,2.065e-09,2.38144e-09,1.6899999999999999e-10,2.4964000000000003e-10,2.5100099999999997e-09
7350,0.003021,2.064e-09,2.38144e-09,1.6899999999999999e-10,2.4964000000000003e-10,2.5100099999999997e-09
7360,0.00302,2.062e-09,2.3716899999999997e-09,1.6899999999999999e-10,2.4964000000000003e-10,2.5100099999999997e-09
7370,0.003019,2.061e-09,2.3716899999999997e-09,1.6899999999999999e-10,2.4964000000000003e-10,2.5100099999999997e-09
7380,0.003018,2.06e-09,2.3716899999999997e-09,1.6899999999999999e-10,2.4964000000000003e-10,2.5100099999999997e-09
7390,0.003017,2.058e-09,2.3716899999999997e-09,1.6899999999999999e-10,2.4964000000000003e-10,2.5e-09
7400,0.003015,2.057e-09,2.3716899999999997e-09,1.6899999999999999e-10,2.4964000000000003e-10,2.5e-09
7410,0.003014,2.056e-09,2.3716899999999997e-09,1.6899999999999999e-10,2.4964000000000003e-10,2.5e-09
7420,0.003013,2.054e-09,2.3716899999999997e-09,1.6899999999999999e-10,2.4964000000000003e-10,2.5e-09
7430,0.003012,2.053e-09,2.3619600000000004e-09,1.6641e-10,2.4964000000000003e-10,2.5e-09
7440,0.003011,2.052e-09,2.3619600000000004e-09,1.6641e-10,2.4964000000000003e-10,2.49001e-09
7450,0.00301,2.05e-09,2.3619600000000004e-09,1.6641e-10,2.4964000000000003e-10,2.49001e-09
7460,0.003009,2.049e-09,2.3619600000000004e-09,1.6641e-10,2.4964000000000003e-10,2.49001e-09
7470,0.003008,2.047e-09,2.3619600000000004e-09,1.6641e-10,2.4964000000000003e-10,2.49001e-09
7480,0.003006,2.046e-09,2.3619600000000004e-09,1.6641e-10,2.4964000000000003e-10,2.49001e-09
7490,0.003005,2.045e-09,2.35225e-09,1.6641e-10,2.4964000000000003e-10,2.49001e-09
7500,0.003004,2.043e-09,2.35225e-09,1.6641e-10,2.4964000000000003e-10,2.4800399999999996e-09
7510,0.003003,2.042e-09,2.35225e-09,1.6641e-10,2.4964000000000003e-10,2.4800399999999996e-09
7520,0.003002,2.041e-09,2.35225e-09,1.6641e-10,2.4964000000000003e-10,2.4800399999999996e-09
7530,0.003001,2.039e-09,2.35225e-09,1.6641e-10,2.4964000000000003e-10,2.4800399999999996e-09
7540,0.003,2.038e-09,2.35225e-09,1.6641e-10,2.4964000000000003e-10,2.4800399999999996e-09
7550,0.002999,2.037e-09,2.35225e-09,1.6641e-10,2.4964000000000003e-10,2.47009e-09
7560,0.002997,2.035e-09,2.34256e-09,1.6641e-10,2.4964000000000003e-10,2.47009e-09
7570,0.002996,2.034e-09,2.34256e-09,1.6641e-10,2.4648999999999994e-10,2.47009e-09
7580,0.002995,2.033e-09,2.34256e-09,1.6641e-10,2.4648999999999994e-10,2.47009e-09
7590,0.002994,2.032e-09,2.34256e-09,1.6641e-10,2.4648999999999994e-10,2.47009e-09
7600,0.002993,2.03e-09,2.34256e-09,1.6641e-10,2.4648999999999994e-10,2.47009e-09
7610,0.002992,2.029e-09,2.34256e-09,1.6641e-10,2.4648999999999994e-10,2.46016e-09
7620,0.002991,2.028e-09,2.33289e-09,1.6383999999999997e-10,2.4648999999999994e-10,2.46016e-09
7630,0.00299,2.026e-09,2.33289e-09,1.6383999999999997e-10,2.4648999999999994e-10,2.46016e-09
7640,0.002989,2.025e-09,2.33289e-09,1.6383999999999997e-10,2.4648999999999994e-10,2.46016e-09
7650,0.002988,2.024e-09,2.33289e-09,1.6383999999999997e-10,2.4648999999999994e-10,2.46016e-09
7660,0.002987,2.022e-09,2.33289e-09,1.6383999999999997e-10,2.4648999999999994e-10,2.45025e-09
7670,0.002985,2.021e-09,2.33289e-09,1.6383999999999997e-10,2.4648999999999994e-10,2.45025e-09
7680,0.002984,2.02e-09,2.33289e-09,1.6383999999999997e-10,2.4648999999999994e-10,2.45025e-09
7690,0.002983,2.019e-09,2.32324e-09,1.6383999999999997e-10,2.4648999999999994e-10,2.45025e-09
7700,0.002982,2.017e-09,2.32324e-09,1.6383999999999997e-10,2.4648999999999994e-10,2.45025e-09
7710,0.002981,2.016e-09,2.32324e-09,1.6383999999999997e-10,2.4648999999999994e-10,2.45025e-09
7720,0.00298,2.015e-09,2.32324e-09,1.6383999999999997e-10,2.4648999999999994e-10,2.44036e-09
7730,0.002979,2.013e-09,2.32324e-09,1.6383999999999997e-10,2.4648999999999994e-10,2.44036e-09
7740,0.002978,2.012e-09,2.32324e-09,1.6383999999999997e-10,2.4648999999999994e-10,2.44036e-09
7750,0.002977,2.011e-09,2.32324e-09,1.6383999999999997e-10,2.4648999999999994e-10,2.44036e-09
7760,0.002976,2.01e-09,2.31361e-09,1.6383999999999997e-10,2.4648999999999994e-10,2.44036e-09
