iter,obj_s,pde_obj_mse,feas_true,obj_for_plot,source,alpha,tau,lam,mu,kkt_res,d_inf,d_l2
4260,nan,8.166e-05,nan,8.166e-05,PDE_obj_MSE,0.945,0.4576036,0.0001,nan,0.00016,0.000739,0.00244
4270,nan,8.093e-05,nan,8.093e-05,PDE_obj_MSE,0.226,0.4576036,0.0001,nan,0.00016,0.00167,0.00579
4280,nan,8.085e-05,nan,8.085e-05,PDE_obj_MSE,0.3,0.4576036,0.0001,nan,0.00016,0.00143,0.00527
4290,nan,8.033e-05,nan,8.033e-05,PDE_obj_MSE,0.941,0.4576036,0.0001,nan,0.00016,0.000405,0.00176
4300,nan,8e-05,nan,8e-05,PDE_obj_MSE,0.94,0.4576036,0.0001,nan,0.00016,0.000768,0.00266
4310,nan,8.014e-05,nan,8.014e-05,PDE_obj_MSE,0.105,0.4576036,0.0001,nan,0.00016,0.00255,0.00849
4320,nan,7.969e-05,nan,7.969e-05,PDE_obj_MSE,0.271,0.4576036,0.0001,nan,0.00016,0.00177,0.00599
4330,nan,8.011e-05,nan,8.011e-05,PDE_obj_MSE,0.936,0.4576036,0.0001,nan,0.00015,0.000646,0.00249
4340,nan,7.951e-05,nan,7.951e-05,PDE_obj_MSE,0.935,0.4576036,0.0001,nan,0.00015,0.000367,0.00165
4350,nan,7.912e-05,nan,7.912e-05,PDE_obj_MSE,0.934,0.4576036,0.0001,nan,0.00015,0.000147,0.000976
4360,nan,7.975e-05,nan,7.975e-05,PDE_obj_MSE,0.637,0.4576036,0.0001,nan,0.00015,0.00125,0.00433
4370,nan,7.935e-05,nan,7.935e-05,PDE_obj_MSE,0.931,0.4576036,0.0001,nan,0.00015,0.000519,0.00245
4380,nan,7.881e-05,nan,7.881e-05,PDE_obj_MSE,0.0944,0.4576036,0.0001,nan,0.00015,0.0023,0.00771
4390,nan,7.876e-05,nan,7.876e-05,PDE_obj_MSE,0.929,0.4576036,0.0001,nan,0.00015,0.00058,0.00281
4400,nan,7.797e-05,nan,7.797e-05,PDE_obj_MSE,0.202,0.4576036,0.0001,nan,0.00015,0.00202,0.00696
4410,nan,7.827e-05,nan,7.827e-05,PDE_obj_MSE,0.325,0.4576036,0.0001,nan,0.00015,0.00136,0.00471
4420,nan,7.823e-05,nan,7.823e-05,PDE_obj_MSE,1.02,0.4576036,0.0001,nan,0.00015,0.000367,0.00157
4430,nan,7.785e-05,nan,7.785e-05,PDE_obj_MSE,0.356,0.4576036,0.0001,nan,0.00015,0.00146,0.00509
4440,nan,7.748e-05,nan,7.748e-05,PDE_obj_MSE,0.201,0.4576036,0.0001,nan,0.00015,0.00177,0.00595
4450,nan,7.745e-05,nan,7.745e-05,PDE_obj_MSE,1.01,0.4576036,0.0001,nan,0.00015,0.000191,0.00123
4460,nan,7.674e-05,nan,7.674e-05,PDE_obj_MSE,0.22,0.4576036,0.0001,nan,0.00015,0.00184,0.00671
4470,nan,7.702e-05,nan,7.702e-05,PDE_obj_MSE,0.124,0.4576036,0.0001,nan,0.00015,0.00249,0.0089
4480,nan,7.697e-05,nan,7.697e-05,PDE_obj_MSE,0.103,0.4576036,0.0001,nan,0.00015,0.00227,0.00756
4490,nan,7.692e-05,nan,7.692e-05,PDE_obj_MSE,0.266,0.4576036,0.0001,nan,0.00015,0.0018,0.00638
4500,nan,7.651e-05,nan,7.651e-05,PDE_obj_MSE,0.112,0.4576036,0.0001,nan,0.00015,0.0025,0.00904
4510,nan,7.618e-05,nan,7.618e-05,PDE_obj_MSE,0.136,0.4576036,0.0001,nan,0.00015,0.00264,0.00944
4520,nan,7.633e-05,nan,7.633e-05,PDE_obj_MSE,1.0,0.4576036,0.0001,nan,0.00015,0.00034,0.00161
4530,nan,7.609e-05,nan,7.609e-05,PDE_obj_MSE,0.0926,0.4576036,0.0001,nan,0.00015,0.00263,0.00903
4540,nan,7.587e-05,nan,7.587e-05,PDE_obj_MSE,0.29,0.4576036,0.0001,nan,0.00015,0.00178,0.00581
4550,nan,7.654e-05,nan,7.654e-05,PDE_obj_MSE,1.0,0.4576036,0.0001,nan,0.00015,0.000813,0.00274
4560,nan,7.588e-05,nan,7.588e-05,PDE_obj_MSE,0.0693,0.4576036,0.0001,nan,0.00015,0.00284,0.00961
4570,nan,7.585e-05,nan,7.585e-05,PDE_obj_MSE,0.998,0.4576036,0.0001,nan,0.00015,0.000518,0.00224
4580,nan,7.49e-05,nan,7.49e-05,PDE_obj_MSE,0.997,0.4576036,0.0001,nan,0.00015,0.000375,0.00217
4590,nan,7.522e-05,nan,7.522e-05,PDE_obj_MSE,0.422,0.4576036,0.0001,nan,0.00015,0.00125,0.0042
4600,nan,7.452e-05,nan,7.452e-05,PDE_obj_MSE,0.994,0.4576036,0.0001,nan,0.00015,0.000249,0.00143
4610,nan,7.45e-05,nan,7.45e-05,PDE_obj_MSE,0.993,0.4576036,0.0001,nan,0.00015,0.000454,0.0014
4620,nan,7.47e-05,nan,7.47e-05,PDE_obj_MSE,0.616,0.4576036,0.0001,nan,0.00015,0.00085,0.00345
4630,nan,7.442e-05,nan,7.442e-05,PDE_obj_MSE,0.42,0.4576036,0.0001,nan,0.00015,0.00139,0.00434
4640,nan,7.418e-05,nan,7.418e-05,PDE_obj_MSE,0.99,0.4576036,0.0001,nan,0.00015,0.000503,0.00245
4650,nan,7.464e-05,nan,7.464e-05,PDE_obj_MSE,0.614,0.4576036,0.0001,nan,0.00015,0.00134,0.00438
4660,nan,7.439e-05,nan,7.439e-05,PDE_obj_MSE,0.674,0.4576036,0.0001,nan,0.00015,0.00106,0.00333
4670,nan,7.361e-05,nan,7.361e-05,PDE_obj_MSE,0.986,0.4576036,0.0001,nan,0.00015,0.000339,0.00201
4680,nan,7.444e-05,nan,7.444e-05,PDE_obj_MSE,0.985,0.4576036,0.0001,nan,0.00015,0.000625,0.00267
4690,nan,7.291e-05,nan,7.291e-05,PDE_obj_MSE,0.177,0.4576036,0.0001,nan,0.00015,0.0021,0.00704
4700,nan,7.322e-05,nan,7.322e-05,PDE_obj_MSE,0.344,0.4576036,0.0001,nan,0.00015,0.00137,0.0049
4710,nan,7.296e-05,nan,7.296e-05,PDE_obj_MSE,0.146,0.4576036,0.0001,nan,0.00015,0.00203,0.00691
4720,nan,7.33e-05,nan,7.33e-05,PDE_obj_MSE,0.98,0.4576036,0.0001,nan,0.00015,0.000604,0.00217
4730,nan,7.26e-05,nan,7.26e-05,PDE_obj_MSE,0.0994,0.4576036,0.0001,nan,0.00015,0.0034,0.0112
4740,nan,7.234e-05,nan,7.234e-05,PDE_obj_MSE,0.283,0.4576036,0.0001,nan,0.00015,0.00123,0.00425
4750,nan,7.241e-05,nan,7.241e-05,PDE_obj_MSE,0.376,0.4576036,0.0001,nan,0.00015,0.0014,0.00501
4760,nan,7.18e-05,nan,7.18e-05,PDE_obj_MSE,0.975,0.4576036,0.0001,nan,0.00014,0.000273,0.00143
4770,nan,7.217e-05,nan,7.217e-05,PDE_obj_MSE,0.454,0.4576036,0.0001,nan,0.00014,0.00111,0.00403
4780,nan,7.199e-05,nan,7.199e-05,PDE_obj_MSE,0.0816,0.4576036,0.0001,nan,0.00015,0.00316,0.011
4790,nan,7.171e-05,nan,7.171e-05,PDE_obj_MSE,0.972,0.4576036,0.0001,nan,0.00014,0.000381,0.00225
4800,nan,7.15e-05,nan,7.15e-05,PDE_obj_MSE,0.175,0.4576036,0.0001,nan,0.00014,0.00178,0.00624
4810,nan,7.199e-05,nan,7.199e-05,PDE_obj_MSE,0.881,0.4576036,0.0001,nan,0.00014,0.000814,0.00284
4820,nan,7.183e-05,nan,7.183e-05,PDE_obj_MSE,0.0504,0.4576036,0.0001,nan,0.00015,0.00394,0.0132
4830,nan,7.139e-05,nan,7.139e-05,PDE_obj_MSE,0.967,0.4576036,0.0001,nan,0.00014,0.000551,0.00239
4840,nan,7.14e-05,nan,7.14e-05,PDE_obj_MSE,0.966,0.4576036,0.0001,nan,0.00014,0.000614,0.00219
4850,nan,7.114e-05,nan,7.114e-05,PDE_obj_MSE,0.965,0.4576036,0.0001,nan,0.00014,0.00059,0.00223
4860,nan,7.092e-05,nan,7.092e-05,PDE_obj_MSE,0.0735,0.4576036,0.0001,nan,0.00015,0.00356,0.0118
4870,nan,7.132e-05,nan,7.132e-05,PDE_obj_MSE,0.795,0.4576036,0.0001,nan,0.00014,0.00077,0.00315
4880,nan,7.019e-05,nan,7.019e-05,PDE_obj_MSE,0.209,0.4576036,0.0001,nan,0.00014,0.00186,0.00615
4890,nan,7.013e-05,nan,7.013e-05,PDE_obj_MSE,0.278,0.4576036,0.0001,nan,0.00014,0.00127,0.00496
4900,nan,7.016e-05,nan,7.016e-05,PDE_obj_MSE,0.959,0.4576036,0.0001,nan,0.00014,0.000503,0.00205
4910,nan,6.996e-05,nan,6.996e-05,PDE_obj_MSE,0.958,0.4576036,0.0001,nan,0.00014,0.000282,0.00149
4920,nan,7.056e-05,nan,7.056e-05,PDE_obj_MSE,0.957,0.4576036,0.0001,nan,0.00014,0.000704,0.00266
4930,nan,6.951e-05,nan,6.951e-05,PDE_obj_MSE,0.129,0.4576036,0.0001,nan,0.00014,0.00234,0.00786
4940,nan,6.942e-05,nan,6.942e-05,PDE_obj_MSE,0.228,0.4576036,0.0001,nan,0.00014,0.00182,0.00695
4950,nan,6.979e-05,nan,6.979e-05,PDE_obj_MSE,0.0601,0.4576036,0.0001,nan,0.00014,0.00312,0.0111
4960,nan,6.916e-05,nan,6.916e-05,PDE_obj_MSE,0.404,0.4576036,0.0001,nan,0.00014,0.0012,0.00437
4970,nan,6.938e-05,nan,6.938e-05,PDE_obj_MSE,0.951,0.4576036,0.0001,nan,0.00014,0.000646,0.00256
4980,nan,6.88e-05,nan,6.88e-05,PDE_obj_MSE,0.333,0.4576036,0.0001,nan,0.00014,0.00145,0.00525
4990,nan,6.887e-05,nan,6.887e-05,PDE_obj_MSE,0.949,0.4576036,0.0001,nan,0.00014,0.000283,0.0018
5000,nan,6.86e-05,nan,6.86e-05,PDE_obj_MSE,0.302,0.4576036,0.0001,nan,0.00014,0.00141,0.0048
5010,nan,6.903e-05,nan,6.903e-05,PDE_obj_MSE,0.0493,0.4576036,0.0001,nan,0.00014,0.0032,0.0113
5020,nan,6.851e-05,nan,6.851e-05,PDE_obj_MSE,0.71,0.4576036,0.0001,nan,0.00014,0.000804,0.00295
5030,nan,6.808e-05,nan,6.808e-05,PDE_obj_MSE,0.945,0.4576036,0.0001,nan,0.00014,0.000276,0.00125
5040,nan,6.871e-05,nan,6.871e-05,PDE_obj_MSE,0.0541,0.4576036,0.0001,nan,0.00014,0.00382,0.0129
5050,nan,6.852e-05,nan,6.852e-05,PDE_obj_MSE,0.585,0.4576036,0.0001,nan,0.00014,0.000976,0.00387
5060,nan,6.776e-05,nan,6.776e-05,PDE_obj_MSE,0.116,0.4576036,0.0001,nan,0.00014,0.00222,0.00747
5070,nan,6.77e-05,nan,6.77e-05,PDE_obj_MSE,0.94,0.4576036,0.0001,nan,0.00014,0.000213,0.00108
5080,nan,6.752e-05,nan,6.752e-05,PDE_obj_MSE,0.105,0.4576036,0.0001,nan,0.00014,0.00261,0.00878
5090,nan,6.765e-05,nan,6.765e-05,PDE_obj_MSE,0.0651,0.4576036,0.0001,nan,0.00014,0.00301,0.0107
5100,nan,6.725e-05,nan,6.725e-05,PDE_obj_MSE,0.271,0.4576036,0.0001,nan,0.00014,0.00142,0.00529
5110,nan,6.731e-05,nan,6.731e-05,PDE_obj_MSE,0.48,0.4576036,0.0001,nan,0.00014,0.00118,0.00389
5120,nan,6.758e-05,nan,6.758e-05,PDE_obj_MSE,0.639,0.4576036,0.0001,nan,0.00014,0.000805,0.00331
5130,nan,6.691e-05,nan,6.691e-05,PDE_obj_MSE,0.772,0.4576036,0.0001,nan,0.00014,0.00071,0.00315
5140,nan,6.703e-05,nan,6.703e-05,PDE_obj_MSE,0.933,0.4576036,0.0001,nan,0.00014,0.000553,0.00242
5150,nan,6.673e-05,nan,6.673e-05,PDE_obj_MSE,0.152,0.4576036,0.0001,nan,0.00014,0.00177,0.00699
5160,nan,6.643e-05,nan,6.643e-05,PDE_obj_MSE,0.395,0.4576036,0.0001,nan,0.00014,0.00121,0.0042
5170,nan,6.69e-05,nan,6.69e-05,PDE_obj_MSE,0.93,0.4576036,0.0001,nan,0.00014,0.000438,0.00184
5180,nan,6.617e-05,nan,6.617e-05,PDE_obj_MSE,0.114,0.4576036,0.0001,nan,0.00014,0.00275,0.00962
5190,nan,6.637e-05,nan,6.637e-05,PDE_obj_MSE,0.358,0.4576036,0.0001,nan,0.00014,0.00132,0.00507
5200,nan,6.642e-05,nan,6.642e-05,PDE_obj_MSE,0.696,0.4576036,0.0001,nan,0.00014,0.000722,0.00323
5210,nan,6.585e-05,nan,6.585e-05,PDE_obj_MSE,0.125,0.4576036,0.0001,nan,0.00014,0.00205,0.00693
5220,nan,6.58e-05,nan,6.58e-05,PDE_obj_MSE,0.392,0.4576036,0.0001,nan,0.00014,0.00129,0.00449
5230,nan,6.594e-05,nan,6.594e-05,PDE_obj_MSE,0.521,0.4576036,0.0001,nan,0.00014,0.00116,0.00412
5240,nan,6.536e-05,nan,6.536e-05,PDE_obj_MSE,1.01,0.4576036,0.0001,nan,0.00014,0.000271,0.00161
5250,nan,6.644e-05,nan,6.644e-05,PDE_obj_MSE,0.922,0.4576036,0.0001,nan,0.00014,0.000588,0.00245
5260,nan,6.518e-05,nan,6.518e-05,PDE_obj_MSE,1.01,0.4576036,0.0001,nan,0.00013,0.000138,0.000835
5270,nan,6.526e-05,nan,6.526e-05,PDE_obj_MSE,0.39,0.4576036,0.0001,nan,0.00014,0.00106,0.00397
5280,nan,6.627e-05,nan,6.627e-05,PDE_obj_MSE,1.01,0.4576036,0.0001,nan,0.00013,0.00072,0.00243
5290,nan,6.493e-05,nan,6.493e-05,PDE_obj_MSE,0.182,0.4576036,0.0001,nan,0.00014,0.00144,0.00546
5300,nan,6.511e-05,nan,6.511e-05,PDE_obj_MSE,0.0636,0.4576036,0.0001,nan,0.00014,0.00304,0.0105
5310,nan,6.478e-05,nan,6.478e-05,PDE_obj_MSE,0.0929,0.4576036,0.0001,nan,0.00014,0.00224,0.00816
5320,nan,6.496e-05,nan,6.496e-05,PDE_obj_MSE,1.01,0.4576036,0.0001,nan,0.00013,0.000519,0.00236
5330,nan,6.459e-05,nan,6.459e-05,PDE_obj_MSE,1.0,0.4576036,0.0001,nan,0.00013,0.000289,0.00129
5340,nan,6.447e-05,nan,6.447e-05,PDE_obj_MSE,0.0926,0.4576036,0.0001,nan,0.00014,0.00238,0.0081
5350,nan,6.414e-05,nan,6.414e-05,PDE_obj_MSE,0.218,0.4576036,0.0001,nan,0.00013,0.00143,0.005
5360,nan,6.455e-05,nan,6.455e-05,PDE_obj_MSE,0.0764,0.4576036,0.0001,nan,0.00014,0.00315,0.0112
5370,nan,6.407e-05,nan,6.407e-05,PDE_obj_MSE,0.164,0.4576036,0.0001,nan,0.00013,0.00188,0.00645
5380,nan,6.393e-05,nan,6.393e-05,PDE_obj_MSE,0.18,0.4576036,0.0001,nan,0.00013,0.00169,0.00612
5390,nan,6.372e-05,nan,6.372e-05,PDE_obj_MSE,0.18,0.4576036,0.0001,nan,0.00013,0.00179,0.00628
5400,nan,6.414e-05,nan,6.414e-05,PDE_obj_MSE,0.997,0.4576036,0.0001,nan,0.00013,0.00062,0.00226
5410,nan,6.448e-05,nan,6.448e-05,PDE_obj_MSE,0.996,0.4576036,0.0001,nan,0.00013,0.000613,0.00236
5420,nan,6.353e-05,nan,6.353e-05,PDE_obj_MSE,0.384,0.4576036,0.0001,nan,0.00013,0.00106,0.0046
5430,nan,6.352e-05,nan,6.352e-05,PDE_obj_MSE,0.348,0.4576036,0.0001,nan,0.00013,0.00134,0.00464
5440,nan,6.388e-05,nan,6.388e-05,PDE_obj_MSE,0.678,0.4576036,0.0001,nan,0.00013,0.000796,0.00321
5450,nan,6.33e-05,nan,6.33e-05,PDE_obj_MSE,0.216,0.4576036,0.0001,nan,0.00013,0.00159,0.00607
5460,nan,6.314e-05,nan,6.314e-05,PDE_obj_MSE,0.122,0.4576036,0.0001,nan,0.00013,0.00224,0.00791
5470,nan,6.292e-05,nan,6.292e-05,PDE_obj_MSE,0.122,0.4576036,0.0001,nan,0.00013,0.00219,0.00793
5480,nan,6.284e-05,nan,6.284e-05,PDE_obj_MSE,0.147,0.4576036,0.0001,nan,0.00013,0.0018,0.00652
5490,nan,6.395e-05,nan,6.395e-05,PDE_obj_MSE,0.816,0.4576036,0.0001,nan,0.00013,0.000867,0.00335
5500,nan,6.259e-05,nan,6.259e-05,PDE_obj_MSE,0.987,0.4576036,0.0001,nan,0.00013,0.000241,0.00108
5510,nan,6.266e-05,nan,6.266e-05,PDE_obj_MSE,0.177,0.4576036,0.0001,nan,0.00013,0.00194,0.00652
5520,nan,6.242e-05,nan,6.242e-05,PDE_obj_MSE,0.121,0.4576036,0.0001,nan,0.00013,0.00196,0.00656
5530,nan,6.222e-05,nan,6.222e-05,PDE_obj_MSE,0.235,0.4576036,0.0001,nan,0.00013,0.00165,0.00592
5540,nan,6.294e-05,nan,6.294e-05,PDE_obj_MSE,0.983,0.4576036,0.0001,nan,0.00013,0.000489,0.00198
5550,nan,6.241e-05,nan,6.241e-05,PDE_obj_MSE,0.737,0.4576036,0.0001,nan,0.00013,0.000731,0.00331
5560,nan,6.196e-05,nan,6.196e-05,PDE_obj_MSE,0.194,0.4576036,0.0001,nan,0.00013,0.00181,0.00643
5570,nan,6.21e-05,nan,6.21e-05,PDE_obj_MSE,0.503,0.4576036,0.0001,nan,0.00013,0.00115,0.00425
5580,nan,6.167e-05,nan,6.167e-05,PDE_obj_MSE,0.145,0.4576036,0.0001,nan,0.00013,0.00222,0.00788
5590,nan,6.165e-05,nan,6.165e-05,PDE_obj_MSE,0.12,0.4576036,0.0001,nan,0.00013,0.00226,0.00768
5600,nan,6.154e-05,nan,6.154e-05,PDE_obj_MSE,0.213,0.4576036,0.0001,nan,0.00013,0.00152,0.00539
5610,nan,6.193e-05,nan,6.193e-05,PDE_obj_MSE,0.976,0.4576036,0.0001,nan,0.00013,0.000469,0.00196
5620,nan,6.144e-05,nan,6.144e-05,PDE_obj_MSE,0.175,0.4576036,0.0001,nan,0.00013,0.00202,0.00726
5630,nan,6.149e-05,nan,6.149e-05,PDE_obj_MSE,0.973,0.4576036,0.0001,nan,0.00013,0.000459,0.00186
5640,nan,6.127e-05,nan,6.127e-05,PDE_obj_MSE,0.412,0.4576036,0.0001,nan,0.00013,0.00142,0.00465
5650,nan,6.128e-05,nan,6.128e-05,PDE_obj_MSE,0.0815,0.4576036,0.0001,nan,0.00013,0.00276,0.00965
5660,nan,6.128e-05,nan,6.128e-05,PDE_obj_MSE,0.971,0.4576036,0.0001,nan,0.00013,0.000441,0.00221
5670,nan,6.106e-05,nan,6.106e-05,PDE_obj_MSE,0.0895,0.4576036,0.0001,nan,0.00013,0.00237,0.00865
5680,nan,6.088e-05,nan,6.088e-05,PDE_obj_MSE,0.373,0.4576036,0.0001,nan,0.00013,0.000925,0.00387
5690,nan,6.085e-05,nan,6.085e-05,PDE_obj_MSE,0.0893,0.4576036,0.0001,nan,0.00013,0.00255,0.00893
5700,nan,6.049e-05,nan,6.049e-05,PDE_obj_MSE,0.967,0.4576036,0.0001,nan,0.00013,0.000268,0.00123
5710,nan,6.1e-05,nan,6.1e-05,PDE_obj_MSE,0.6,0.4576036,0.0001,nan,0.00013,0.000909,0.00304
5720,nan,6.041e-05,nan,6.041e-05,PDE_obj_MSE,0.965,0.4576036,0.0001,nan,0.00013,0.000356,0.00122
5730,nan,6.065e-05,nan,6.065e-05,PDE_obj_MSE,0.964,0.4576036,0.0001,nan,0.00013,0.000435,0.00173
5740,nan,6.054e-05,nan,6.054e-05,PDE_obj_MSE,0.543,0.4576036,0.0001,nan,0.00013,0.000781,0.00329
5750,nan,6.022e-05,nan,6.022e-05,PDE_obj_MSE,0.118,0.4576036,0.0001,nan,0.00013,0.00218,0.00776
5760,nan,6.022e-05,nan,6.022e-05,PDE_obj_MSE,0.209,0.4576036,0.0001,nan,0.00013,0.00176,0.00636
5770,nan,5.994e-05,nan,5.994e-05,PDE_obj_MSE,0.253,0.4576036,0.0001,nan,0.00013,0.00171,0.00597
5780,nan,6.032e-05,nan,6.032e-05,PDE_obj_MSE,0.0604,0.4576036,0.0001,nan,0.00013,0.00284,0.0104
5790,nan,5.974e-05,nan,5.974e-05,PDE_obj_MSE,0.129,0.4576036,0.0001,nan,0.00013,0.00199,0.00724
5800,nan,5.964e-05,nan,5.964e-05,PDE_obj_MSE,0.142,0.4576036,0.0001,nan,0.00013,0.00245,0.0087
5810,nan,5.979e-05,nan,5.979e-05,PDE_obj_MSE,0.54,0.4576036,0.0001,nan,0.00013,0.000907,0.00349
5820,nan,5.974e-05,nan,5.974e-05,PDE_obj_MSE,0.142,0.4576036,0.0001,nan,0.00013,0.00228,0.00831
5830,nan,5.986e-05,nan,5.986e-05,PDE_obj_MSE,0.954,0.4576036,0.0001,nan,0.00013,0.000475,0.00196
5840,nan,5.936e-05,nan,5.936e-05,PDE_obj_MSE,0.129,0.4576036,0.0001,nan,0.00013,0.00199,0.00743
5850,nan,5.929e-05,nan,5.929e-05,PDE_obj_MSE,0.952,0.4576036,0.0001,nan,0.00013,0.000302,0.00118
5860,nan,5.925e-05,nan,5.925e-05,PDE_obj_MSE,0.207,0.4576036,0.0001,nan,0.00013,0.00163,0.00611
5870,nan,6.023e-05,nan,6.023e-05,PDE_obj_MSE,0.95,0.4576036,0.0001,nan,0.00013,0.000658,0.00268
5880,nan,5.954e-05,nan,5.954e-05,PDE_obj_MSE,0.536,0.4576036,0.0001,nan,0.00013,0.00107,0.00387
5890,nan,5.926e-05,nan,5.926e-05,PDE_obj_MSE,0.0723,0.4576036,0.0001,nan,0.00013,0.0027,0.00985
5900,nan,5.927e-05,nan,5.927e-05,PDE_obj_MSE,0.535,0.4576036,0.0001,nan,0.00013,0.000959,0.00356
5910,nan,5.882e-05,nan,5.882e-05,PDE_obj_MSE,0.141,0.4576036,0.0001,nan,0.00013,0.00201,0.00704
5920,nan,5.876e-05,nan,5.876e-05,PDE_obj_MSE,0.096,0.4576036,0.0001,nan,0.00013,0.00246,0.00899
5930,nan,5.851e-05,nan,5.851e-05,PDE_obj_MSE,0.187,0.4576036,0.0001,nan,0.00013,0.00143,0.00532
5940,nan,5.909e-05,nan,5.909e-05,PDE_obj_MSE,0.944,0.4576036,0.0001,nan,0.00013,0.000543,0.00247
5950,nan,5.844e-05,nan,5.844e-05,PDE_obj_MSE,0.0957,0.4576036,0.0001,nan,0.00013,0.00208,0.0078
5960,nan,5.843e-05,nan,5.843e-05,PDE_obj_MSE,0.942,0.4576036,0.0001,nan,0.00012,0.000187,0.00122
5970,nan,5.868e-05,nan,5.868e-05,PDE_obj_MSE,0.531,0.4576036,0.0001,nan,0.00012,0.000884,0.00382
5980,nan,5.83e-05,nan,5.83e-05,PDE_obj_MSE,0.0868,0.4576036,0.0001,nan,0.00013,0.0023,0.00861
5990,nan,5.871e-05,nan,5.871e-05,PDE_obj_MSE,0.776,0.4576036,0.0001,nan,0.00012,0.000594,0.00275
6000,nan,5.914e-05,nan,5.914e-05,PDE_obj_MSE,0.775,0.4576036,0.0001,nan,0.00012,0.000761,0.00303
6010,nan,5.799e-05,nan,5.799e-05,PDE_obj_MSE,0.398,0.4576036,0.0001,nan,0.00012,0.0011,0.00391
6020,nan,5.78e-05,nan,5.78e-05,PDE_obj_MSE,0.247,0.4576036,0.0001,nan,0.00012,0.00133,0.00471
6030,nan,5.827e-05,nan,5.827e-05,PDE_obj_MSE,0.85,0.4576036,0.0001,nan,0.00012,0.000603,0.0024
6040,nan,5.779e-05,nan,5.779e-05,PDE_obj_MSE,0.115,0.4576036,0.0001,nan,0.00013,0.00221,0.0081
6050,nan,5.76e-05,nan,5.76e-05,PDE_obj_MSE,0.139,0.4576036,0.0001,nan,0.00013,0.00189,0.00685
6060,nan,5.763e-05,nan,5.763e-05,PDE_obj_MSE,0.104,0.4576036,0.0001,nan,0.00013,0.00209,0.00779
6070,nan,5.735e-05,nan,5.735e-05,PDE_obj_MSE,0.932,0.4576036,0.0001,nan,0.00012,0.000249,0.00156
6080,nan,5.724e-05,nan,5.724e-05,PDE_obj_MSE,1.02,0.4576036,0.0001,nan,0.00012,0.000138,0.000921
6090,nan,5.731e-05,nan,5.731e-05,PDE_obj_MSE,0.078,0.4576036,0.0001,nan,0.00013,0.00255,0.00913
6100,nan,5.714e-05,nan,5.714e-05,PDE_obj_MSE,0.269,0.4576036,0.0001,nan,0.00012,0.0014,0.00548
6110,nan,5.719e-05,nan,5.719e-05,PDE_obj_MSE,0.433,0.4576036,0.0001,nan,0.00012,0.00101,0.00379
6120,nan,5.737e-05,nan,5.737e-05,PDE_obj_MSE,0.476,0.4576036,0.0001,nan,0.00012,0.00107,0.00417
6130,nan,5.688e-05,nan,5.688e-05,PDE_obj_MSE,1.02,0.4576036,0.0001,nan,0.00012,0.000106,0.00073
6140,nan,5.684e-05,nan,5.684e-05,PDE_obj_MSE,0.151,0.4576036,0.0001,nan,0.00012,0.0017,0.00617
6150,nan,5.685e-05,nan,5.685e-05,PDE_obj_MSE,0.125,0.4576036,0.0001,nan,0.00012,0.00189,0.00737
6160,nan,5.749e-05,nan,5.749e-05,PDE_obj_MSE,0.694,0.4576036,0.0001,nan,0.00012,0.000885,0.00319
6170,nan,5.68e-05,nan,5.68e-05,PDE_obj_MSE,0.103,0.4576036,0.0001,nan,0.00012,0.00206,0.00778
6180,nan,5.655e-05,nan,5.655e-05,PDE_obj_MSE,0.103,0.4576036,0.0001,nan,0.00012,0.00214,0.00794
6190,nan,5.658e-05,nan,5.658e-05,PDE_obj_MSE,1.01,0.4576036,0.0001,nan,0.00012,0.000129,0.000956
6200,nan,5.623e-05,nan,5.623e-05,PDE_obj_MSE,1.01,0.4576036,0.0001,nan,0.00012,0.00033,0.00129
6210,nan,5.716e-05,nan,5.716e-05,PDE_obj_MSE,0.836,0.4576036,0.0001,nan,0.00012,0.00076,0.003
6220,nan,5.625e-05,nan,5.625e-05,PDE_obj_MSE,0.15,0.4576036,0.0001,nan,0.00012,0.0018,0.00679
6230,nan,5.619e-05,nan,5.619e-05,PDE_obj_MSE,0.113,0.4576036,0.0001,nan,0.00012,0.00229,0.00846
6240,nan,5.597e-05,nan,5.597e-05,PDE_obj_MSE,1.01,0.4576036,0.0001,nan,0.00012,0.000172,0.000925
6250,nan,5.646e-05,nan,5.646e-05,PDE_obj_MSE,0.757,0.4576036,0.0001,nan,0.00012,0.000732,0.00277
6260,nan,5.615e-05,nan,5.615e-05,PDE_obj_MSE,0.915,0.4576036,0.0001,nan,0.00012,0.000479,0.0023
6270,nan,5.589e-05,nan,5.589e-05,PDE_obj_MSE,0.199,0.4576036,0.0001,nan,0.00012,0.00173,0.00626
6280,nan,5.592e-05,nan,5.592e-05,PDE_obj_MSE,0.352,0.4576036,0.0001,nan,0.00012,0.00108,0.0042
6290,nan,5.569e-05,nan,5.569e-05,PDE_obj_MSE,0.387,0.4576036,0.0001,nan,0.00012,0.00107,0.004
6300,nan,5.606e-05,nan,5.606e-05,PDE_obj_MSE,0.0632,0.4576036,0.0001,nan,0.00012,0.0029,0.011
6310,nan,5.589e-05,nan,5.589e-05,PDE_obj_MSE,0.566,0.4576036,0.0001,nan,0.00012,0.000925,0.00351
6320,nan,5.549e-05,nan,5.549e-05,PDE_obj_MSE,0.123,0.4576036,0.0001,nan,0.00012,0.00173,0.00683
