iter,obj_mse_weighted,obj_mse,feas_mse,pde_con_mse,bcv_mse,bcd_mse,ic_mse,station,tau,alpha,beta,kkt_res,d_inf,d_l2
5670,6.106e-05,6.1060000000000005e-06,2.438e-10,1.5840399999999998e-09,3.686399999999999e-12,2.6244e-12,1.8404099999999997e-11,0.002366,0.4576036,0.0895,0.132,0.00013,0.00237,0.00865
5680,6.088e-05,6.088e-06,1.746e-10,6.451600000000001e-10,3.724900000000001e-12,2.6244e-12,1.8490000000000002e-11,0.0009246,0.4576036,0.373,0.132,0.00013,0.000925,0.00387
5690,6.085e-05,6.085e-06,4.03e-10,2.61121e-09,3.686399999999999e-12,2.5921000000000002e-12,1.8490000000000002e-11,0.00255,0.4576036,0.0893,0.131,0.00013,0.00255,0.00893
5700,6.049e-05,6.049e-06,7.896e-10,2.26576e-09,3.686399999999999e-12,2.5599999999999996e-12,1.8576100000000003e-11,0.0002675,0.4576036,0.967,0.131,0.00013,0.000268,0.00123
5710,6.1e-05,6.1e-06,5.657e-10,1.19716e-09,3.724900000000001e-12,2.6244e-12,1.8490000000000002e-11,0.0009089,0.4576036,0.6,0.131,0.00013,0.000909,0.00304
5720,6.041e-05,6.041e-06,3.197e-10,1.72225e-09,3.648099999999999e-12,2.5599999999999996e-12,1.8490000000000002e-11,0.0003561,0.4576036,0.965,0.131,0.00013,0.000356,0.00122
5730,6.065e-05,6.0649999999999995e-06,8.194e-10,2.0520900000000005e-09,3.61e-12,2.5599999999999996e-12,1.8404099999999997e-11,0.0004348,0.4576036,0.964,0.131,0.00013,0.000435,0.00173
5740,6.054e-05,6.054e-06,1.824e-10,1.1222500000000001e-09,3.724900000000001e-12,2.6244e-12,1.8490000000000002e-11,0.0007814,0.4576036,0.543,0.131,0.00013,0.000781,0.00329
5750,6.022e-05,6.022e-06,3.963e-10,2.27529e-09,3.724900000000001e-12,2.6244e-12,1.8490000000000002e-11,0.002176,0.4576036,0.118,0.131,0.00013,0.00218,0.00776
5760,6.022e-05,6.022e-06,4.346e-10,1.82329e-09,3.648099999999999e-12,2.5921000000000002e-12,1.8490000000000002e-11,0.001757,0.4576036,0.209,0.13,0.00013,0.00176,0.00636
5770,5.994e-05,5.994e-06,1.895e-10,2.7248400000000003e-09,3.648099999999999e-12,2.5599999999999996e-12,1.8404099999999997e-11,0.001712,0.4576036,0.253,0.13,0.00013,0.00171,0.00597
5780,6.032e-05,6.032e-06,2.836e-10,1.27449e-09,3.5720999999999997e-12,2.5921000000000002e-12,1.8576100000000003e-11,0.002838,0.4576036,0.0604,0.13,0.00013,0.00284,0.0104
5790,5.974e-05,5.974e-06,3.902e-10,1.45161e-09,3.5720999999999997e-12,2.5921000000000002e-12,1.8404099999999997e-11,0.001987,0.4576036,0.129,0.13,0.00013,0.00199,0.00724
5800,5.964e-05,5.964e-06,8.271e-10,2.8515599999999996e-09,3.8809000000000006e-12,2.6895999999999998e-12,1.8490000000000002e-11,0.002449,0.4576036,0.142,0.13,0.00013,0.00245,0.0087
5810,5.979e-05,5.979e-06,4.048e-10,1.7056900000000001e-09,3.4969e-12,2.5599999999999996e-12,1.8490000000000002e-11,0.0009074,0.4576036,0.54,0.13,0.00013,0.000907,0.00349
5820,5.974e-05,5.974e-06,6.574e-10,3.3524099999999996e-09,3.4969e-12,2.5281e-12,1.8490000000000002e-11,0.002279,0.4576036,0.142,0.13,0.00013,0.00228,0.00831
5830,5.986e-05,5.986e-06,4.215e-10,6.451600000000001e-10,3.4596e-12,2.5281e-12,1.8490000000000002e-11,0.0004751,0.4576036,0.954,0.13,0.00013,0.000475,0.00196
5840,5.936e-05,5.9360000000000004e-06,8.841e-10,1.4440000000000002e-09,3.61e-12,2.5599999999999996e-12,1.8490000000000002e-11,0.001987,0.4576036,0.129,0.129,0.00013,0.00199,0.00743
5850,5.929e-05,5.929e-06,4.926e-10,1.6402500000000002e-09,3.4969e-12,2.4963999999999997e-12,1.8490000000000002e-11,0.0003017,0.4576036,0.952,0.129,0.00013,0.000302,0.00118
5860,5.925e-05,5.925e-06,6.445e-10,2.46016e-09,3.4596e-12,2.5599999999999996e-12,1.8490000000000002e-11,0.00163,0.4576036,0.207,0.129,0.00013,0.00163,0.00611
5870,6.023e-05,6.023e-06,4.081e-10,1.74724e-09,3.5344e-12,2.5599999999999996e-12,1.8490000000000002e-11,0.0006581,0.4576036,0.95,0.129,0.00013,0.000658,0.00268
5880,5.954e-05,5.954e-06,1.813e-10,2.49001e-09,3.4969e-12,2.5921000000000002e-12,1.8490000000000002e-11,0.001067,0.4576036,0.536,0.129,0.00013,0.00107,0.00387
5890,5.926e-05,5.926e-06,6.705e-10,1.369e-09,3.4596e-12,2.5281e-12,1.8404099999999997e-11,0.002699,0.4576036,0.0723,0.129,0.00013,0.0027,0.00985
5900,5.927e-05,5.927e-06,2.008e-10,1.9272100000000004e-09,3.4969e-12,2.5599999999999996e-12,1.8404099999999997e-11,0.0009586,0.4576036,0.535,0.129,0.00013,0.000959,0.00356
5910,5.882e-05,5.882000000000001e-06,4.72e-10,1.77241e-09,3.4969e-12,2.5599999999999996e-12,1.8576100000000003e-11,0.002009,0.4576036,0.141,0.129,0.00013,0.00201,0.00704
5920,5.876e-05,5.876e-06,4.918e-10,1.89225e-09,3.4225000000000004e-12,2.5599999999999996e-12,1.8490000000000002e-11,0.002459,0.4576036,0.096,0.128,0.00013,0.00246,0.00899
5930,5.851e-05,5.851e-06,2.998e-10,7.0225e-10,3.5344e-12,2.5921000000000002e-12,1.8490000000000002e-11,0.001432,0.4576036,0.187,0.128,0.00013,0.00143,0.00532
5940,5.909e-05,5.909e-06,5.963e-10,1.156e-09,3.4596e-12,2.5281e-12,1.8490000000000002e-11,0.000543,0.4576036,0.944,0.128,0.00013,0.000543,0.00247
5950,5.844e-05,5.844e-06,2.512e-10,9.796900000000002e-10,3.3856e-12,2.4963999999999997e-12,1.8404099999999997e-11,0.002084,0.4576036,0.0957,0.128,0.00013,0.00208,0.0078
5960,5.843e-05,5.843e-06,1.429e-09,2.5908099999999997e-09,3.3856e-12,2.5599999999999996e-12,1.8404099999999997e-11,0.0001869,0.4576036,0.942,0.128,0.00012,0.000187,0.00122
5970,5.868e-05,5.868e-06,3.182e-10,1.4899600000000003e-09,3.3856e-12,2.4963999999999997e-12,1.8490000000000002e-11,0.0008837,0.4576036,0.531,0.128,0.00012,0.000884,0.00382
5980,5.83e-05,5.83e-06,1.489e-09,1.98916e-09,3.3489000000000004e-12,2.5599999999999996e-12,1.8576100000000003e-11,0.002302,0.4576036,0.0868,0.128,0.00013,0.0023,0.00861
5990,5.871e-05,5.871e-06,2.897e-10,9.859599999999998e-10,3.3124e-12,2.4963999999999997e-12,1.8490000000000002e-11,0.0005942,0.4576036,0.776,0.128,0.00012,0.000594,0.00275
6000,5.914e-05,5.914e-06,5.383e-10,1.5523600000000002e-09,3.3489000000000004e-12,2.5281e-12,1.8490000000000002e-11,0.000761,0.4576036,0.775,0.127,0.00012,0.000761,0.00303
6010,5.799e-05,5.799e-06,1.647e-10,1.089e-09,3.3124e-12,2.5281e-12,1.8490000000000002e-11,0.001101,0.4576036,0.398,0.127,0.00012,0.0011,0.00391
6020,5.78e-05,5.7800000000000006e-06,2.42e-10,1.0758399999999999e-09,3.3489000000000004e-12,2.4963999999999997e-12,1.8490000000000002e-11,0.00133,0.4576036,0.247,0.127,0.00012,0.00133,0.00471
6030,5.827e-05,5.827e-06,7.288e-10,6.759999999999999e-10,3.4225000000000004e-12,2.5281e-12,1.8490000000000002e-11,0.0006034,0.4576036,0.85,0.127,0.00012,0.000603,0.0024
6040,5.779e-05,5.779e-06,3.805e-10,2.3716899999999997e-09,3.3124e-12,2.4963999999999997e-12,1.8490000000000002e-11,0.002206,0.4576036,0.115,0.127,0.00013,0.00221,0.0081
6050,5.76e-05,5.76e-06,4.475e-10,1.8147599999999998e-09,3.3489000000000004e-12,2.5281e-12,1.8490000000000002e-11,0.001889,0.4576036,0.139,0.127,0.00013,0.00189,0.00685
6060,5.763e-05,5.7630000000000006e-06,2.461e-10,1.3616100000000002e-09,3.3124e-12,2.5281e-12,1.8490000000000002e-11,0.002087,0.4576036,0.104,0.127,0.00013,0.00209,0.00779
6070,5.735e-05,5.735e-06,1.374e-09,3.6481599999999995e-09,3.4596e-12,2.5599999999999996e-12,1.8576100000000003e-11,0.0002493,0.4576036,0.932,0.127,0.00012,0.000249,0.00156
6080,5.724e-05,5.724e-06,2.48e-10,1.9802499999999996e-09,3.2399999999999995e-12,2.4649e-12,1.8490000000000002e-11,0.0001378,0.4576036,1.02,0.126,0.00012,0.000138,0.000921
6090,5.731e-05,5.731e-06,5.873e-10,1.21801e-09,3.2761e-12,2.5281e-12,1.8490000000000002e-11,0.002546,0.4576036,0.078,0.126,0.00013,0.00255,0.00913
6100,5.714e-05,5.714e-06,4.598e-10,2.1252100000000004e-09,3.2041e-12,2.4649e-12,1.8490000000000002e-11,0.001403,0.4576036,0.269,0.126,0.00012,0.0014,0.00548
6110,5.719e-05,5.719e-06,2.026e-10,1.72225e-09,3.3124e-12,2.5281e-12,1.8490000000000002e-11,0.001014,0.4576036,0.433,0.126,0.00012,0.00101,0.00379
6120,5.737e-05,5.737e-06,6.491e-10,2.14369e-09,3.2041e-12,2.4649e-12,1.8490000000000002e-11,0.001069,0.4576036,0.476,0.126,0.00012,0.00107,0.00417
6130,5.688e-05,5.688e-06,1.077e-09,1.4212900000000002e-09,3.2761e-12,2.4963999999999997e-12,1.8490000000000002e-11,0.0001057,0.4576036,1.02,0.126,0.00012,0.000106,0.00073
6140,5.684e-05,5.684e-06,1.723e-10,9.7344e-10,3.2399999999999995e-12,2.4963999999999997e-12,1.8576100000000003e-11,0.0017,0.4576036,0.151,0.126,0.00012,0.0017,0.00617
6150,5.685e-05,5.685e-06,8.034e-10,1.37641e-09,3.2761e-12,2.5281e-12,1.8490000000000002e-11,0.00189,0.4576036,0.125,0.126,0.00012,0.00189,0.00737
6160,5.749e-05,5.749e-06,5.393e-10,2.0250000000000003e-09,3.2041e-12,2.4963999999999997e-12,1.8490000000000002e-11,0.0008848,0.4576036,0.694,0.125,0.00012,0.000885,0.00319
6170,5.68e-05,5.68e-06,3.635e-10,1.16964e-09,3.2041e-12,2.4963999999999997e-12,1.8490000000000002e-11,0.002056,0.4576036,0.103,0.125,0.00012,0.00206,0.00778
6180,5.655e-05,5.655e-06,2.016e-10,1.5523600000000002e-09,3.2041e-12,2.4649e-12,1.8490000000000002e-11,0.002143,0.4576036,0.103,0.125,0.00012,0.00214,0.00794
6190,5.658e-05,5.658e-06,7.761e-10,1.72225e-09,3.1329e-12,2.4649e-12,1.8490000000000002e-11,0.0001286,0.4576036,1.01,0.125,0.00012,0.000129,0.000956
6200,5.623e-05,5.623e-06,1.299e-09,3.05809e-09,3.1329e-12,2.4336000000000005e-12,1.8490000000000002e-11,0.0003298,0.4576036,1.01,0.125,0.00012,0.00033,0.00129
6210,5.716e-05,5.716e-06,7.566e-10,2.23729e-09,3.0976000000000005e-12,2.4649e-12,1.8576100000000003e-11,0.0007598,0.4576036,0.836,0.125,0.00012,0.00076,0.003
6220,5.625e-05,5.6249999999999995e-06,3.332e-10,1.8147599999999998e-09,3.1683999999999997e-12,2.4963999999999997e-12,1.8490000000000002e-11,0.001801,0.4576036,0.15,0.125,0.00012,0.0018,0.00679
6230,5.619e-05,5.619e-06,4.02e-10,2.1715600000000003e-09,3.2399999999999995e-12,2.4963999999999997e-12,1.8490000000000002e-11,0.002292,0.4576036,0.113,0.125,0.00012,0.00229,0.00846
6240,5.597e-05,5.597e-06,6.057e-10,1.3468899999999999e-09,3.0976000000000005e-12,2.4336000000000005e-12,1.8490000000000002e-11,0.0001725,0.4576036,1.01,0.125,0.00012,0.000172,0.000925
6250,5.646e-05,5.646e-06,4.264e-10,1.2040900000000001e-09,3.0976000000000005e-12,2.4649e-12,1.8490000000000002e-11,0.0007318,0.4576036,0.757,0.124,0.00012,0.000732,0.00277
6260,5.615e-05,5.6150000000000005e-06,8.275e-10,2.43049e-09,3.0625e-12,2.4649e-12,1.8576100000000003e-11,0.0004786,0.4576036,0.915,0.124,0.00012,0.000479,0.0023
6270,5.589e-05,5.589e-06,6.325e-10,1.9802499999999996e-09,3.0976000000000005e-12,2.4336000000000005e-12,1.8576100000000003e-11,0.001729,0.4576036,0.199,0.124,0.00012,0.00173,0.00626
6280,5.592e-05,5.592e-06,3.619e-10,1.25316e-09,3.0625e-12,2.4649e-12,1.8490000000000002e-11,0.001078,0.4576036,0.352,0.124,0.00012,0.00108,0.0042
6290,5.569e-05,5.5689999999999995e-06,3.21e-10,1.35424e-09,3.0976000000000005e-12,2.4649e-12,1.8490000000000002e-11,0.001066,0.4576036,0.387,0.124,0.00012,0.00107,0.004
6300,5.606e-05,5.606e-06,8.237e-10,2.3912100000000005e-09,3.1683999999999997e-12,2.5281e-12,1.8576100000000003e-11,0.002905,0.4576036,0.0632,0.124,0.00012,0.0029,0.011
6310,5.589e-05,5.589e-06,3.347e-10,1.99809e-09,3.0625e-12,2.4649e-12,1.8490000000000002e-11,0.0009251,0.4576036,0.566,0.124,0.00012,0.000925,0.00351
6320,5.549e-05,5.549e-06,9.241e-11,1.21801e-09,3.0625e-12,2.4649e-12,1.8662400000000003e-11,0.001733,0.4576036,0.123,0.124,0.00012,0.00173,0.00683
6330,5.685e-05,5.685e-06,9.751e-10,1.936e-09,3.0276e-12,2.4336000000000005e-12,1.8576100000000003e-11,0.0006238,0.4576036,1.0,0.124,0.00012,0.000624,0.00257
6340,5.554e-05,5.554e-06,6.455e-10,1.65649e-09,3.0625e-12,2.4336000000000005e-12,1.8490000000000002e-11,0.0002818,0.4576036,0.999,0.123,0.00012,0.000282,0.00123
6350,5.52e-05,5.52e-06,9.312e-11,1.0562499999999997e-09,3.0625e-12,2.4649e-12,1.8576100000000003e-11,0.001364,0.4576036,0.217,0.123,0.00012,0.00136,0.00494
6360,5.516e-05,5.516e-06,5.697e-10,2.4206400000000004e-09,2.9929e-12,2.4336000000000005e-12,1.8576100000000003e-11,0.001687,0.4576036,0.217,0.123,0.00012,0.00169,0.00615
6370,5.517e-05,5.517e-06,1.777e-10,1.98916e-09,3.0276e-12,2.4649e-12,1.8576100000000003e-11,0.001363,0.4576036,0.289,0.123,0.00012,0.00136,0.00515
6380,5.53e-05,5.53e-06,3.699e-10,1.60801e-09,2.9929e-12,2.4336000000000005e-12,1.8490000000000002e-11,0.00103,0.4576036,0.384,0.123,0.00012,0.00103,0.00415
6390,5.484e-05,5.4839999999999995e-06,4.402e-10,2.3912100000000005e-09,3.0625e-12,2.4649e-12,1.8576100000000003e-11,0.001799,0.4576036,0.163,0.123,0.00012,0.0018,0.0065
6400,5.51e-05,5.51e-06,1.917e-10,1.156e-09,3.0276e-12,2.4336000000000005e-12,1.8576100000000003e-11,0.001012,0.4576036,0.422,0.123,0.00012,0.00101,0.00375
6410,5.486e-05,5.486e-06,5.003e-10,1.6240899999999997e-09,3.0276e-12,2.4336000000000005e-12,1.8576100000000003e-11,0.002217,0.4576036,0.111,0.123,0.00012,0.00222,0.0079
6420,5.469e-05,5.469e-06,7.696e-10,1.6240899999999997e-09,2.9240999999999996e-12,2.4336000000000005e-12,1.8490000000000002e-11,0.001558,0.4576036,0.196,0.122,0.00012,0.00156,0.00577
6430,5.479e-05,5.479e-06,1.048e-09,2.7667599999999997e-09,2.9584e-12,2.4025e-12,1.8490000000000002e-11,0.0004433,0.4576036,0.991,0.122,0.00012,0.000443,0.00161
6440,5.48e-05,5.48e-06,2.997e-10,1.33956e-09,2.9584e-12,2.4336000000000005e-12,1.8576100000000003e-11,0.002448,0.4576036,0.0755,0.122,0.00012,0.00245,0.00895
6450,5.453e-05,5.453e-06,4.286e-10,2.1529600000000004e-09,2.89e-12,2.4025e-12,1.8576100000000003e-11,0.001812,0.4576036,0.178,0.122,0.00012,0.00181,0.00629
6460,5.542e-05,5.5420000000000005e-06,5.209e-10,2.44036e-09,2.9240999999999996e-12,2.4025e-12,1.8576100000000003e-11,0.000532,0.4576036,0.989,0.122,0.00012,0.000532,0.00247
6470,5.5e-05,5.5e-06,2.699e-10,7.896099999999999e-10,2.9240999999999996e-12,2.4336000000000005e-12,1.8576100000000003e-11,0.0006882,0.4576036,0.742,0.122,0.00012,0.000688,0.00268
6480,5.468e-05,5.468e-06,4.842e-10,3.3177599999999995e-09,2.9240999999999996e-12,2.4649e-12,1.8490000000000002e-11,0.002952,0.4576036,0.0684,0.122,0.00012,0.00295,0.0112
6490,5.434e-05,5.434e-06,4.107e-10,1.7139599999999997e-09,2.89e-12,2.3716e-12,1.8490000000000002e-11,0.0006355,0.4576036,0.741,0.122,0.00012,0.000635,0.00303
6500,5.419e-05,5.419e-06,4.173e-10,2.08849e-09,3.0625e-12,2.4963999999999997e-12,1.8576100000000003e-11,0.001577,0.4576036,0.236,0.122,0.00012,0.00158,0.00593
6510,5.425e-05,5.425e-06,2.04e-10,9e-10,2.89e-12,2.4336000000000005e-12,1.8490000000000002e-11,0.00178,0.4576036,0.11,0.122,0.00012,0.00178,0.00671
6520,5.4e-05,5.4e-06,2.083e-10,2.401e-09,3.0276e-12,2.4649e-12,1.8576100000000003e-11,0.001742,0.4576036,0.214,0.121,0.00012,0.00174,0.00627
6530,5.417e-05,5.417e-06,1.832e-10,1.5523600000000002e-09,2.9584e-12,2.4336000000000005e-12,1.8576100000000003e-11,0.0008985,0.4576036,0.417,0.121,0.00012,0.000899,0.00373
6540,5.431e-05,5.431e-06,8.004e-10,1.03041e-09,2.89e-12,2.4025e-12,1.8490000000000002e-11,0.0006697,0.4576036,0.554,0.121,0.00012,0.00067,0.00306
6550,5.44e-05,5.4400000000000004e-06,8.373e-10,2.916e-09,2.89e-12,2.4025e-12,1.8490000000000002e-11,0.000501,0.4576036,0.981,0.121,0.00012,0.000501,0.00236
6560,5.375e-05,5.375e-06,4.897e-10,2.1715600000000003e-09,2.8224e-12,2.4336000000000005e-12,1.8576100000000003e-11,0.001255,0.4576036,0.312,0.121,0.00012,0.00126,0.00465
6570,5.389e-05,5.389e-06,3.943e-10,1.0048899999999998e-09,2.8560999999999995e-12,2.4336000000000005e-12,1.8490000000000002e-11,0.0007993,0.4576036,0.502,0.121,0.00012,0.000799,0.00318
6580,5.396e-05,5.396e-06,1.387e-10,1.74724e-09,2.8560999999999995e-12,2.4336000000000005e-12,1.8576100000000003e-11,0.002433,0.4576036,0.0678,0.121,0.00012,0.00243,0.00918
6590,5.373e-05,5.373e-06,3.454e-10,4.03225e-09,2.9584e-12,2.4336000000000005e-12,1.8576100000000003e-11,0.001488,0.4576036,0.311,0.121,0.00012,0.00149,0.00532
6600,5.381e-05,5.381e-06,7.699e-10,1.6240899999999997e-09,2.8224e-12,2.3716e-12,1.8576100000000003e-11,0.0008253,0.4576036,0.606,0.121,0.00012,0.000825,0.00316
6610,5.403e-05,5.403000000000001e-06,4.793e-10,1.27449e-09,2.8224e-12,2.3716e-12,1.8662400000000003e-11,0.0007527,0.4576036,0.666,0.12,0.00012,0.000753,0.00322
6620,5.357e-05,5.357e-06,2.694e-10,5.9536e-10,2.89e-12,2.4336000000000005e-12,1.8576100000000003e-11,0.000355,0.4576036,0.975,0.12,0.00012,0.000355,0.0019
6630,5.352e-05,5.352000000000001e-06,1.168e-09,3.16969e-09,2.8224e-12,2.3716e-12,1.8576100000000003e-11,0.0004367,0.4576036,0.974,0.12,0.00012,0.000437,0.00171
6640,5.382e-05,5.382e-06,4.978e-10,1.681e-09,2.7889000000000004e-12,2.4025e-12,1.8576100000000003e-11,0.000457,0.4576036,0.973,0.12,0.00012,0.000457,0.00198
6650,5.333e-05,5.333e-06,2.062e-10,9.7344e-10,2.8224e-12,2.4336000000000005e-12,1.8576100000000003e-11,0.0008542,0.4576036,0.453,0.12,0.00012,0.000854,0.00343
6660,5.422e-05,5.422e-06,7.755e-10,1.4212900000000002e-09,2.7889000000000004e-12,2.4025e-12,1.8576100000000003e-11,0.0005265,0.4576036,0.971,0.12,0.00012,0.000526,0.00233
6670,5.3e-05,5.3e-06,2.474e-10,2.45025e-09,2.7556e-12,2.4025e-12,1.8662400000000003e-11,0.001526,0.4576036,0.175,0.12,0.00012,0.00153,0.00617
6680,5.299e-05,5.299e-06,1.333e-10,1.74724e-09,2.8224e-12,2.4336000000000005e-12,1.8576100000000003e-11,0.001835,0.4576036,0.131,0.12,0.00012,0.00184,0.00697
6690,5.29e-05,5.29e-06,5.205e-10,3.1922499999999996e-09,2.7556e-12,2.4025e-12,1.8662400000000003e-11,0.001619,0.4576036,0.211,0.12,0.00012,0.00162,0.00601
6700,5.367e-05,5.367e-06,1.784e-10,1.1628100000000002e-09,2.7556e-12,2.3716e-12,1.8576100000000003e-11,0.0006368,0.4576036,0.8,0.119,0.00012,0.000637,0.00281
6710,5.285e-05,5.284999999999999e-06,3.36e-10,1.2816400000000001e-09,2.7556e-12,2.4336000000000005e-12,1.8576100000000003e-11,0.001878,0.4576036,0.0982,0.119,0.00012,0.00188,0.00741
6720,5.313e-05,5.313e-06,5.282e-10,2.74576e-09,2.7556e-12,2.4336000000000005e-12,1.8576100000000003e-11,0.002883,0.4576036,0.067,0.119,0.00012,0.00288,0.0107
6730,5.263e-05,5.263e-06,8.586e-10,1.6321599999999999e-09,2.8560999999999995e-12,2.4336000000000005e-12,1.8490000000000002e-11,0.001746,0.4576036,0.13,0.119,0.00012,0.00175,0.00675
6740,5.293e-05,5.293e-06,2.75e-10,1.03041e-09,2.7556e-12,2.4025e-12,1.8576100000000003e-11,0.002293,0.4576036,0.0669,0.119,0.00012,0.00229,0.00912
6750,5.247e-05,5.247e-06,4.207e-10,1.3104399999999999e-09,2.7889000000000004e-12,2.4025e-12,1.8576100000000003e-11,0.001686,0.4576036,0.143,0.119,0.00012,0.00169,0.00649
6760,5.253e-05,5.253e-06,3.702e-10,9.486400000000001e-10,2.7556e-12,2.4336000000000005e-12,1.8662400000000003e-11,0.0003373,0.4576036,0.963,0.119,0.00012,0.000337,0.00145
6770,5.259e-05,5.259e-06,9.532e-10,1.95364e-09,2.7225e-12,2.4025e-12,1.8662400000000003e-11,0.0002758,0.4576036,0.962,0.119,0.00012,0.000276,0.00132
6780,5.246e-05,5.246e-06,6.013e-10,2.38144e-09,2.6569e-12,2.4025e-12,1.87489e-11,0.001441,0.4576036,0.19,0.119,0.00012,0.00144,0.00591
6790,5.243e-05,5.243e-06,2.501e-10,1.0562499999999997e-09,2.7556e-12,2.4025e-12,1.8662400000000003e-11,0.00214,0.4576036,0.0806,0.119,0.00012,0.00214,0.008
6800,5.228e-05,5.228e-06,3.021e-10,2.04304e-09,2.7225e-12,2.4025e-12,1.87489e-11,0.001992,0.4576036,0.13,0.118,0.00012,0.00199,0.00769
6810,5.218e-05,5.218e-06,1.622e-10,1.5523600000000002e-09,2.7225e-12,2.4025e-12,1.8662400000000003e-11,0.00154,0.4576036,0.157,0.118,0.00012,0.00154,0.00627
6820,5.236e-05,5.236e-06,2.238e-10,1.4212900000000002e-09,2.6895999999999998e-12,2.4025e-12,1.87489e-11,0.0008193,0.4576036,0.492,0.118,0.00012,0.000819,0.00346
6830,5.242e-05,5.242e-06,4.258e-10,1.17649e-09,2.7889000000000004e-12,2.4025e-12,1.8576100000000003e-11,0.0003507,0.4576036,0.957,0.118,0.00012,0.000351,0.00184
6840,5.288e-05,5.288e-06,8.292e-10,3.20356e-09,2.6569e-12,2.3716e-12,1.8490000000000002e-11,0.0006243,0.4576036,0.956,0.118,0.00012,0.000624,0.00254
6850,5.249e-05,5.249e-06,3.8e-10,2.6419600000000003e-09,2.6244e-12,2.3716e-12,1.8662400000000003e-11,0.001176,0.4576036,0.539,0.118,0.00012,0.00118,0.00395
6860,5.192e-05,5.192e-06,4.806e-10,2.18089e-09,2.6895999999999998e-12,2.3716e-12,1.8490000000000002e-11,0.001525,0.4576036,0.229,0.118,0.00012,0.00153,0.00588
6870,5.188e-05,5.188e-06,2.535e-10,3.3408400000000002e-09,2.6569e-12,2.3716e-12,1.8662400000000003e-11,0.0005739,0.4576036,0.954,0.118,0.00012,0.000574,0.00248
6880,5.206e-05,5.206e-06,4.337e-10,1.2040900000000001e-09,2.6569e-12,2.3716e-12,1.8662400000000003e-11,0.002374,0.4576036,0.0601,0.118,0.00012,0.00237,0.00914
6890,5.18e-05,5.1799999999999995e-06,7.095e-10,2.31361e-09,2.6895999999999998e-12,2.3716e-12,1.8576100000000003e-11,0.002133,0.4576036,0.0879,0.118,0.00012,0.00213,0.00813
6900,5.153e-05,5.1530000000000005e-06,4.119e-10,2.1252100000000004e-09,2.6895999999999998e-12,2.3716e-12,1.8576100000000003e-11,0.001707,0.4576036,0.141,0.117,0.00012,0.00171,0.00659
6910,5.175e-05,5.175e-06,1.166e-09,2.6728900000000003e-09,2.6895999999999998e-12,2.4025e-12,1.87489e-11,0.0003096,0.4576036,0.951,0.117,0.00012,0.00031,0.00121
6920,5.167e-05,5.167e-06,4.019e-10,2.04304e-09,2.5921000000000002e-12,2.3409e-12,1.8576100000000003e-11,0.0003755,0.4576036,0.95,0.117,0.00011,0.000376,0.00169
6930,5.141e-05,5.1409999999999996e-06,5.147e-10,1.5054400000000001e-09,2.5599999999999996e-12,2.3409e-12,1.8662400000000003e-11,0.001442,0.4576036,0.188,0.117,0.00012,0.00144,0.00583
6940,5.152e-05,5.152e-06,5.185e-10,9.985600000000001e-10,2.6569e-12,2.4025e-12,1.8662400000000003e-11,0.001842,0.4576036,0.106,0.117,0.00012,0.00184,0.00687
6950,5.143e-05,5.143e-06,6.696e-10,1.09561e-09,2.6244e-12,2.4025e-12,1.8662400000000003e-11,0.000331,0.4576036,0.947,0.117,0.00011,0.000331,0.00147
6960,5.131e-05,5.1310000000000005e-06,3.998e-10,1.2460899999999998e-09,2.6244e-12,2.3716e-12,1.8662400000000003e-11,0.0001545,0.4576036,0.947,0.117,0.00011,0.000155,0.00105
6970,5.152e-05,5.152e-06,2.869e-10,1.2249999999999998e-09,2.5921000000000002e-12,2.3409e-12,1.8662400000000003e-11,0.0009047,0.4576036,0.534,0.117,0.00011,0.000905,0.00326
6980,5.108e-05,5.108e-06,6.671e-10,1.95364e-09,2.6244e-12,2.4336000000000005e-12,1.8576100000000003e-11,0.00177,0.4576036,0.128,0.117,0.00012,0.00177,0.0068
6990,5.113e-05,5.113e-06,4.784e-10,1.0758399999999999e-09,2.5921000000000002e-12,2.3716e-12,1.8662400000000003e-11,0.0002599,0.4576036,0.944,0.117,0.00011,0.00026,0.00118
7000,5.164e-05,5.164e-06,3.735e-10,1.95364e-09,2.5921000000000002e-12,2.3409e-12,1.8662400000000003e-11,0.0008224,0.4576036,0.78,0.116,0.00011,0.000822,0.00293
7010,5.133e-05,5.133e-06,6.391e-10,1.74724e-09,2.5921000000000002e-12,2.3716e-12,1.8662400000000003e-11,0.0004181,0.4576036,0.943,0.116,0.00011,0.000418,0.0018
7020,5.073e-05,5.0729999999999995e-06,3.048e-10,7.29e-10,2.6244e-12,2.3409e-12,1.8662400000000003e-11,0.001298,0.4576036,0.186,0.116,0.00011,0.0013,0.00498
7030,5.127e-05,5.127e-06,7.5e-10,1.7139599999999997e-09,2.5921000000000002e-12,2.4025e-12,1.8576100000000003e-11,0.0004323,0.4576036,0.941,0.116,0.00011,0.000432,0.00228
7040,5.071e-05,5.071e-06,2.522e-10,4.4944e-10,2.5281e-12,2.4025e-12,1.88356e-11,0.000937,0.4576036,0.3,0.116,0.00011,0.000937,0.00347
7050,5.086e-05,5.086e-06,3.036e-10,1.9009600000000004e-09,2.5921000000000002e-12,2.3716e-12,1.8576100000000003e-11,0.0009207,0.4576036,0.329,0.116,0.00011,0.000921,0.004
