iter,pde_obj_weighted,pde_mse,constraint_mse,constraint_rms,station,tau,alpha,kkt
5200,0.003331,0.0003331,2.44e-09,4.939635614091387e-05,0.009079,0.4538431,0.00141,0.0017
5210,0.003329,0.0003329,2.438e-09,4.937610758251403e-05,0.009069,0.4538431,0.00141,0.0017
5220,0.003327,0.0003327,2.436e-09,4.935585071701226e-05,0.00906,0.4538431,0.00141,0.0017
5230,0.003325,0.0003325,2.434e-09,4.933558553417604e-05,0.009051,0.4538431,0.00141,0.0017
5240,0.003324,0.0003324,2.431e-09,4.93051721424842e-05,0.009041,0.4538431,0.00141,0.0017
5250,0.003322,0.0003322,2.429e-09,4.928488612140643e-05,0.009032,0.4538431,0.0014,0.0017
5260,0.00332,0.000332,2.427e-09,4.926459174701441e-05,0.009023,0.4538431,0.0014,0.0017
5270,0.003319,0.0003319,2.425e-09,4.924428900898052e-05,0.009014,0.4538431,0.0014,0.0017
5280,0.003317,0.0003317,2.423e-09,4.922397789695587e-05,0.009004,0.4538431,0.0014,0.0017
5290,0.003315,0.0003315,2.421e-09,4.920365840057017e-05,0.008995,0.4538431,0.0014,0.0017
5300,0.003314,0.00033140000000000003,2.419e-09,4.918333050943175e-05,0.008986,0.4538431,0.0014,0.0017
5310,0.003312,0.0003312,2.417e-09,4.9162994213127415e-05,0.008977,0.4538431,0.00139,0.0017
5320,0.00331,0.000331,2.415e-09,4.9142649501222456e-05,0.008968,0.4538431,0.00139,0.0017
5330,0.003309,0.00033089999999999997,2.413e-09,4.912229636326054e-05,0.008959,0.4538431,0.00139,0.0017
5340,0.003307,0.0003307,2.411e-09,4.910193478876367e-05,0.00895,0.4538431,0.00139,0.0017
5350,0.003305,0.0003305,2.408e-09,4.907137658554119e-05,0.008941,0.4538431,0.00139,0.0017
5360,0.003304,0.0003304,2.406e-09,4.9050993873722884e-05,0.008932,0.4538431,0.00139,0.0017
5370,0.003302,0.0003302,2.404e-09,4.903060268852505e-05,0.008923,0.4538431,0.00139,0.0017
5380,0.0033,0.00033,2.402e-09,4.901020301937139e-05,0.008914,0.4538431,0.00138,0.0017
5390,0.003299,0.0003299,2.4e-09,4.898979485566356e-05,0.008905,0.4538431,0.00138,0.0017
5400,0.003297,0.0003297,2.398e-09,4.896937818678118e-05,0.008897,0.4538431,0.00138,0.0017
5410,0.003295,0.00032950000000000004,2.396e-09,4.894895300208167e-05,0.008888,0.4538431,0.00138,0.0017
5420,0.003294,0.0003294,2.394e-09,4.892851929090027e-05,0.008879,0.4538431,0.00138,0.0017
5430,0.003292,0.0003292,2.392e-09,4.890807704254994e-05,0.00887,0.4538431,0.00138,0.0017
5440,0.00329,0.000329,2.39e-09,4.888762624632127e-05,0.008861,0.4538431,0.00138,0.0017
5450,0.003289,0.00032889999999999997,2.388e-09,4.8867166891482464e-05,0.008853,0.4538431,0.00137,0.0017
5460,0.003287,0.0003287,2.386e-09,4.884669896727925e-05,0.008844,0.4538431,0.00137,0.0017
5470,0.003286,0.00032859999999999996,2.384e-09,4.882622246293481e-05,0.008835,0.4538431,0.00137,0.0017
5480,0.003284,0.0003284,2.382e-09,4.880573736764972e-05,0.008827,0.4538431,0.00137,0.0017
5490,0.003282,0.0003282,2.38e-09,4.878524367060187e-05,0.008818,0.4538431,0.00137,0.0017
5500,0.003281,0.0003281,2.378e-09,4.876474136094643e-05,0.00881,0.4538431,0.00137,0.0017
5510,0.003279,0.0003279,2.376e-09,4.8744230427815764e-05,0.008801,0.4538431,0.00137,0.0017
5520,0.003278,0.0003278,2.374e-09,4.872371086031933e-05,0.008792,0.4538431,0.00136,0.0017
5530,0.003276,0.0003276,2.372e-09,4.870318264754368e-05,0.008784,0.4538431,0.00136,0.0017
5540,0.003274,0.0003274,2.37e-09,4.8682645778552336e-05,0.008775,0.4538431,0.00136,0.0017
5550,0.003273,0.0003273,2.369e-09,4.867237409455183e-05,0.008767,0.4538431,0.00136,0.0017
5560,0.003271,0.0003271,2.367e-09,4.865182422068057e-05,0.008758,0.4538431,0.00136,0.0017
5570,0.00327,0.000327,2.365e-09,4.863126566315131e-05,0.00875,0.4538431,0.00136,0.0017
5580,0.003268,0.00032680000000000003,2.363e-09,4.861069841094653e-05,0.008742,0.4538431,0.00136,0.0017
5590,0.003267,0.00032669999999999997,2.361e-09,4.859012245302537e-05,0.008733,0.4538431,0.00135,0.0017
5600,0.003265,0.0003265,2.359e-09,4.8569537778323563e-05,0.008725,0.4538431,0.00135,0.0017
5610,0.003264,0.0003264,2.357e-09,4.854894437575342e-05,0.008717,0.4538431,0.00135,0.0017
5620,0.003262,0.0003262,2.355e-09,4.852834223420371e-05,0.008708,0.4538431,0.00135,0.0017
5630,0.00326,0.000326,2.353e-09,4.850773134253962e-05,0.0087,0.4538431,0.00135,0.0017
5640,0.003259,0.0003259,2.351e-09,4.8487111689602627e-05,0.008692,0.4538431,0.00135,0.0017
5650,0.003257,0.0003257,2.349e-09,4.8466483264210536e-05,0.008683,0.4538431,0.00135,0.0017
5660,0.003256,0.0003256,2.347e-09,4.84458460551573e-05,0.008675,0.4538431,0.00134,0.0017
5670,0.003254,0.0003254,2.346e-09,4.843552415324934e-05,0.008667,0.4538431,0.00134,0.0017
5680,0.003253,0.0003253,2.344e-09,4.8414873747640816e-05,0.008659,0.4538431,0.00134,0.0017
5690,0.003251,0.0003251,2.342e-09,4.8394214530251444e-05,0.008651,0.4538431,0.00134,0.0017
5700,0.00325,0.000325,2.34e-09,4.83735464897913e-05,0.008643,0.4538431,0.00134,0.0017
5710,0.003248,0.0003248,2.338e-09,4.835286961494633e-05,0.008634,0.4538431,0.00147,0.0017
5720,0.003246,0.00032460000000000003,2.336e-09,4.833218389437829e-05,0.008625,0.4538431,0.00147,0.0017
5730,0.003245,0.00032450000000000003,2.334e-09,4.831148931672465e-05,0.008616,0.4538431,0.00147,0.0017
5740,0.003243,0.00032429999999999997,2.332e-09,4.829078587059854e-05,0.008607,0.4538431,0.00147,0.0017
5750,0.003241,0.0003241,2.33e-09,4.827007354458868e-05,0.008599,0.4538431,0.00147,0.0017
5760,0.00324,0.00032399999999999996,2.328e-09,4.824935232725927e-05,0.00859,0.4538431,0.00146,0.0017
5770,0.003238,0.0003238,2.326e-09,4.822862220714998e-05,0.008581,0.4538431,0.00146,0.0017
5780,0.003237,0.0003237,2.324e-09,4.82078831727758e-05,0.008572,0.4538431,0.00146,0.0017
5790,0.003235,0.0003235,2.322e-09,4.818713521262703e-05,0.008564,0.4538431,0.00146,0.0017
5800,0.003233,0.0003233,2.32e-09,4.816637831516918e-05,0.008555,0.4538431,0.00146,0.0017
5810,0.003232,0.0003232,2.318e-09,4.814561246884289e-05,0.008546,0.4538431,0.00146,0.0017
5820,0.00323,0.000323,2.316e-09,4.812483766206386e-05,0.008538,0.4538431,0.00145,0.0017
5830,0.003228,0.0003228,2.314e-09,4.810405388322277e-05,0.008529,0.4538431,0.00145,0.0017
5840,0.003227,0.0003227,2.312e-09,4.808326112068523e-05,0.00852,0.4538431,0.00145,0.0017
5850,0.003225,0.0003225,2.31e-09,4.806245936279166e-05,0.008512,0.4538431,0.00145,0.0017
5860,0.003224,0.0003224,2.308e-09,4.8041648597857256e-05,0.008503,0.4538431,0.00145,0.0017
5870,0.003222,0.0003222,2.306e-09,4.802082881417188e-05,0.008495,0.4538431,0.00145,0.0017
5880,0.00322,0.000322,2.304e-09,4.8e-05,0.008486,0.4538431,0.00145,0.0017
5890,0.003219,0.0003219,2.302e-09,4.797916214358062e-05,0.008478,0.4538431,0.00144,0.0017
5900,0.003217,0.00032169999999999996,2.3e-09,4.7958315233127196e-05,0.008469,0.4538431,0.00144,0.0017
5910,0.003216,0.0003216,2.298e-09,4.793745925682754e-05,0.008461,0.4538431,0.00144,0.0017
5920,0.003214,0.0003214,2.296e-09,4.7916594202843755e-05,0.008452,0.4538431,0.00144,0.0017
5930,0.003212,0.0003212,2.294e-09,4.789572005931219e-05,0.008444,0.4538431,0.00144,0.0017
5940,0.003211,0.0003211,2.292e-09,4.787483681434329e-05,0.008436,0.4538431,0.00144,0.0017
5950,0.003209,0.0003209,2.291e-09,4.7864391775097276e-05,0.008427,0.4538431,0.00144,0.0017
5960,0.003208,0.0003208,2.289e-09,4.784349485562274e-05,0.008419,0.4538431,0.00143,0.0017
5970,0.003206,0.0003206,2.287e-09,4.782258880487337e-05,0.008411,0.4538431,0.00143,0.0017
5980,0.003205,0.0003205,2.285e-09,4.780167361086848e-05,0.008402,0.4538431,0.00143,0.0017
5990,0.003203,0.00032030000000000003,2.283e-09,4.778074926160116e-05,0.008394,0.4538431,0.00143,0.0017
6000,0.003201,0.0003201,2.281e-09,4.775981574503821e-05,0.008386,0.4538431,0.00143,0.0017
6010,0.0032,0.00032,2.279e-09,4.773887304912004e-05,0.008378,0.4538431,0.00143,0.0017
6020,0.003198,0.00031979999999999997,2.277e-09,4.7717921161760596e-05,0.008369,0.4538431,0.00143,0.0017
6030,0.003197,0.0003197,2.275e-09,4.7696960070847284e-05,0.008361,0.4538431,0.00143,0.0017
6040,0.003195,0.0003195,2.274e-09,4.7686476070265455e-05,0.008353,0.4538431,0.00142,0.0017
6050,0.003194,0.00031939999999999996,2.272e-09,4.766550115125194e-05,0.008345,0.4538431,0.00142,0.0017
6060,0.003192,0.0003192,2.27e-09,4.764451699828638e-05,0.008337,0.4538431,0.00142,0.0017
6070,0.003191,0.0003191,2.268e-09,4.762352359916263e-05,0.008329,0.4538431,0.00142,0.0017
6080,0.003189,0.0003189,2.266e-09,4.760252094164762e-05,0.008321,0.4538431,0.00142,0.0017
6090,0.003188,0.0003188,2.264e-09,4.758150901348128e-05,0.008313,0.4538431,0.00142,0.0017
6100,0.003186,0.0003186,2.262e-09,4.756048780237646e-05,0.008305,0.4538431,0.00142,0.0017
6110,0.003185,0.0003185,2.261e-09,4.754997371187496e-05,0.008297,0.4538431,0.00141,0.0017
6120,0.003183,0.0003183,2.259e-09,4.752893855326458e-05,0.008289,0.4538431,0.00141,0.0017
6130,0.003182,0.0003182,2.257e-09,4.750789408087881e-05,0.008281,0.4538431,0.00141,0.0017
6140,0.00318,0.00031800000000000003,2.255e-09,4.7486840282335065e-05,0.008273,0.4538431,0.00141,0.0017
6150,0.003179,0.0003179,2.253e-09,4.746577714522327e-05,0.008265,0.4538431,0.00141,0.0017
6160,0.003177,0.0003177,2.251e-09,4.7444704657105834e-05,0.008257,0.4538431,0.00141,0.0017
6170,0.003176,0.0003176,2.25e-09,4.743416490252569e-05,0.008249,0.4538431,0.00141,0.0017
6180,0.003174,0.0003174,2.248e-09,4.7413078364518794e-05,0.008241,0.4538431,0.00141,0.0017
6190,0.003173,0.0003173,2.246e-09,4.739198244429114e-05,0.008233,0.4538431,0.0014,0.0017
6200,0.003171,0.0003171,2.244e-09,4.7370877129308044e-05,0.008226,0.4538431,0.0014,0.0017
6210,0.00317,0.000317,2.242e-09,4.734976240700686e-05,0.008218,0.4538431,0.0014,0.0017
6220,0.003168,0.0003168,2.241e-09,4.73392015141785e-05,0.00821,0.4538431,0.0014,0.0017
6230,0.003167,0.0003167,2.239e-09,4.731807265728392e-05,0.008202,0.4538431,0.0014,0.0017
6240,0.003165,0.0003165,2.237e-09,4.729693436154187e-05,0.008195,0.4538431,0.0014,0.0017
6250,0.003164,0.0003164,2.235e-09,4.727578661429125e-05,0.008187,0.4538431,0.0014,0.0017
6260,0.003162,0.0003162,2.234e-09,4.7265209192385896e-05,0.008179,0.4538431,0.00139,0.0017
6270,0.003161,0.00031610000000000004,2.232e-09,4.724404724407087e-05,0.008172,0.4538431,0.00139,0.0017
6280,0.003159,0.0003159,2.23e-09,4.722287581247038e-05,0.008164,0.4538431,0.00139,0.0017
6290,0.003158,0.00031580000000000003,2.228e-09,4.7201694884823786e-05,0.008156,0.4538431,0.00139,0.0017
6300,0.003157,0.00031570000000000003,2.227e-09,4.719110085598767e-05,0.008149,0.4538431,0.00139,0.0017
6310,0.003155,0.00031549999999999997,2.225e-09,4.716990566028302e-05,0.008141,0.4538431,0.00139,0.0017
6320,0.003154,0.0003154,2.223e-09,4.714870093650513e-05,0.008133,0.4538431,0.00139,0.0017
6330,0.003152,0.00031519999999999996,2.221e-09,4.7127486671792714e-05,0.008126,0.4538431,0.00139,0.0017
6340,0.003151,0.0003151,2.22e-09,4.711687595755899e-05,0.008118,0.4538431,0.00138,0.0017
6350,0.003149,0.0003149,2.218e-09,4.709564735726647e-05,0.008111,0.4538431,0.00138,0.0017
6360,0.003148,0.0003148,2.216e-09,4.707440918375928e-05,0.008103,0.4538431,0.00138,0.0017
6370,0.003147,0.0003147,2.214e-09,4.705316142407437e-05,0.008096,0.4538431,0.00138,0.0016
6380,0.003145,0.0003145,2.213e-09,4.70425339453563e-05,0.008088,0.4538431,0.00138,0.0016
6390,0.003144,0.0003144,2.211e-09,4.702127178203499e-05,0.008081,0.4538431,0.00138,0.0016
6400,0.003142,0.0003142,2.209e-09,4.7000000000000004e-05,0.008074,0.4538431,0.00138,0.0016
6410,0.003141,0.0003141,2.208e-09,4.698936049788292e-05,0.008066,0.4538431,0.00138,0.0016
6420,0.003139,0.0003139,2.206e-09,4.696807426326951e-05,0.008059,0.4538431,0.00137,0.0016
6430,0.003138,0.00031380000000000004,2.204e-09,4.6946778377222005e-05,0.008051,0.4538431,0.00137,0.0016
6440,0.003137,0.0003137,2.202e-09,4.692547282660027e-05,0.008044,0.4538431,0.00137,0.0016
6450,0.003135,0.00031350000000000003,2.201e-09,4.6914816422959604e-05,0.008037,0.4538431,0.00137,0.0016
6460,0.003134,0.00031340000000000003,2.199e-09,4.6893496350773416e-05,0.008029,0.4538431,0.00137,0.0016
6470,0.003132,0.00031319999999999997,2.197e-09,4.687216658103186e-05,0.008022,0.4538431,0.00137,0.0016
6480,0.003131,0.0003131,2.196e-09,4.6861498055439926e-05,0.008015,0.4538431,0.00137,0.0016
6490,0.00313,0.000313,2.194e-09,4.684015371452148e-05,0.008007,0.4538431,0.00137,0.0016
6500,0.003128,0.0003128,2.192e-09,4.68187996428785e-05,0.008,0.4538431,0.00136,0.0016
6510,0.003127,0.0003127,2.191e-09,4.6808118953873806e-05,0.007993,0.4538431,0.00136,0.0016
6520,0.003126,0.0003126,2.189e-09,4.6786750261158344e-05,0.007986,0.4538431,0.00136,0.0016
6530,0.003124,0.0003124,2.187e-09,4.676537180435969e-05,0.007979,0.4538431,0.00136,0.0016
6540,0.003123,0.0003123,2.186e-09,4.675467891024384e-05,0.007971,0.4538431,0.00136,0.0016
6550,0.003121,0.0003121,2.184e-09,4.673328578219169e-05,0.007964,0.4538431,0.00136,0.0016
6560,0.00312,0.000312,2.182e-09,4.671188285650665e-05,0.007957,0.4538431,0.00136,0.0016
6570,0.003119,0.0003119,2.181e-09,4.670117771534247e-05,0.00795,0.4538431,0.00136,0.0016
6580,0.003117,0.0003117,2.179e-09,4.6679760067935224e-05,0.007943,0.4538431,0.00135,0.0016
6590,0.003116,0.0003116,2.178e-09,4.6669047558312137e-05,0.007936,0.4538431,0.00135,0.0016
6600,0.003115,0.00031150000000000004,2.176e-09,4.6647615158762406e-05,0.007929,0.4538431,0.00135,0.0016
6610,0.003113,0.0003113,2.174e-09,4.6626172907499066e-05,0.007922,0.4538431,0.00135,0.0016
6620,0.003112,0.00031120000000000003,2.173e-09,4.661544808322666e-05,0.007915,0.4538431,0.00135,0.0016
6630,0.003111,0.0003111,2.171e-09,4.659399102888698e-05,0.007908,0.4538431,0.00135,0.0016
6640,0.003109,0.00031089999999999997,2.169e-09,4.657252408878007e-05,0.007901,0.4538431,0.00135,0.0016
6650,0.003108,0.0003108,2.168e-09,4.6561786907291264e-05,0.007894,0.4538431,0.00135,0.0016
6660,0.003107,0.0003107,2.166e-09,4.654030511288039e-05,0.007887,0.4538431,0.00135,0.0016
6670,0.003105,0.0003105,2.165e-09,4.6529560496527366e-05,0.00788,0.4538431,0.00134,0.0016
6680,0.003104,0.0003104,2.163e-09,4.650806381693394e-05,0.007873,0.4538431,0.00134,0.0016
6690,0.003103,0.0003103,2.161e-09,4.648655719667784e-05,0.007866,0.4538431,0.00134,0.0016
6700,0.003101,0.0003101,2.16e-09,4.6475800154489004e-05,0.007859,0.4538431,0.00134,0.0016
6710,0.0031,0.00031,2.158e-09,4.645427859734774e-05,0.007852,0.4538431,0.00134,0.0016
6720,0.003099,0.0003099,2.157e-09,4.644351407893248e-05,0.007845,0.4538431,0.00134,0.0016
6730,0.003097,0.0003097,2.155e-09,4.642197755374064e-05,0.007838,0.4538431,0.00134,0.0016
6740,0.003096,0.0003096,2.154e-09,4.641120554348917e-05,0.007831,0.4538431,0.00134,0.0016
6750,0.003095,0.0003095,2.152e-09,4.638965401897281e-05,0.007825,0.4538431,0.00133,0.0016
6760,0.003093,0.0003093,2.15e-09,4.6368092477478516e-05,0.007818,0.4538431,0.00133,0.0016
6770,0.003092,0.00030920000000000003,2.149e-09,4.6357307945997034e-05,0.007811,0.4538431,0.00133,0.0016
6780,0.003091,0.0003091,2.147e-09,4.633573135281238e-05,0.007804,0.4538431,0.00133,0.0016
6790,0.00309,0.000309,2.146e-09,4.632493928760188e-05,0.007797,0.4538431,0.00133,0.0016
6800,0.003088,0.0003088,2.144e-09,4.6303347611160905e-05,0.007791,0.4538431,0.00133,0.0016
6810,0.003087,0.00030869999999999997,2.143e-09,4.6292547996410826e-05,0.007784,0.4538431,0.00133,0.0016
6820,0.003086,0.0003086,2.141e-09,4.6270941205037095e-05,0.007777,0.4538431,0.00133,0.0016
6830,0.003084,0.0003084,2.14e-09,4.626013402488151e-05,0.00777,0.4538431,0.00133,0.0016
6840,0.003083,0.00030829999999999996,2.138e-09,4.6238512086787566e-05,0.007764,0.4538431,0.00132,0.0016
6850,0.003082,0.0003082,2.136e-09,4.621688003316537e-05,0.007757,0.4538431,0.00132,0.0016
6860,0.003081,0.0003081,2.135e-09,4.620606020859169e-05,0.00775,0.4538431,0.00132,0.0016
6870,0.003079,0.0003079,2.133e-09,4.6184412955021954e-05,0.007744,0.4538431,0.00132,0.0016
6880,0.003078,0.0003078,2.132e-09,4.6173585522460784e-05,0.007737,0.4538431,0.00132,0.0016
6890,0.003077,0.0003077,2.13e-09,4.61519230368573e-05,0.007731,0.4538431,0.00132,0.0016
6900,0.003075,0.0003075,2.129e-09,4.614108798023731e-05,0.007724,0.4538431,0.00132,0.0016
6910,0.003074,0.0003074,2.127e-09,4.611941023040083e-05,0.007717,0.4538431,0.00132,0.0016
6920,0.003073,0.00030730000000000004,2.126e-09,4.610856753359401e-05,0.007711,0.4538431,0.00132,0.0016
6930,0.003072,0.0003072,2.124e-09,4.6086874487211654e-05,0.007704,0.4538431,0.00131,0.0016
6940,0.00307,0.000307,2.123e-09,4.607602413403309e-05,0.007698,0.4538431,0.00131,0.0016
6950,0.003069,0.00030690000000000003,2.121e-09,4.605431575867782e-05,0.007691,0.4538431,0.00131,0.0016
6960,0.003068,0.0003068,2.12e-09,4.6043457732885354e-05,0.007685,0.4538431,0.00131,0.0016
6970,0.003067,0.0003067,2.118e-09,4.60217339960154e-05,0.007678,0.4538431,0.00131,0.0016
6980,0.003065,0.0003065,2.117e-09,4.601086828130936e-05,0.007672,0.4538431,0.00131,0.0016
6990,0.003064,0.00030639999999999997,2.115e-09,4.598912915026767e-05,0.007665,0.4538431,0.00131,0.0016
7000,0.003063,0.0003063,2.114e-09,4.5978255730290594e-05,0.007659,0.4538431,0.00131,0.0016
7010,0.003062,0.0003062,2.112e-09,4.595650117230423e-05,0.007652,0.4538431,0.00131,0.0016
7020,0.00306,0.00030599999999999996,2.111e-09,4.594562003064057e-05,0.007646,0.4538431,0.0013,0.0016
7030,0.003059,0.0003059,2.109e-09,4.5923850012820134e-05,0.007639,0.4538431,0.0013,0.0016
7040,0.003058,0.0003058,2.108e-09,4.591296113299599e-05,0.007633,0.4538431,0.0013,0.0016
7050,0.003057,0.0003057,2.106e-09,4.5891175622335066e-05,0.007627,0.4538431,0.0013,0.0016
7060,0.003056,0.0003056,2.105e-09,4.588027898781785e-05,0.00762,0.4538431,0.0013,0.0016
7070,0.003054,0.0003054,2.104e-09,4.586937976471886e-05,0.007614,0.4538431,0.0013,0.0016
7080,0.003053,0.0003053,2.102e-09,4.58475735453906e-05,0.007608,0.4538431,0.0013,0.0016
7090,0.003052,0.0003052,2.101e-09,4.583666654546336e-05,0.007601,0.4538431,0.0013,0.0016
7100,0.003051,0.0003051,2.099e-09,4.581484475582123e-05,0.007595,0.4538431,0.0013,0.0016
7110,0.003049,0.0003049,2.098e-09,4.580392996239515e-05,0.007589,0.4538431,0.00129,0.0016
7120,0.003048,0.0003048,2.096e-09,4.578209256903839e-05,0.007582,0.4538431,0.00129,0.0016
7130,0.003047,0.0003047,2.095e-09,4.577116996538323e-05,0.007576,0.4538431,0.00129,0.0016
7140,0.003046,0.00030460000000000003,2.093e-09,4.57493169347915e-05,0.00757,0.4538431,0.00129,0.0016
7150,0.003045,0.0003045,2.092e-09,4.5738386504117084e-05,0.007564,0.4538431,0.00129,0.0016
7160,0.003043,0.0003043,2.09e-09,4.5716517802649845e-05,0.007557,0.4538431,0.00129,0.0016
7170,0.003042,0.0003042,2.089e-09,4.570557952810576e-05,0.007551,0.4538431,0.00129,0.0016
7180,0.003041,0.00030409999999999996,2.088e-09,4.5694638635183446e-05,0.007545,0.4538431,0.00129,0.0016
7190,0.00304,0.000304,2.086e-09,4.5672748986676946e-05,0.007539,0.4538431,0.00129,0.0016
7200,0.003039,0.0003039,2.085e-09,4.5661800227323494e-05,0.007533,0.4538431,0.00129,0.0016
7210,0.003038,0.0003038,2.083e-09,4.563989482897611e-05,0.007526,0.4538431,0.00128,0.0016
7220,0.003036,0.0003036,2.082e-09,4.562893818619934e-05,0.00752,0.4538431,0.00128,0.0016
7230,0.003035,0.0003035,2.081e-09,4.561797891182818e-05,0.007514,0.4538431,0.00128,0.0016
7240,0.003034,0.0003034,2.079e-09,4.559605246071199e-05,0.007508,0.4538431,0.00128,0.0016
7250,0.003033,0.0003033,2.078e-09,4.558508528016592e-05,0.007502,0.4538431,0.00128,0.0016
7260,0.003032,0.0003032,2.076e-09,4.5563142999578064e-05,0.007496,0.4538431,0.00128,0.0016
7270,0.00303,0.000303,2.075e-09,4.5552167895721496e-05,0.00749,0.4538431,0.00128,0.0016
7280,0.003029,0.0003029,2.074e-09,4.5541190146942804e-05,0.007484,0.4538431,0.00128,0.0016
7290,0.003028,0.0003028,2.072e-09,4.5519226706964164e-05,0.007477,0.4538431,0.00128,0.0016
7300,0.003027,0.00030270000000000004,2.071e-09,4.550824101193101e-05,0.007471,0.4538431,0.00128,0.0016
7310,0.003026,0.0003026,2.069e-09,4.548626166217664e-05,0.007465,0.4538431,0.00127,0.0016
7320,0.003025,0.0003025,2.068e-09,4.5475268003608286e-05,0.007459,0.4538431,0.00127,0.0016
7330,0.003023,0.00030230000000000003,2.067e-09,4.546427168667722e-05,0.007453,0.4538431,0.00127,0.0016
7340,0.003022,0.0003022,2.065e-09,4.5442271070007054e-05,0.007447,0.4538431,0.00127,0.0016
7350,0.003021,0.00030209999999999997,2.064e-09,4.543126676640219e-05,0.007441,0.4538431,0.00127,0.0016
7360,0.00302,0.000302,2.062e-09,4.5409250158970915e-05,0.007435,0.4538431,0.00127,0.0016
7370,0.003019,0.0003019,2.061e-09,4.5398237851264666e-05,0.007429,0.4538431,0.00127,0.0016
7380,0.003018,0.00030179999999999996,2.06e-09,4.5387222871640865e-05,0.007423,0.4538431,0.00127,0.0016
7390,0.003017,0.0003017,2.058e-09,4.536518488885502e-05,0.007418,0.4538431,0.00127,0.0016
7400,0.003015,0.0003015,2.057e-09,4.5354161881794265e-05,0.007412,0.4538431,0.00126,0.0016
7410,0.003014,0.0003014,2.056e-09,4.5343136195018536e-05,0.007406,0.4538431,0.00126,0.0016
7420,0.003013,0.0003013,2.054e-09,4.532107677449864e-05,0.0074,0.4538431,0.00126,0.0016
7430,0.003012,0.0003012,2.053e-09,4.531004303683677e-05,0.007394,0.4538431,0.00126,0.0016
7440,0.003011,0.0003011,2.052e-09,4.52990066116245e-05,0.007388,0.4538431,0.00126,0.0016
7450,0.00301,0.000301,2.05e-09,4.5276925690687086e-05,0.007382,0.4538431,0.00126,0.0016
7460,0.003009,0.0003009,2.049e-09,4.52658811910251e-05,0.007376,0.4538431,0.00126,0.0016
7470,0.003008,0.0003008,2.047e-09,4.5243784103454475e-05,0.00737,0.4538431,0.00126,0.0016
7480,0.003006,0.0003006,2.046e-09,4.523273151159457e-05,0.007365,0.4538431,0.00126,0.0016
7490,0.003005,0.0003005,2.045e-09,4.522167621838005e-05,0.007359,0.4538431,0.00126,0.0016
7500,0.003004,0.00030040000000000004,2.043e-09,4.519955751995809e-05,0.007353,0.4538431,0.00126,0.0016
7510,0.003003,0.0003003,2.042e-09,4.518849411078002e-05,0.007347,0.4538431,0.00125,0.0016
7520,0.003002,0.0003002,2.041e-09,4.517742799230607e-05,0.007341,0.4538431,0.00125,0.0016
7530,0.003001,0.00030010000000000003,2.039e-09,4.5155287619502546e-05,0.007336,0.4538431,0.00125,0.0016
7540,0.003,0.00030000000000000003,2.038e-09,4.514421336118285e-05,0.00733,0.4538431,0.00125,0.0016
7550,0.002999,0.00029989999999999997,2.037e-09,4.513313638558703e-05,0.007324,0.4538431,0.00125,0.0016
7560,0.002997,0.0002997,2.035e-09,4.5110974274559846e-05,0.007318,0.4538431,0.00125,0.0016
7570,0.002996,0.0002996,2.034e-09,4.5099889135118724e-05,0.007313,0.4538431,0.00125,0.0016
7580,0.002995,0.00029949999999999996,2.033e-09,4.508880127038198e-05,0.007307,0.4538431,0.00125,0.0016
7590,0.002994,0.0002994,2.032e-09,4.507771067833858e-05,0.007301,0.4538431,0.00125,0.0016
7600,0.002993,0.0002993,2.03e-09,4.505552130427524e-05,0.007295,0.4538431,0.00125,0.0016
7610,0.002992,0.0002992,2.029e-09,4.5044422518220834e-05,0.00729,0.4538431,0.00124,0.0016
7620,0.002991,0.0002991,2.028e-09,4.503332099679081e-05,0.007284,0.4538431,0.00124,0.0016
7630,0.00299,0.000299,2.026e-09,4.5011109739707596e-05,0.007278,0.4538431,0.00124,0.0016
7640,0.002989,0.0002989,2.025e-09,4.4999999999999996e-05,0.007273,0.4538431,0.00124,0.0016
7650,0.002988,0.0002988,2.024e-09,4.498888751680797e-05,0.007267,0.4538431,0.00124,0.0016
7660,0.002987,0.0002987,2.022e-09,4.496665431183423e-05,0.007262,0.4538431,0.00124,0.0016
7670,0.002985,0.0002985,2.021e-09,4.495553358597805e-05,0.007256,0.4538431,0.00124,0.0016
7680,0.002984,0.0002984,2.02e-09,4.4944410108488465e-05,0.00725,0.4538431,0.00124,0.0016
7690,0.002983,0.0002983,2.019e-09,4.493328387732194e-05,0.007245,0.4538431,0.00124,0.0016
7700,0.002982,0.0002982,2.017e-09,4.491102314577124e-05,0.007239,0.4538431,0.00124,0.0016
7710,0.002981,0.00029810000000000004,2.016e-09,4.4899888641287297e-05,0.007234,0.4538431,0.00123,0.0016
7720,0.00298,0.000298,2.015e-09,4.4888751374926885e-05,0.007228,0.4538431,0.00123,0.0016
7730,0.002979,0.0002979,2.013e-09,4.4866468548349114e-05,0.007222,0.4538431,0.00123,0.0016
7740,0.002978,0.00029780000000000003,2.012e-09,4.485532298401161e-05,0.007217,0.4538431,0.00123,0.0016
7750,0.002977,0.0002977,2.011e-09,4.484417464955733e-05,0.007211,0.4538431,0.00123,0.0016
7760,0.002976,0.00029759999999999997,2.01e-09,4.4833023542919786e-05,0.007206,0.4538431,0.00123,0.0016
7770,0.002975,0.0002975,2.008e-09,4.481071300481616e-05,0.0072,0.4538431,0.00123,0.0016
