iter,obj_printed,obj_mse,feas_mse,pde_con_mse,bcv_mse,bcd_mse,ic_mse,pde_rms,bcv_rms,bcd_rms,ic_rms,station,alpha,step_inf,lambda,kkt,relL2,tau
5180,0.0003738,3.738e-05,4.7e-08,3.7249e-08,2.2801000000000003e-08,2.6728900000000003e-09,1.2531599999999998e-07,0.000193,0.000151,5.17e-05,0.000354,0.0388,0.000731,2.84e-05,0.0001,1.9e-10,0.0116,0.0364
5190,0.0003739,3.739e-05,4.695e-08,3.7249e-08,2.2801000000000003e-08,2.6728900000000003e-09,1.2531599999999998e-07,0.000193,0.000151,5.17e-05,0.000354,0.0388,0.00073,2.84e-05,0.0001,1.78e-10,0.0116,0.0364
5200,0.0003739,3.739e-05,4.69e-08,3.7249e-08,2.2801000000000003e-08,2.66256e-09,1.2531599999999998e-07,0.000193,0.000151,5.16e-05,0.000354,0.0388,0.00073,2.83e-05,0.0001,2.22e-10,0.0116,0.0364
5210,0.0003739,3.739e-05,4.685e-08,3.7249e-08,2.2801000000000003e-08,2.66256e-09,1.2531599999999998e-07,0.000193,0.000151,5.16e-05,0.000354,0.0388,0.000729,2.83e-05,0.0001,2.25e-10,0.0116,0.0364
5220,0.0003739,3.739e-05,4.68e-08,3.6864000000000005e-08,2.2801000000000003e-08,2.65225e-09,1.24609e-07,0.000192,0.000151,5.15e-05,0.000353,0.0388,0.000728,2.82e-05,0.0001,2.3e-10,0.0116,0.0364
5230,0.000374,3.74e-05,4.675e-08,3.6864000000000005e-08,2.2801000000000003e-08,2.65225e-09,1.24609e-07,0.000192,0.000151,5.15e-05,0.000353,0.0388,0.000727,2.82e-05,0.0001,2.16e-10,0.0116,0.0364
5240,0.000374,3.74e-05,4.67e-08,3.6864000000000005e-08,2.2499999999999996e-08,2.65225e-09,1.24609e-07,0.000192,0.00015,5.15e-05,0.000353,0.0387,0.000726,2.81e-05,0.0001,2.53e-10,0.0116,0.0364
5250,0.000374,3.74e-05,4.666e-08,3.6864000000000005e-08,2.2499999999999996e-08,2.6419600000000003e-09,1.24609e-07,0.000192,0.00015,5.14e-05,0.000353,0.0387,0.000726,2.81e-05,0.0001,2.08e-10,0.0116,0.0364
5260,0.000374,3.741e-05,4.661e-08,3.6864000000000005e-08,2.2499999999999996e-08,2.6419600000000003e-09,1.23904e-07,0.000192,0.00015,5.14e-05,0.000352,0.0387,0.000725,2.8e-05,0.0001,2.23e-10,0.0116,0.0364
5270,0.0003741,3.741e-05,4.656e-08,3.6864000000000005e-08,2.2499999999999996e-08,2.63169e-09,1.23904e-07,0.000192,0.00015,5.13e-05,0.000352,0.0387,0.000724,2.8e-05,0.0001,1.97e-10,0.0116,0.0364
5280,0.0003741,3.741e-05,4.651e-08,3.6864000000000005e-08,2.2499999999999996e-08,2.63169e-09,1.23904e-07,0.000192,0.00015,5.13e-05,0.000352,0.0387,0.000723,2.8e-05,0.0001,2.37e-10,0.0115,0.0364
5290,0.0003741,3.741e-05,4.647e-08,3.6864000000000005e-08,2.2499999999999996e-08,2.63169e-09,1.23904e-07,0.000192,0.00015,5.13e-05,0.000352,0.0387,0.000722,2.79e-05,0.0001,1.72e-10,0.0115,0.0364
5300,0.0003742,3.742e-05,4.642e-08,3.6864000000000005e-08,2.2499999999999996e-08,2.6214399999999996e-09,1.23904e-07,0.000192,0.00015,5.12e-05,0.000352,0.0386,0.000722,2.79e-05,0.0001,2.16e-10,0.0115,0.0364
5310,0.0003742,3.742e-05,4.637e-08,3.6864000000000005e-08,2.2499999999999996e-08,2.6214399999999996e-09,1.2320100000000002e-07,0.000192,0.00015,5.12e-05,0.000351,0.0386,0.000721,2.78e-05,0.0001,2.34e-10,0.0115,0.0364
5320,0.0003742,3.742e-05,4.632e-08,3.6864000000000005e-08,2.2200999999999998e-08,2.61121e-09,1.2320100000000002e-07,0.000192,0.000149,5.11e-05,0.000351,0.0386,0.00072,2.78e-05,0.0001,2.55e-10,0.0115,0.0364
5330,0.0003742,3.742e-05,4.628e-08,3.6864000000000005e-08,2.2200999999999998e-08,2.61121e-09,1.2320100000000002e-07,0.000192,0.000149,5.11e-05,0.000351,0.0386,0.000719,2.78e-05,0.0001,2.05e-10,0.0115,0.0364
5340,0.0003743,3.743e-05,4.623e-08,3.6864000000000005e-08,2.2200999999999998e-08,2.61121e-09,1.2320100000000002e-07,0.000192,0.000149,5.11e-05,0.000351,0.0386,0.000718,2.77e-05,0.0001,2.28e-10,0.0115,0.0364
5350,0.0003743,3.743e-05,4.618e-08,3.6481e-08,2.2200999999999998e-08,2.601e-09,1.225e-07,0.000191,0.000149,5.1e-05,0.00035,0.0386,0.000718,2.77e-05,0.0001,2.3e-10,0.0115,0.0364
5360,0.0003743,3.743e-05,4.614e-08,3.6481e-08,2.2200999999999998e-08,2.601e-09,1.225e-07,0.000191,0.000149,5.1e-05,0.00035,0.0385,0.000717,2.76e-05,0.0001,2.07e-10,0.0115,0.0364
5370,0.0003744,3.744e-05,4.609e-08,3.6481e-08,2.2200999999999998e-08,2.5908099999999997e-09,1.225e-07,0.000191,0.000149,5.09e-05,0.00035,0.0385,0.000716,2.76e-05,0.0001,2.21e-10,0.0115,0.0364
5380,0.0003744,3.744e-05,4.604e-08,3.6481e-08,2.2200999999999998e-08,2.5908099999999997e-09,1.225e-07,0.000191,0.000149,5.09e-05,0.00035,0.0385,0.000715,2.75e-05,0.0001,2.4e-10,0.0114,0.0364
5390,0.0003744,3.744e-05,4.6e-08,3.6481e-08,2.2200999999999998e-08,2.5908099999999997e-09,1.225e-07,0.000191,0.000149,5.09e-05,0.00035,0.0385,0.000715,2.75e-05,0.0001,2.39e-10,0.0114,0.0364
5400,0.0003744,3.744e-05,4.595e-08,3.6481e-08,2.1904e-08,2.5806400000000003e-09,1.2180100000000002e-07,0.000191,0.000148,5.08e-05,0.000349,0.0385,0.000714,2.75e-05,0.0001,2.74e-10,0.0114,0.0364
5410,0.0003745,3.745e-05,4.59e-08,3.6481e-08,2.1904e-08,2.5806400000000003e-09,1.2180100000000002e-07,0.000191,0.000148,5.08e-05,0.000349,0.0385,0.000713,2.74e-05,0.0001,2.42e-10,0.0114,0.0364
5420,0.0003745,3.745e-05,4.586e-08,3.6481e-08,2.1904e-08,2.57049e-09,1.2180100000000002e-07,0.000191,0.000148,5.07e-05,0.000349,0.0384,0.000712,2.74e-05,0.0001,2.35e-10,0.0114,0.0364
5430,0.0003745,3.745e-05,4.581e-08,3.6481e-08,2.1904e-08,2.57049e-09,1.2180100000000002e-07,0.000191,0.000148,5.07e-05,0.000349,0.0384,0.000712,2.73e-05,0.0001,2.61e-10,0.0114,0.0364
5440,0.0003746,3.746e-05,4.577e-08,3.6481e-08,2.1904e-08,2.57049e-09,1.21104e-07,0.000191,0.000148,5.07e-05,0.000348,0.0384,0.000711,2.73e-05,0.0001,2.28e-10,0.0114,0.0364
5450,0.0003746,3.746e-05,4.572e-08,3.6481e-08,2.1904e-08,2.5603599999999996e-09,1.21104e-07,0.000191,0.000148,5.06e-05,0.000348,0.0384,0.00071,2.73e-05,0.0001,2.14e-10,0.0114,0.0364
5460,0.0003746,3.746e-05,4.568e-08,3.6481e-08,2.1904e-08,2.5603599999999996e-09,1.21104e-07,0.000191,0.000148,5.06e-05,0.000348,0.0384,0.000709,2.72e-05,0.0001,2.08e-10,0.0114,0.0364
5470,0.0003747,3.747e-05,4.563e-08,3.6481e-08,2.1904e-08,2.5603599999999996e-09,1.21104e-07,0.000191,0.000148,5.06e-05,0.000348,0.0384,0.000709,2.72e-05,0.0001,2.06e-10,0.0114,0.0364
5480,0.0003747,3.747e-05,4.559e-08,3.6100000000000006e-08,2.1904e-08,2.55025e-09,1.21104e-07,0.00019,0.000148,5.05e-05,0.000348,0.0383,0.000708,2.71e-05,0.0001,1.99e-10,0.0113,0.0364
5490,0.0003747,3.747e-05,4.554e-08,3.6100000000000006e-08,2.1609e-08,2.55025e-09,1.2040899999999998e-07,0.00019,0.000147,5.05e-05,0.000347,0.0383,0.000707,2.71e-05,0.0001,1.95e-10,0.0113,0.0364
5500,0.0003747,3.747e-05,4.55e-08,3.6100000000000006e-08,2.1609e-08,2.55025e-09,1.2040899999999998e-07,0.00019,0.000147,5.05e-05,0.000347,0.0383,0.000706,2.71e-05,0.0001,2.09e-10,0.0113,0.0364
5510,0.0003748,3.748e-05,4.545e-08,3.6100000000000006e-08,2.1609e-08,2.54016e-09,1.2040899999999998e-07,0.00019,0.000147,5.04e-05,0.000347,0.0383,0.000706,2.7e-05,0.0001,2.98e-10,0.0113,0.0364
5520,0.0003748,3.748e-05,4.541e-08,3.6100000000000006e-08,2.1609e-08,2.54016e-09,1.2040899999999998e-07,0.00019,0.000147,5.04e-05,0.000347,0.0383,0.000705,2.7e-05,0.0001,2.06e-10,0.0113,0.0364
5530,0.0003748,3.748e-05,4.536e-08,3.6100000000000006e-08,2.1609e-08,2.5300900000000003e-09,1.2040899999999998e-07,0.00019,0.000147,5.03e-05,0.000347,0.0383,0.000704,2.69e-05,0.0001,2.6e-10,0.0113,0.0364
5540,0.0003749,3.749e-05,4.532e-08,3.6100000000000006e-08,2.1609e-08,2.5300900000000003e-09,1.19716e-07,0.00019,0.000147,5.03e-05,0.000346,0.0382,0.000703,2.69e-05,0.0001,2.24e-10,0.0113,0.0364
5550,0.0003749,3.749e-05,4.527e-08,3.6100000000000006e-08,2.1609e-08,2.5300900000000003e-09,1.19716e-07,0.00019,0.000147,5.03e-05,0.000346,0.0382,0.000703,2.69e-05,0.0001,2.45e-10,0.0113,0.0364
5560,0.0003749,3.749e-05,4.523e-08,3.6100000000000006e-08,2.1609e-08,2.52004e-09,1.19716e-07,0.00019,0.000147,5.02e-05,0.000346,0.0382,0.000702,2.68e-05,0.0001,1.96e-10,0.0113,0.0364
5570,0.000375,3.75e-05,4.519e-08,3.6100000000000006e-08,2.1316e-08,2.52004e-09,1.19716e-07,0.00019,0.000146,5.02e-05,0.000346,0.0382,0.000701,2.68e-05,0.0001,2.2e-10,0.0113,0.0364
5580,0.000375,3.75e-05,4.514e-08,3.6100000000000006e-08,2.1316e-08,2.52004e-09,1.19716e-07,0.00019,0.000146,5.02e-05,0.000346,0.0382,0.0007,2.67e-05,0.0001,2.55e-10,0.0113,0.0364
5590,0.000375,3.75e-05,4.51e-08,3.6100000000000006e-08,2.1316e-08,2.5100099999999997e-09,1.1902499999999998e-07,0.00019,0.000146,5.01e-05,0.000345,0.0382,0.0007,2.67e-05,0.0001,1.69e-10,0.0112,0.0364
5600,0.0003751,3.751e-05,4.506e-08,3.6100000000000006e-08,2.1316e-08,2.5100099999999997e-09,1.1902499999999998e-07,0.00019,0.000146,5.01e-05,0.000345,0.0382,0.000699,2.67e-05,0.0001,2.49e-10,0.0112,0.0364
5610,0.0003751,3.751e-05,4.501e-08,3.6100000000000006e-08,2.1316e-08,2.5100099999999997e-09,1.1902499999999998e-07,0.00019,0.000146,5.01e-05,0.000345,0.0381,0.000698,2.66e-05,0.0001,2.15e-10,0.0112,0.0364
5620,0.0003751,3.751e-05,4.497e-08,3.5721000000000006e-08,2.1316e-08,2.5e-09,1.1902499999999998e-07,0.000189,0.000146,5e-05,0.000345,0.0381,0.000698,2.66e-05,0.0001,2.4e-10,0.0112,0.0364
5630,0.0003752,3.752e-05,4.493e-08,3.5721000000000006e-08,2.1316e-08,2.5e-09,1.1902499999999998e-07,0.000189,0.000146,5e-05,0.000345,0.0381,0.000697,2.66e-05,0.0001,2.7e-10,0.0112,0.0364
5640,0.0003752,3.752e-05,4.488e-08,3.5721000000000006e-08,2.1316e-08,2.5e-09,1.1833600000000001e-07,0.000189,0.000146,5e-05,0.000344,0.0381,0.000696,2.65e-05,0.0001,2.63e-10,0.0112,0.0364
5650,0.0003752,3.752e-05,4.484e-08,3.5721000000000006e-08,2.1316e-08,2.49001e-09,1.1833600000000001e-07,0.000189,0.000146,4.99e-05,0.000344,0.0381,0.000695,2.65e-05,0.0001,1.95e-10,0.0112,0.0364
5660,0.0003753,3.753e-05,4.48e-08,3.5721000000000006e-08,2.1025e-08,2.49001e-09,1.1833600000000001e-07,0.000189,0.000145,4.99e-05,0.000344,0.0381,0.000695,2.64e-05,0.0001,2.54e-10,0.0112,0.0364
5670,0.0003753,3.753e-05,4.475e-08,3.5721000000000006e-08,2.1025e-08,2.49001e-09,1.1833600000000001e-07,0.000189,0.000145,4.99e-05,0.000344,0.038,0.000694,2.64e-05,0.0001,2.54e-10,0.0112,0.0364
5680,0.0003753,3.754e-05,4.471e-08,3.5721000000000006e-08,2.1025e-08,2.4800399999999996e-09,1.17649e-07,0.000189,0.000145,4.98e-05,0.000343,0.038,0.000693,2.64e-05,0.0001,2.35e-10,0.0112,0.0364
5690,0.0003754,3.754e-05,4.467e-08,3.5721000000000006e-08,2.1025e-08,2.4800399999999996e-09,1.17649e-07,0.000189,0.000145,4.98e-05,0.000343,0.038,0.000693,2.63e-05,0.0001,2.17e-10,0.0112,0.0364
5700,0.0003754,3.754e-05,4.463e-08,3.5721000000000006e-08,2.1025e-08,2.4800399999999996e-09,1.17649e-07,0.000189,0.000145,4.98e-05,0.000343,0.038,0.000692,2.63e-05,0.0001,2.07e-10,0.0111,0.0364
5710,0.0003755,3.755e-05,4.458e-08,3.5721000000000006e-08,2.1025e-08,2.47009e-09,1.17649e-07,0.000189,0.000145,4.97e-05,0.000343,0.038,0.000691,2.62e-05,0.0001,2.01e-10,0.0111,0.0364
5720,0.0003755,3.755e-05,4.454e-08,3.5721000000000006e-08,2.1025e-08,2.47009e-09,1.17649e-07,0.000189,0.000145,4.97e-05,0.000343,0.038,0.00069,2.62e-05,0.0001,2.02e-10,0.0111,0.0364
5730,0.0003755,3.755e-05,4.45e-08,3.5721000000000006e-08,2.1025e-08,2.47009e-09,1.1696400000000001e-07,0.000189,0.000145,4.97e-05,0.000342,0.0379,0.00069,2.62e-05,0.0001,2.39e-10,0.0111,0.0364
5740,0.0003756,3.756e-05,4.446e-08,3.5721000000000006e-08,2.1025e-08,2.46016e-09,1.1696400000000001e-07,0.000189,0.000145,4.96e-05,0.000342,0.0379,0.000689,2.61e-05,0.0001,2.2e-10,0.0111,0.0364
5750,0.0003756,3.756e-05,4.442e-08,3.5721000000000006e-08,2.0736e-08,2.46016e-09,1.1696400000000001e-07,0.000189,0.000144,4.96e-05,0.000342,0.0379,0.000688,2.61e-05,0.0001,2.07e-10,0.0111,0.0364
5760,0.0003756,3.756e-05,4.437e-08,3.5721000000000006e-08,2.0736e-08,2.46016e-09,1.1696400000000001e-07,0.000189,0.000144,4.96e-05,0.000342,0.0379,0.000688,2.61e-05,0.0001,1.98e-10,0.0111,0.0364
5770,0.0003757,3.757e-05,4.433e-08,3.5343999999999995e-08,2.0736e-08,2.45025e-09,1.1696400000000001e-07,0.000188,0.000144,4.95e-05,0.000342,0.0379,0.000687,2.6e-05,0.0001,2.24e-10,0.0111,0.0364
5780,0.0003757,3.757e-05,4.429e-08,3.5343999999999995e-08,2.0736e-08,2.45025e-09,1.16281e-07,0.000188,0.000144,4.95e-05,0.000341,0.0379,0.000686,2.6e-05,0.0001,1.7e-10,0.0111,0.0364
5790,0.0003757,3.758e-05,4.425e-08,3.5343999999999995e-08,2.0736e-08,2.45025e-09,1.16281e-07,0.000188,0.000144,4.95e-05,0.000341,0.0378,0.000686,2.59e-05,0.0001,2.12e-10,0.0111,0.0364
5800,0.0003758,3.758e-05,4.421e-08,3.5343999999999995e-08,2.0736e-08,2.44036e-09,1.16281e-07,0.000188,0.000144,4.94e-05,0.000341,0.0378,0.000685,2.59e-05,0.0001,2.09e-10,0.0111,0.0364
5810,0.0003758,3.758e-05,4.417e-08,3.5343999999999995e-08,2.0736e-08,2.44036e-09,1.16281e-07,0.000188,0.000144,4.94e-05,0.000341,0.0378,0.000684,2.59e-05,0.0001,2.5e-10,0.011,0.0364
5820,0.0003759,3.759e-05,4.413e-08,3.5343999999999995e-08,2.0736e-08,2.44036e-09,1.16281e-07,0.000188,0.000144,4.94e-05,0.000341,0.0378,0.000684,2.58e-05,0.0001,2.16e-10,0.011,0.0364
5830,0.0003759,3.759e-05,4.408e-08,3.5343999999999995e-08,2.0736e-08,2.43049e-09,1.1560000000000002e-07,0.000188,0.000144,4.93e-05,0.00034,0.0378,0.000683,2.58e-05,0.0001,2.25e-10,0.011,0.0364
5840,0.0003759,3.759e-05,4.404e-08,3.5343999999999995e-08,2.0449000000000003e-08,2.43049e-09,1.1560000000000002e-07,0.000188,0.000143,4.93e-05,0.00034,0.0378,0.000682,2.58e-05,0.0001,1.9e-10,0.011,0.0364
5850,0.000376,3.76e-05,4.4e-08,3.5343999999999995e-08,2.0449000000000003e-08,2.43049e-09,1.1560000000000002e-07,0.000188,0.000143,4.93e-05,0.00034,0.0378,0.000681,2.57e-05,0.0001,2.25e-10,0.011,0.0364
5860,0.000376,3.76e-05,4.396e-08,3.5343999999999995e-08,2.0449000000000003e-08,2.4206400000000004e-09,1.1560000000000002e-07,0.000188,0.000143,4.92e-05,0.00034,0.0377,0.000681,2.57e-05,0.0001,2e-10,0.011,0.0364
5870,0.0003761,3.761e-05,4.392e-08,3.5343999999999995e-08,2.0449000000000003e-08,2.4206400000000004e-09,1.1560000000000002e-07,0.000188,0.000143,4.92e-05,0.00034,0.0377,0.00068,2.57e-05,0.0001,2.36e-10,0.011,0.0364
5880,0.0003761,3.761e-05,4.388e-08,3.5343999999999995e-08,2.0449000000000003e-08,2.4206400000000004e-09,1.14921e-07,0.000188,0.000143,4.92e-05,0.000339,0.0377,0.000679,2.56e-05,0.0001,2.51e-10,0.011,0.0364
5890,0.0003761,3.761e-05,4.384e-08,3.5343999999999995e-08,2.0449000000000003e-08,2.4108100000000003e-09,1.14921e-07,0.000188,0.000143,4.91e-05,0.000339,0.0377,0.000679,2.56e-05,0.0001,2.16e-10,0.011,0.0364
5900,0.0003762,3.762e-05,4.38e-08,3.5343999999999995e-08,2.0449000000000003e-08,2.4108100000000003e-09,1.14921e-07,0.000188,0.000143,4.91e-05,0.000339,0.0377,0.000678,2.56e-05,0.0001,2.58e-10,0.011,0.0364
5910,0.0003762,3.762e-05,4.376e-08,3.4968999999999994e-08,2.0449000000000003e-08,2.4108100000000003e-09,1.14921e-07,0.000187,0.000143,4.91e-05,0.000339,0.0377,0.000677,2.55e-05,0.0001,2.38e-10,0.011,0.0364
5920,0.0003763,3.763e-05,4.372e-08,3.4968999999999994e-08,2.0449000000000003e-08,2.401e-09,1.14921e-07,0.000187,0.000143,4.9e-05,0.000339,0.0376,0.000677,2.55e-05,0.0001,2.07e-10,0.011,0.0364
5930,0.0003763,3.763e-05,4.368e-08,3.4968999999999994e-08,2.0449000000000003e-08,2.401e-09,1.14921e-07,0.000187,0.000143,4.9e-05,0.000339,0.0376,0.000676,2.54e-05,0.0001,2.34e-10,0.0109,0.0364
5940,0.0003763,3.763e-05,4.364e-08,3.4968999999999994e-08,2.0164e-08,2.401e-09,1.1424399999999999e-07,0.000187,0.000142,4.9e-05,0.000338,0.0376,0.000675,2.54e-05,0.0001,2.04e-10,0.0109,0.0364
5950,0.0003764,3.764e-05,4.36e-08,3.4968999999999994e-08,2.0164e-08,2.401e-09,1.1424399999999999e-07,0.000187,0.000142,4.9e-05,0.000338,0.0376,0.000675,2.54e-05,0.0001,2.19e-10,0.0109,0.0364
5960,0.0003764,3.764e-05,4.356e-08,3.4968999999999994e-08,2.0164e-08,2.3912100000000005e-09,1.1424399999999999e-07,0.000187,0.000142,4.89e-05,0.000338,0.0376,0.000674,2.53e-05,0.0001,2.45e-10,0.0109,0.0364
5970,0.0003765,3.765e-05,4.352e-08,3.4968999999999994e-08,2.0164e-08,2.3912100000000005e-09,1.1424399999999999e-07,0.000187,0.000142,4.89e-05,0.000338,0.0376,0.000674,2.53e-05,0.0001,2.53e-10,0.0109,0.0364
5980,0.0003765,3.765e-05,4.348e-08,3.4968999999999994e-08,2.0164e-08,2.3912100000000005e-09,1.1424399999999999e-07,0.000187,0.000142,4.89e-05,0.000338,0.0376,0.000673,2.53e-05,0.0001,2.05e-10,0.0109,0.0364
5990,0.0003765,3.765e-05,4.344e-08,3.4968999999999994e-08,2.0164e-08,2.38144e-09,1.13569e-07,0.000187,0.000142,4.88e-05,0.000337,0.0375,0.000672,2.52e-05,0.0001,2.2e-10,0.0109,0.0364
6000,0.0003766,3.766e-05,4.34e-08,3.4968999999999994e-08,2.0164e-08,2.38144e-09,1.13569e-07,0.000187,0.000142,4.88e-05,0.000337,0.0375,0.000672,2.52e-05,0.0001,2.4e-10,0.0109,0.0364
6010,0.0003766,3.766e-05,4.336e-08,3.4968999999999994e-08,2.0164e-08,2.38144e-09,1.13569e-07,0.000187,0.000142,4.88e-05,0.000337,0.0375,0.000671,2.52e-05,0.0001,2.75e-10,0.0109,0.0364
6020,0.0003767,3.767e-05,4.332e-08,3.4968999999999994e-08,2.0164e-08,2.3716899999999997e-09,1.13569e-07,0.000187,0.000142,4.87e-05,0.000337,0.0375,0.00067,2.51e-05,0.0001,2.61e-10,0.0109,0.0364
6030,0.0003767,3.767e-05,4.329e-08,3.4968999999999994e-08,1.9881000000000004e-08,2.3716899999999997e-09,1.13569e-07,0.000187,0.000141,4.87e-05,0.000337,0.0375,0.00067,2.51e-05,0.0001,3.05e-10,0.0109,0.0364
6040,0.0003767,3.767e-05,4.325e-08,3.4968999999999994e-08,1.9881000000000004e-08,2.3716899999999997e-09,1.12896e-07,0.000187,0.000141,4.87e-05,0.000336,0.0375,0.000669,2.51e-05,0.0001,2.45e-10,0.0109,0.0364
6050,0.0003768,3.768e-05,4.321e-08,3.4968999999999994e-08,1.9881000000000004e-08,2.3619600000000004e-09,1.12896e-07,0.000187,0.000141,4.86e-05,0.000336,0.0374,0.000668,2.5e-05,0.0001,2.32e-10,0.0108,0.0364
6060,0.0003768,3.768e-05,4.317e-08,3.4968999999999994e-08,1.9881000000000004e-08,2.3619600000000004e-09,1.12896e-07,0.000187,0.000141,4.86e-05,0.000336,0.0374,0.000668,2.5e-05,0.0001,2.49e-10,0.0108,0.0364
6070,0.0003769,3.769e-05,4.313e-08,3.4596e-08,1.9881000000000004e-08,2.3619600000000004e-09,1.12896e-07,0.000186,0.000141,4.86e-05,0.000336,0.0374,0.000667,2.5e-05,0.0001,2.7e-10,0.0108,0.0364
6080,0.0003769,3.769e-05,4.309e-08,3.4596e-08,1.9881000000000004e-08,2.3619600000000004e-09,1.12896e-07,0.000186,0.000141,4.86e-05,0.000336,0.0374,0.000666,2.49e-05,0.0001,2.66e-10,0.0108,0.0364
6090,0.000377,3.77e-05,4.305e-08,3.4596e-08,1.9881000000000004e-08,2.35225e-09,1.1222500000000001e-07,0.000186,0.000141,4.85e-05,0.000335,0.0374,0.000666,2.49e-05,0.0001,2.23e-10,0.0108,0.0364
6100,0.000377,3.77e-05,4.302e-08,3.4596e-08,1.9881000000000004e-08,2.35225e-09,1.1222500000000001e-07,0.000186,0.000141,4.85e-05,0.000335,0.0374,0.000665,2.49e-05,0.0001,2.27e-10,0.0108,0.0364
6110,0.000377,3.77e-05,4.298e-08,3.4596e-08,1.9881000000000004e-08,2.35225e-09,1.1222500000000001e-07,0.000186,0.000141,4.85e-05,0.000335,0.0374,0.000665,2.48e-05,0.0001,1.85e-10,0.0108,0.0364
6120,0.0003771,3.771e-05,4.294e-08,3.4596e-08,1.9881000000000004e-08,2.34256e-09,1.1222500000000001e-07,0.000186,0.000141,4.84e-05,0.000335,0.0373,0.000664,2.48e-05,0.0001,1.98e-10,0.0108,0.0364
6130,0.0003771,3.771e-05,4.29e-08,3.4596e-08,1.9599999999999997e-08,2.34256e-09,1.1222500000000001e-07,0.000186,0.00014,4.84e-05,0.000335,0.0373,0.000663,2.48e-05,0.0001,2.25e-10,0.0108,0.0364
6140,0.0003772,3.772e-05,4.286e-08,3.4596e-08,1.9599999999999997e-08,2.34256e-09,1.1222500000000001e-07,0.000186,0.00014,4.84e-05,0.000335,0.0373,0.000663,2.47e-05,0.0001,1.96e-10,0.0108,0.0364
6150,0.0003772,3.772e-05,4.283e-08,3.4596e-08,1.9599999999999997e-08,2.34256e-09,1.11556e-07,0.000186,0.00014,4.84e-05,0.000334,0.0373,0.000662,2.47e-05,0.0001,2.04e-10,0.0108,0.0364
6160,0.0003773,3.773e-05,4.279e-08,3.4596e-08,1.9599999999999997e-08,2.33289e-09,1.11556e-07,0.000186,0.00014,4.83e-05,0.000334,0.0373,0.000661,2.47e-05,0.0001,1.61e-10,0.0108,0.0364
6170,0.0003773,3.773e-05,4.275e-08,3.4596e-08,1.9599999999999997e-08,2.33289e-09,1.11556e-07,0.000186,0.00014,4.83e-05,0.000334,0.0373,0.000661,2.46e-05,0.0001,1.75e-10,0.0107,0.0364
6180,0.0003773,3.774e-05,4.271e-08,3.4596e-08,1.9599999999999997e-08,2.33289e-09,1.11556e-07,0.000186,0.00014,4.83e-05,0.000334,0.0372,0.00066,2.46e-05,0.0001,1.85e-10,0.0107,0.0364
6190,0.0003774,3.774e-05,4.267e-08,3.4596e-08,1.9599999999999997e-08,2.32324e-09,1.11556e-07,0.000186,0.00014,4.82e-05,0.000334,0.0372,0.00066,2.46e-05,0.0001,2.12e-10,0.0107,0.0364
6200,0.0003774,3.774e-05,4.264e-08,3.4596e-08,1.9599999999999997e-08,2.32324e-09,1.1088900000000001e-07,0.000186,0.00014,4.82e-05,0.000333,0.0372,0.000659,2.45e-05,0.0001,2.14e-10,0.0107,0.0364
6210,0.0003775,3.775e-05,4.26e-08,3.4596e-08,1.9599999999999997e-08,2.32324e-09,1.1088900000000001e-07,0.000186,0.00014,4.82e-05,0.000333,0.0372,0.000658,2.45e-05,0.0001,2.32e-10,0.0107,0.0364
6220,0.0003775,3.775e-05,4.256e-08,3.4596e-08,1.9599999999999997e-08,2.31361e-09,1.1088900000000001e-07,0.000186,0.00014,4.81e-05,0.000333,0.0372,0.000658,2.45e-05,0.0001,2.06e-10,0.0107,0.0364
6230,0.0003776,3.776e-05,4.253e-08,3.4225e-08,1.9320999999999998e-08,2.31361e-09,1.1088900000000001e-07,0.000185,0.000139,4.81e-05,0.000333,0.0372,0.000657,2.44e-05,0.0001,2.23e-10,0.0107,0.0364
6240,0.0003776,3.776e-05,4.249e-08,3.4225e-08,1.9320999999999998e-08,2.31361e-09,1.1088900000000001e-07,0.000185,0.000139,4.81e-05,0.000333,0.0372,0.000656,2.44e-05,0.0001,1.67e-10,0.0107,0.0364
6250,0.0003777,3.777e-05,4.245e-08,3.4225e-08,1.9320999999999998e-08,2.31361e-09,1.10224e-07,0.000185,0.000139,4.81e-05,0.000332,0.0371,0.000656,2.44e-05,0.0001,2.08e-10,0.0107,0.0364
6260,0.0003777,3.777e-05,4.241e-08,3.4225e-08,1.9320999999999998e-08,2.3040000000000003e-09,1.10224e-07,0.000185,0.000139,4.8e-05,0.000332,0.0371,0.000655,2.43e-05,0.0001,2.45e-10,0.0107,0.0364
6270,0.0003778,3.778e-05,4.238e-08,3.4225e-08,1.9320999999999998e-08,2.3040000000000003e-09,1.10224e-07,0.000185,0.000139,4.8e-05,0.000332,0.0371,0.000655,2.43e-05,0.0001,2.05e-10,0.0107,0.0364
6280,0.0003778,3.778e-05,4.234e-08,3.4225e-08,1.9320999999999998e-08,2.3040000000000003e-09,1.10224e-07,0.000185,0.000139,4.8e-05,0.000332,0.0371,0.000654,2.43e-05,0.0001,1.93e-10,0.0107,0.0364
6290,0.0003778,3.779e-05,4.23e-08,3.4225e-08,1.9320999999999998e-08,2.2944099999999997e-09,1.10224e-07,0.000185,0.000139,4.79e-05,0.000332,0.0371,0.000653,2.42e-05,0.0001,1.84e-10,0.0107,0.0364
