iter,obj_s,pde_obj_mse,feas_true,obj_for_plot,source
2630,nan,0.0001451,nan,0.0001451,PDE_obj_MSE
2640,nan,0.0001447,nan,0.0001447,PDE_obj_MSE
2650,nan,0.0001431,nan,0.0001431,PDE_obj_MSE
2660,nan,0.0001439,nan,0.0001439,PDE_obj_MSE
2670,nan,0.0001432,nan,0.0001432,PDE_obj_MSE
2680,nan,0.0001418,nan,0.0001418,PDE_obj_MSE
2690,nan,0.0001424,nan,0.0001424,PDE_obj_MSE
2700,nan,0.0001399,nan,0.0001399,PDE_obj_MSE
2710,nan,0.00014,nan,0.00014,PDE_obj_MSE
2720,nan,0.0001391,nan,0.0001391,PDE_obj_MSE
2730,nan,0.0001385,nan,0.0001385,PDE_obj_MSE
2740,nan,0.0001381,nan,0.0001381,PDE_obj_MSE
2750,nan,0.000137,nan,0.000137,PDE_obj_MSE
2760,nan,0.0001363,nan,0.0001363,PDE_obj_MSE
2770,nan,0.0001356,nan,0.0001356,PDE_obj_MSE
2780,nan,0.0001347,nan,0.0001347,PDE_obj_MSE
2790,nan,0.0001353,nan,0.0001353,PDE_obj_MSE
2800,nan,0.0001342,nan,0.0001342,PDE_obj_MSE
2810,nan,0.0001335,nan,0.0001335,PDE_obj_MSE
2820,nan,0.0001337,nan,0.0001337,PDE_obj_MSE
2830,nan,0.0001322,nan,0.0001322,PDE_obj_MSE
2840,nan,0.0001321,nan,0.0001321,PDE_obj_MSE
2850,nan,0.0001315,nan,0.0001315,PDE_obj_MSE
2860,nan,0.0001306,nan,0.0001306,PDE_obj_MSE
2870,nan,0.0001312,nan,0.0001312,PDE_obj_MSE
2880,nan,0.0001287,nan,0.0001287,PDE_obj_MSE
2890,nan,0.0001298,nan,0.0001298,PDE_obj_MSE
2900,nan,0.0001285,nan,0.0001285,PDE_obj_MSE
2910,nan,0.0001295,nan,0.0001295,PDE_obj_MSE
2920,nan,0.0001276,nan,0.0001276,PDE_obj_MSE
2930,nan,0.0001276,nan,0.0001276,PDE_obj_MSE
2940,nan,0.0001265,nan,0.0001265,PDE_obj_MSE
2950,nan,0.0001267,nan,0.0001267,PDE_obj_MSE
2960,nan,0.0001273,nan,0.0001273,PDE_obj_MSE
2970,nan,0.0001241,nan,0.0001241,PDE_obj_MSE
2980,nan,0.0001247,nan,0.0001247,PDE_obj_MSE
2990,nan,0.0001237,nan,0.0001237,PDE_obj_MSE
3000,nan,0.0001231,nan,0.0001231,PDE_obj_MSE
3010,nan,0.0001229,nan,0.0001229,PDE_obj_MSE
3020,nan,0.0001223,nan,0.0001223,PDE_obj_MSE
3030,nan,0.0001231,nan,0.0001231,PDE_obj_MSE
3040,nan,0.0001208,nan,0.0001208,PDE_obj_MSE
3050,nan,0.000121,nan,0.000121,PDE_obj_MSE
3060,nan,0.000121,nan,0.000121,PDE_obj_MSE
3070,nan,0.0001204,nan,0.0001204,PDE_obj_MSE
3080,nan,0.0001202,nan,0.0001202,PDE_obj_MSE
3090,nan,0.0001196,nan,0.0001196,PDE_obj_MSE
3100,nan,0.0001189,nan,0.0001189,PDE_obj_MSE
3110,nan,0.0001184,nan,0.0001184,PDE_obj_MSE
3120,nan,0.0001177,nan,0.0001177,PDE_obj_MSE
3130,nan,0.0001174,nan,0.0001174,PDE_obj_MSE
3140,nan,0.0001167,nan,0.0001167,PDE_obj_MSE
3150,nan,0.0001173,nan,0.0001173,PDE_obj_MSE
3160,nan,0.0001159,nan,0.0001159,PDE_obj_MSE
3170,nan,0.0001161,nan,0.0001161,PDE_obj_MSE
3180,nan,0.0001151,nan,0.0001151,PDE_obj_MSE
3190,nan,0.000115,nan,0.000115,PDE_obj_MSE
3200,nan,0.0001139,nan,0.0001139,PDE_obj_MSE
3210,nan,0.0001139,nan,0.0001139,PDE_obj_MSE
3220,nan,0.0001128,nan,0.0001128,PDE_obj_MSE
3230,nan,0.0001133,nan,0.0001133,PDE_obj_MSE
3240,nan,0.0001122,nan,0.0001122,PDE_obj_MSE
3250,nan,0.0001123,nan,0.0001123,PDE_obj_MSE
3260,nan,0.0001116,nan,0.0001116,PDE_obj_MSE
3270,nan,0.0001123,nan,0.0001123,PDE_obj_MSE
3280,nan,0.000111,nan,0.000111,PDE_obj_MSE
3290,nan,0.0001102,nan,0.0001102,PDE_obj_MSE
3300,nan,0.0001104,nan,0.0001104,PDE_obj_MSE
3310,nan,0.0001094,nan,0.0001094,PDE_obj_MSE
3320,nan,0.000109,nan,0.000109,PDE_obj_MSE
3330,nan,0.0001101,nan,0.0001101,PDE_obj_MSE
3340,nan,0.0001081,nan,0.0001081,PDE_obj_MSE
3350,nan,0.0001077,nan,0.0001077,PDE_obj_MSE
3360,nan,0.0001076,nan,0.0001076,PDE_obj_MSE
3370,nan,0.0001067,nan,0.0001067,PDE_obj_MSE
3380,nan,0.0001068,nan,0.0001068,PDE_obj_MSE
3390,nan,0.0001062,nan,0.0001062,PDE_obj_MSE
3400,nan,0.0001056,nan,0.0001056,PDE_obj_MSE
3410,nan,0.0001054,nan,0.0001054,PDE_obj_MSE
3420,nan,0.0001051,nan,0.0001051,PDE_obj_MSE
3430,nan,0.000106,nan,0.000106,PDE_obj_MSE
3440,nan,0.0001044,nan,0.0001044,PDE_obj_MSE
3450,nan,0.0001041,nan,0.0001041,PDE_obj_MSE
3460,nan,0.0001058,nan,0.0001058,PDE_obj_MSE
3470,nan,0.0001034,nan,0.0001034,PDE_obj_MSE
3480,nan,0.0001032,nan,0.0001032,PDE_obj_MSE
3490,nan,0.0001043,nan,0.0001043,PDE_obj_MSE
3500,nan,0.0001025,nan,0.0001025,PDE_obj_MSE
3510,nan,0.0001019,nan,0.0001019,PDE_obj_MSE
3520,nan,0.0001028,nan,0.0001028,PDE_obj_MSE
3530,nan,0.000102,nan,0.000102,PDE_obj_MSE
3540,nan,0.000101,nan,0.000101,PDE_obj_MSE
3550,nan,0.0001009,nan,0.0001009,PDE_obj_MSE
3560,nan,0.0001005,nan,0.0001005,PDE_obj_MSE
3570,nan,0.0001007,nan,0.0001007,PDE_obj_MSE
3580,nan,9.978e-05,nan,9.978e-05,PDE_obj_MSE
3590,nan,9.922e-05,nan,9.922e-05,PDE_obj_MSE
3600,nan,9.945e-05,nan,9.945e-05,PDE_obj_MSE
3610,nan,9.845e-05,nan,9.845e-05,PDE_obj_MSE
3620,nan,9.827e-05,nan,9.827e-05,PDE_obj_MSE
3630,nan,9.759e-05,nan,9.759e-05,PDE_obj_MSE
3640,nan,9.761e-05,nan,9.761e-05,PDE_obj_MSE
3650,nan,9.682e-05,nan,9.682e-05,PDE_obj_MSE
3660,nan,9.655e-05,nan,9.655e-05,PDE_obj_MSE
3670,nan,9.701e-05,nan,9.701e-05,PDE_obj_MSE
3680,nan,9.665e-05,nan,9.665e-05,PDE_obj_MSE
3690,nan,9.519e-05,nan,9.519e-05,PDE_obj_MSE
3700,nan,9.621e-05,nan,9.621e-05,PDE_obj_MSE
3710,nan,9.542e-05,nan,9.542e-05,PDE_obj_MSE
3720,nan,9.499e-05,nan,9.499e-05,PDE_obj_MSE
3730,nan,9.457e-05,nan,9.457e-05,PDE_obj_MSE
3740,nan,9.488e-05,nan,9.488e-05,PDE_obj_MSE
3750,nan,9.413e-05,nan,9.413e-05,PDE_obj_MSE
3760,nan,9.547e-05,nan,9.547e-05,PDE_obj_MSE
3770,nan,9.348e-05,nan,9.348e-05,PDE_obj_MSE
3780,nan,9.353e-05,nan,9.353e-05,PDE_obj_MSE
3790,nan,9.334e-05,nan,9.334e-05,PDE_obj_MSE
3800,nan,9.235e-05,nan,9.235e-05,PDE_obj_MSE
3810,nan,9.213e-05,nan,9.213e-05,PDE_obj_MSE
3820,nan,9.168e-05,nan,9.168e-05,PDE_obj_MSE
3830,nan,9.278e-05,nan,9.278e-05,PDE_obj_MSE
3840,nan,9.213e-05,nan,9.213e-05,PDE_obj_MSE
3850,nan,9.324e-05,nan,9.324e-05,PDE_obj_MSE
3860,nan,9.083e-05,nan,9.083e-05,PDE_obj_MSE
3870,nan,9.1e-05,nan,9.1e-05,PDE_obj_MSE
3880,nan,9.016e-05,nan,9.016e-05,PDE_obj_MSE
3890,nan,8.992e-05,nan,8.992e-05,PDE_obj_MSE
3900,nan,9.04e-05,nan,9.04e-05,PDE_obj_MSE
3910,nan,9.011e-05,nan,9.011e-05,PDE_obj_MSE
3920,nan,8.95e-05,nan,8.95e-05,PDE_obj_MSE
3930,nan,8.959e-05,nan,8.959e-05,PDE_obj_MSE
3940,nan,8.864e-05,nan,8.864e-05,PDE_obj_MSE
3950,nan,8.828e-05,nan,8.828e-05,PDE_obj_MSE
3960,nan,8.857e-05,nan,8.857e-05,PDE_obj_MSE
3970,nan,8.873e-05,nan,8.873e-05,PDE_obj_MSE
3980,nan,8.739e-05,nan,8.739e-05,PDE_obj_MSE
3990,nan,8.713e-05,nan,8.713e-05,PDE_obj_MSE
4000,nan,8.723e-05,nan,8.723e-05,PDE_obj_MSE
4010,nan,8.672e-05,nan,8.672e-05,PDE_obj_MSE
4020,nan,8.612e-05,nan,8.612e-05,PDE_obj_MSE
4030,nan,8.635e-05,nan,8.635e-05,PDE_obj_MSE
4040,nan,8.647e-05,nan,8.647e-05,PDE_obj_MSE
4050,nan,8.562e-05,nan,8.562e-05,PDE_obj_MSE
4060,nan,8.548e-05,nan,8.548e-05,PDE_obj_MSE
4070,nan,8.553e-05,nan,8.553e-05,PDE_obj_MSE
4080,nan,8.509e-05,nan,8.509e-05,PDE_obj_MSE
4090,nan,8.48e-05,nan,8.48e-05,PDE_obj_MSE
4100,nan,8.471e-05,nan,8.471e-05,PDE_obj_MSE
4110,nan,8.466e-05,nan,8.466e-05,PDE_obj_MSE
4120,nan,8.415e-05,nan,8.415e-05,PDE_obj_MSE
4130,nan,8.419e-05,nan,8.419e-05,PDE_obj_MSE
4140,nan,8.368e-05,nan,8.368e-05,PDE_obj_MSE
4150,nan,8.344e-05,nan,8.344e-05,PDE_obj_MSE
4160,nan,8.414e-05,nan,8.414e-05,PDE_obj_MSE
4170,nan,8.408e-05,nan,8.408e-05,PDE_obj_MSE
4180,nan,8.298e-05,nan,8.298e-05,PDE_obj_MSE
4190,nan,8.247e-05,nan,8.247e-05,PDE_obj_MSE
4200,nan,8.308e-05,nan,8.308e-05,PDE_obj_MSE
4210,nan,8.222e-05,nan,8.222e-05,PDE_obj_MSE
4220,nan,8.207e-05,nan,8.207e-05,PDE_obj_MSE
4230,nan,8.187e-05,nan,8.187e-05,PDE_obj_MSE
4240,nan,8.251e-05,nan,8.251e-05,PDE_obj_MSE
4250,nan,8.116e-05,nan,8.116e-05,PDE_obj_MSE
4260,nan,8.166e-05,nan,8.166e-05,PDE_obj_MSE
4270,nan,8.093e-05,nan,8.093e-05,PDE_obj_MSE
4280,nan,8.085e-05,nan,8.085e-05,PDE_obj_MSE
4290,nan,8.033e-05,nan,8.033e-05,PDE_obj_MSE
4300,nan,8e-05,nan,8e-05,PDE_obj_MSE
4310,nan,8.014e-05,nan,8.014e-05,PDE_obj_MSE
4320,nan,7.969e-05,nan,7.969e-05,PDE_obj_MSE
4330,nan,8.011e-05,nan,8.011e-05,PDE_obj_MSE
4340,nan,7.951e-05,nan,7.951e-05,PDE_obj_MSE
4350,nan,7.912e-05,nan,7.912e-05,PDE_obj_MSE
