iter,pde_obj_weighted,pde_mse,constraint_mse,constraint_rms,station,tau,alpha,kkt
4990,6.887e-05,6.8869999999999995e-06,1.674e-09,4.091454509095757e-05,0.0002831,0.4576036,0.949,0.00014
5000,6.86e-05,6.86e-06,3.083e-10,1.7558473737771173e-05,0.001412,0.4576036,0.302,0.00014
5010,6.903e-05,6.903e-06,4.335e-10,2.0820662813657015e-05,0.003204,0.4576036,0.0493,0.00014
5020,6.851e-05,6.851000000000001e-06,2.128e-10,1.4587666023048376e-05,0.0008038,0.4576036,0.71,0.00014
5030,6.808e-05,6.808e-06,8.682e-10,2.946523375098185e-05,0.0002758,0.4576036,0.945,0.00014
5040,6.871e-05,6.871e-06,1.223e-09,3.497141690009142e-05,0.003817,0.4576036,0.0541,0.00014
5050,6.852e-05,6.852e-06,5.276e-10,2.2969545054266966e-05,0.0009759,0.4576036,0.585,0.00014
5060,6.776e-05,6.776e-06,1.614e-10,1.2704329970525798e-05,0.002223,0.4576036,0.116,0.00014
5070,6.77e-05,6.77e-06,4.512e-10,2.1241468875762806e-05,0.0002134,0.4576036,0.94,0.00014
5080,6.752e-05,6.752000000000001e-06,6.132e-10,2.4762875438849987e-05,0.002605,0.4576036,0.105,0.00014
5090,6.765e-05,6.7650000000000005e-06,4.519e-10,2.1257939693206396e-05,0.003012,0.4576036,0.0651,0.00014
5100,6.725e-05,6.724999999999999e-06,3.338e-10,1.8270194306574848e-05,0.001417,0.4576036,0.271,0.00014
5110,6.731e-05,6.7310000000000004e-06,4.614e-10,2.1480223462524778e-05,0.001185,0.4576036,0.48,0.00014
5120,6.758e-05,6.758e-06,6.86e-10,2.619160170741759e-05,0.000805,0.4576036,0.639,0.00014
5130,6.691e-05,6.690999999999999e-06,7.503e-10,2.7391604553220316e-05,0.0007099,0.4576036,0.772,0.00014
5140,6.703e-05,6.703e-06,9.503e-10,3.082693627333083e-05,0.0005533,0.4576036,0.933,0.00014
5150,6.673e-05,6.673e-06,8.546e-10,2.9233542378576018e-05,0.001771,0.4576036,0.152,0.00014
5160,6.643e-05,6.643e-06,6.765e-10,2.6009613607279904e-05,0.001212,0.4576036,0.395,0.00014
5170,6.69e-05,6.69e-06,8.281e-10,2.877672670753225e-05,0.0004378,0.4576036,0.93,0.00014
5180,6.617e-05,6.6169999999999995e-06,2.499e-10,1.58082257068907e-05,0.00275,0.4576036,0.114,0.00014
5190,6.637e-05,6.637e-06,2.156e-10,1.4683323874382122e-05,0.001318,0.4576036,0.358,0.00014
5200,6.642e-05,6.642e-06,3.569e-10,1.8891797161731332e-05,0.0007222,0.4576036,0.696,0.00014
5210,6.585e-05,6.5850000000000005e-06,4.105e-10,2.026079958935481e-05,0.00205,0.4576036,0.125,0.00014
5220,6.58e-05,6.58e-06,2.233e-10,1.4943225890014512e-05,0.00129,0.4576036,0.392,0.00014
5230,6.594e-05,6.594e-06,3.899e-10,1.9745885647395006e-05,0.001158,0.4576036,0.521,0.00014
5240,6.536e-05,6.536e-06,6.746e-10,2.5973062969160953e-05,0.0002705,0.4576036,1.01,0.00014
5250,6.644e-05,6.643999999999999e-06,4.886e-10,2.2104298224553522e-05,0.0005879,0.4576036,0.922,0.00014
5260,6.518e-05,6.517999999999999e-06,1.597e-09,3.996248240537617e-05,0.000138,0.4576036,1.01,0.00013
5270,6.526e-05,6.526e-06,4.861e-10,2.20476756144497e-05,0.001062,0.4576036,0.39,0.00014
5280,6.627e-05,6.627e-06,1.397e-09,3.7376463182061515e-05,0.0007198,0.4576036,1.01,0.00013
5290,6.493e-05,6.493e-06,3.315e-10,1.8207141456033123e-05,0.001435,0.4576036,0.182,0.00014
5300,6.511e-05,6.511000000000001e-06,3.616e-10,1.901578291840754e-05,0.003044,0.4576036,0.0636,0.00014
5310,6.478e-05,6.478e-06,3.984e-10,1.9959959919799437e-05,0.00224,0.4576036,0.0929,0.00014
5320,6.496e-05,6.496e-06,4.63e-10,2.1517434791350012e-05,0.0005187,0.4576036,1.01,0.00013
5330,6.459e-05,6.459e-06,3.928e-10,1.981918262693999e-05,0.000289,0.4576036,1.0,0.00013
5340,6.447e-05,6.4469999999999994e-06,2.987e-10,1.728293956478469e-05,0.00238,0.4576036,0.0926,0.00014
5350,6.414e-05,6.414000000000001e-06,3.549e-10,1.8838789770046268e-05,0.00143,0.4576036,0.218,0.00013
5360,6.455e-05,6.455e-06,3.885e-10,1.9710403344427024e-05,0.003155,0.4576036,0.0764,0.00014
5370,6.407e-05,6.407e-06,5.894e-10,2.427756165680565e-05,0.001879,0.4576036,0.164,0.00013
5380,6.393e-05,6.3930000000000005e-06,3.865e-10,1.96596032513375e-05,0.001695,0.4576036,0.18,0.00013
5390,6.372e-05,6.372000000000001e-06,2.078e-10,1.4415269681833914e-05,0.001791,0.4576036,0.18,0.00013
5400,6.414e-05,6.414000000000001e-06,1.816e-09,4.261455150532503e-05,0.0006199,0.4576036,0.997,0.00013
5410,6.448e-05,6.448000000000001e-06,5.454e-10,2.3353800547234275e-05,0.0006129,0.4576036,0.996,0.00013
5420,6.353e-05,6.353e-06,3.881e-10,1.9700253805471642e-05,0.001056,0.4576036,0.384,0.00013
5430,6.352e-05,6.352e-06,5.798e-11,7.61445992832059e-06,0.001343,0.4576036,0.348,0.00013
5440,6.388e-05,6.3880000000000005e-06,4.602e-10,2.145227260688247e-05,0.0007962,0.4576036,0.678,0.00013
5450,6.33e-05,6.3299999999999995e-06,5.476e-10,2.3400854685246004e-05,0.001594,0.4576036,0.216,0.00013
5460,6.314e-05,6.313999999999999e-06,4.014e-10,2.00349694284768e-05,0.002236,0.4576036,0.122,0.00013
5470,6.292e-05,6.292e-06,8.776e-10,2.9624314338056838e-05,0.002192,0.4576036,0.122,0.00013
5480,6.284e-05,6.284e-06,1.631e-10,1.2771061036577971e-05,0.001802,0.4576036,0.147,0.00013
5490,6.395e-05,6.395e-06,1.195e-09,3.456877203488721e-05,0.0008669,0.4576036,0.816,0.00013
5500,6.259e-05,6.259e-06,6.815e-10,2.6105554964413225e-05,0.0002409,0.4576036,0.987,0.00013
5510,6.266e-05,6.266e-06,5.575e-10,2.361143790623519e-05,0.001937,0.4576036,0.177,0.00013
5520,6.242e-05,6.2420000000000005e-06,1.713e-10,1.3088162590677118e-05,0.001957,0.4576036,0.121,0.00013
5530,6.222e-05,6.222e-06,2.502e-10,1.581771159175688e-05,0.001647,0.4576036,0.235,0.00013
5540,6.294e-05,6.294e-06,7.008e-10,2.6472627372438874e-05,0.0004891,0.4576036,0.983,0.00013
5550,6.241e-05,6.240999999999999e-06,2.693e-10,1.6410362579784763e-05,0.0007307,0.4576036,0.737,0.00013
5560,6.196e-05,6.196e-06,3.004e-10,1.7332051234634637e-05,0.001808,0.4576036,0.194,0.00013
5570,6.21e-05,6.210000000000001e-06,3.895e-10,1.9735754355990552e-05,0.001153,0.4576036,0.503,0.00013
5580,6.167e-05,6.1669999999999996e-06,4.818e-10,2.1949943052317927e-05,0.002219,0.4576036,0.145,0.00013
5590,6.165e-05,6.164999999999999e-06,3.365e-10,1.834393632784414e-05,0.002257,0.4576036,0.12,0.00013
5600,6.154e-05,6.154e-06,1.356e-10,1.1644741302407709e-05,0.001524,0.4576036,0.213,0.00013
5610,6.193e-05,6.193e-06,9.312e-10,3.051556979641704e-05,0.0004687,0.4576036,0.976,0.00013
5620,6.144e-05,6.143999999999999e-06,3.567e-10,1.8886503117305757e-05,0.002022,0.4576036,0.175,0.00013
5630,6.149e-05,6.149e-06,6.249e-10,2.4997999919993598e-05,0.0004587,0.4576036,0.973,0.00013
5640,6.127e-05,6.127e-06,3.338e-10,1.8270194306574848e-05,0.001417,0.4576036,0.412,0.00013
5650,6.128e-05,6.128e-06,3.827e-10,1.9562719647329202e-05,0.002764,0.4576036,0.0815,0.00013
5660,6.128e-05,6.128e-06,4.747e-10,2.1787611158637837e-05,0.0004413,0.4576036,0.971,0.00013
5670,6.106e-05,6.1060000000000005e-06,2.438e-10,1.5614096195425465e-05,0.002366,0.4576036,0.0895,0.00013
5680,6.088e-05,6.088e-06,1.746e-10,1.3213629327327144e-05,0.0009246,0.4576036,0.373,0.00013
5690,6.085e-05,6.085e-06,4.03e-10,2.007485989988473e-05,0.00255,0.4576036,0.0893,0.00013
5700,6.049e-05,6.049e-06,7.896e-10,2.809982206349357e-05,0.0002675,0.4576036,0.967,0.00013
5710,6.1e-05,6.1e-06,5.657e-10,2.3784448700779255e-05,0.0009089,0.4576036,0.6,0.00013
5720,6.041e-05,6.041e-06,3.197e-10,1.78801565988668e-05,0.0003561,0.4576036,0.965,0.00013
5730,6.065e-05,6.0649999999999995e-06,8.194e-10,2.862516375499012e-05,0.0004348,0.4576036,0.964,0.00013
5740,6.054e-05,6.054e-06,1.824e-10,1.3505554412907305e-05,0.0007814,0.4576036,0.543,0.00013
5750,6.022e-05,6.022e-06,3.963e-10,1.9907285098676815e-05,0.002176,0.4576036,0.118,0.00013
5760,6.022e-05,6.022e-06,4.346e-10,2.0847062143141417e-05,0.001757,0.4576036,0.209,0.00013
5770,5.994e-05,5.994e-06,1.895e-10,1.3765899897936204e-05,0.001712,0.4576036,0.253,0.00013
5780,6.032e-05,6.032e-06,2.836e-10,1.6840427548016706e-05,0.002838,0.4576036,0.0604,0.00013
5790,5.974e-05,5.974e-06,3.902e-10,1.975348070594142e-05,0.001987,0.4576036,0.129,0.00013
5800,5.964e-05,5.964e-06,8.271e-10,2.8759346306896476e-05,0.002449,0.4576036,0.142,0.00013
5810,5.979e-05,5.979e-06,4.048e-10,2.0119642143934867e-05,0.0009074,0.4576036,0.54,0.00013
5820,5.974e-05,5.974e-06,6.574e-10,2.563981279182826e-05,0.002279,0.4576036,0.142,0.00013
5830,5.986e-05,5.986e-06,4.215e-10,2.053046516764781e-05,0.0004751,0.4576036,0.954,0.00013
5840,5.936e-05,5.9360000000000004e-06,8.841e-10,2.973381912906581e-05,0.001987,0.4576036,0.129,0.00013
5850,5.929e-05,5.929e-06,4.926e-10,2.2194593936362072e-05,0.0003017,0.4576036,0.952,0.00013
5860,5.925e-05,5.925e-06,6.445e-10,2.538700454957221e-05,0.00163,0.4576036,0.207,0.00013
5870,6.023e-05,6.023e-06,4.081e-10,2.020148509392317e-05,0.0006581,0.4576036,0.95,0.00013
5880,5.954e-05,5.954e-06,1.813e-10,1.3464768843169941e-05,0.001067,0.4576036,0.536,0.00013
5890,5.926e-05,5.926e-06,6.705e-10,2.5894014752448103e-05,0.002699,0.4576036,0.0723,0.00013
5900,5.927e-05,5.927e-06,2.008e-10,1.417039166713468e-05,0.0009586,0.4576036,0.535,0.00013
5910,5.882e-05,5.882000000000001e-06,4.72e-10,2.172556098240043e-05,0.002009,0.4576036,0.141,0.00013
5920,5.876e-05,5.876e-06,4.918e-10,2.2176564206386884e-05,0.002459,0.4576036,0.096,0.00013
5930,5.851e-05,5.851e-06,2.998e-10,1.7314733610425544e-05,0.001432,0.4576036,0.187,0.00013
5940,5.909e-05,5.909e-06,5.963e-10,2.441925469788134e-05,0.000543,0.4576036,0.944,0.00013
5950,5.844e-05,5.844e-06,2.512e-10,1.584929020492716e-05,0.002084,0.4576036,0.0957,0.00013
5960,5.843e-05,5.843e-06,1.429e-09,3.78021163428716e-05,0.0001869,0.4576036,0.942,0.00012
5970,5.868e-05,5.868e-06,3.182e-10,1.7838161340227864e-05,0.0008837,0.4576036,0.531,0.00012
5980,5.83e-05,5.83e-06,1.489e-09,3.858756276314948e-05,0.002302,0.4576036,0.0868,0.00013
5990,5.871e-05,5.871e-06,2.897e-10,1.7020575783445163e-05,0.0005942,0.4576036,0.776,0.00012
6000,5.914e-05,5.914e-06,5.383e-10,2.320129306741329e-05,0.000761,0.4576036,0.775,0.00012
6010,5.799e-05,5.799e-06,1.647e-10,1.2833549781724463e-05,0.001101,0.4576036,0.398,0.00012
6020,5.78e-05,5.7800000000000006e-06,2.42e-10,1.5556349186104044e-05,0.00133,0.4576036,0.247,0.00012
6030,5.827e-05,5.827e-06,7.288e-10,2.6996296042235126e-05,0.0006034,0.4576036,0.85,0.00012
6040,5.779e-05,5.779e-06,3.805e-10,1.950640920313116e-05,0.002206,0.4576036,0.115,0.00013
6050,5.76e-05,5.76e-06,4.475e-10,2.115419580130618e-05,0.001889,0.4576036,0.139,0.00013
6060,5.763e-05,5.7630000000000006e-06,2.461e-10,1.5687574701017363e-05,0.002087,0.4576036,0.104,0.00013
6070,5.735e-05,5.735e-06,1.374e-09,3.706750598570128e-05,0.0002493,0.4576036,0.932,0.00012
6080,5.724e-05,5.724e-06,2.48e-10,1.5748015748023622e-05,0.0001378,0.4576036,1.02,0.00012
6090,5.731e-05,5.731e-06,5.873e-10,2.4234273250914705e-05,0.002546,0.4576036,0.078,0.00013
6100,5.714e-05,5.714e-06,4.598e-10,2.1442947558579722e-05,0.001403,0.4576036,0.269,0.00012
6110,5.719e-05,5.719e-06,2.026e-10,1.4233762678926469e-05,0.001014,0.4576036,0.433,0.00012
6120,5.737e-05,5.737e-06,6.491e-10,2.547744100179608e-05,0.001069,0.4576036,0.476,0.00012
6130,5.688e-05,5.688e-06,1.077e-09,3.2817678162843875e-05,0.0001057,0.4576036,1.02,0.00012
6140,5.684e-05,5.684e-06,1.723e-10,1.3126309458488322e-05,0.0017,0.4576036,0.151,0.00012
6150,5.685e-05,5.685e-06,8.034e-10,2.834431159862592e-05,0.00189,0.4576036,0.125,0.00012
6160,5.749e-05,5.749e-06,5.393e-10,2.322283359110167e-05,0.0008848,0.4576036,0.694,0.00012
6170,5.68e-05,5.68e-06,3.635e-10,1.9065675964937617e-05,0.002056,0.4576036,0.103,0.00012
6180,5.655e-05,5.655e-06,2.016e-10,1.4198591479439078e-05,0.002143,0.4576036,0.103,0.00012
6190,5.658e-05,5.658e-06,7.761e-10,2.785857139194327e-05,0.0001286,0.4576036,1.01,0.00012
6200,5.623e-05,5.623e-06,1.299e-09,3.60416425818802e-05,0.0003298,0.4576036,1.01,0.00012
6210,5.716e-05,5.716e-06,7.566e-10,2.7506362900245462e-05,0.0007598,0.4576036,0.836,0.00012
6220,5.625e-05,5.6249999999999995e-06,3.332e-10,1.8253766734567417e-05,0.001801,0.4576036,0.15,0.00012
6230,5.619e-05,5.619e-06,4.02e-10,2.004993765576342e-05,0.002292,0.4576036,0.113,0.00012
6240,5.597e-05,5.597e-06,6.057e-10,2.461097316239242e-05,0.0001725,0.4576036,1.01,0.00012
6250,5.646e-05,5.646e-06,4.264e-10,2.064945519862449e-05,0.0007318,0.4576036,0.757,0.00012
6260,5.615e-05,5.6150000000000005e-06,8.275e-10,2.876629972728505e-05,0.0004786,0.4576036,0.915,0.00012
6270,5.589e-05,5.589e-06,6.325e-10,2.5149552679918584e-05,0.001729,0.4576036,0.199,0.00012
6280,5.592e-05,5.592e-06,3.619e-10,1.9023669467271554e-05,0.001078,0.4576036,0.352,0.00012
6290,5.569e-05,5.5689999999999995e-06,3.21e-10,1.7916472867168916e-05,0.001066,0.4576036,0.387,0.00012
6300,5.606e-05,5.606e-06,8.237e-10,2.870017421549911e-05,0.002905,0.4576036,0.0632,0.00012
6310,5.589e-05,5.589e-06,3.347e-10,1.8294808006644945e-05,0.0009251,0.4576036,0.566,0.00012
6320,5.549e-05,5.549e-06,9.241e-11,9.613012014972206e-06,0.001733,0.4576036,0.123,0.00012
6330,5.685e-05,5.685e-06,9.751e-10,3.1226591232473646e-05,0.0006238,0.4576036,1.0,0.00012
6340,5.554e-05,5.554e-06,6.455e-10,2.5406692031825e-05,0.0002818,0.4576036,0.999,0.00012
6350,5.52e-05,5.52e-06,9.312e-11,9.649870465451855e-06,0.001364,0.4576036,0.217,0.00012
6360,5.516e-05,5.516e-06,5.697e-10,2.3868389137099303e-05,0.001687,0.4576036,0.217,0.00012
6370,5.517e-05,5.517e-06,1.777e-10,1.3330416347586447e-05,0.001363,0.4576036,0.289,0.00012
6380,5.53e-05,5.53e-06,3.699e-10,1.9232784509789527e-05,0.00103,0.4576036,0.384,0.00012
6390,5.484e-05,5.4839999999999995e-06,4.402e-10,2.098094373473224e-05,0.001799,0.4576036,0.163,0.00012
6400,5.51e-05,5.51e-06,1.917e-10,1.384557691105719e-05,0.001012,0.4576036,0.422,0.00012
6410,5.486e-05,5.486e-06,5.003e-10,2.2367386973001563e-05,0.002217,0.4576036,0.111,0.00012
6420,5.469e-05,5.469e-06,7.696e-10,2.7741665415039524e-05,0.001558,0.4576036,0.196,0.00012
6430,5.479e-05,5.479e-06,1.048e-09,3.2372828112477294e-05,0.0004433,0.4576036,0.991,0.00012
6440,5.48e-05,5.48e-06,2.997e-10,1.731184565550421e-05,0.002448,0.4576036,0.0755,0.00012
6450,5.453e-05,5.453e-06,4.286e-10,2.070265683432926e-05,0.001812,0.4576036,0.178,0.00012
6460,5.542e-05,5.5420000000000005e-06,5.209e-10,2.2823233776132602e-05,0.000532,0.4576036,0.989,0.00012
6470,5.5e-05,5.5e-06,2.699e-10,1.6428633540255257e-05,0.0006882,0.4576036,0.742,0.00012
6480,5.468e-05,5.468e-06,4.842e-10,2.2004544985070698e-05,0.002952,0.4576036,0.0684,0.00012
6490,5.434e-05,5.434e-06,4.107e-10,2.0265734627691144e-05,0.0006355,0.4576036,0.741,0.00012
6500,5.419e-05,5.419e-06,4.173e-10,2.042792206760149e-05,0.001577,0.4576036,0.236,0.00012
6510,5.425e-05,5.425e-06,2.04e-10,1.42828568570857e-05,0.00178,0.4576036,0.11,0.00012
6520,5.4e-05,5.4e-06,2.083e-10,1.4432601983010547e-05,0.001742,0.4576036,0.214,0.00012
6530,5.417e-05,5.417e-06,1.832e-10,1.3535139452550905e-05,0.0008985,0.4576036,0.417,0.00012
6540,5.431e-05,5.431e-06,8.004e-10,2.829134143161119e-05,0.0006697,0.4576036,0.554,0.00012
6550,5.44e-05,5.4400000000000004e-06,8.373e-10,2.8936136576951665e-05,0.000501,0.4576036,0.981,0.00012
6560,5.375e-05,5.375e-06,4.897e-10,2.2129166274399042e-05,0.001255,0.4576036,0.312,0.00012
6570,5.389e-05,5.389e-06,3.943e-10,1.9856988694160048e-05,0.0007993,0.4576036,0.502,0.00012
6580,5.396e-05,5.396e-06,1.387e-10,1.177709641634983e-05,0.002433,0.4576036,0.0678,0.00012
6590,5.373e-05,5.373e-06,3.454e-10,1.8584940139801367e-05,0.001488,0.4576036,0.311,0.00012
6600,5.381e-05,5.381e-06,7.699e-10,2.7747071917591593e-05,0.0008253,0.4576036,0.606,0.00012
6610,5.403e-05,5.403000000000001e-06,4.793e-10,2.1892921230388604e-05,0.0007527,0.4576036,0.666,0.00012
6620,5.357e-05,5.357e-06,2.694e-10,1.6413409152275466e-05,0.000355,0.4576036,0.975,0.00012
6630,5.352e-05,5.352000000000001e-06,1.168e-09,3.417601498127012e-05,0.0004367,0.4576036,0.974,0.00012
6640,5.382e-05,5.382e-06,4.978e-10,2.2311432047271193e-05,0.000457,0.4576036,0.973,0.00012
6650,5.333e-05,5.333e-06,2.062e-10,1.4359665734271115e-05,0.0008542,0.4576036,0.453,0.00012
6660,5.422e-05,5.422e-06,7.755e-10,2.784780063128864e-05,0.0005265,0.4576036,0.971,0.00012
6670,5.3e-05,5.3e-06,2.474e-10,1.572895419282541e-05,0.001526,0.4576036,0.175,0.00012
6680,5.299e-05,5.299e-06,1.333e-10,1.1545561917897284e-05,0.001835,0.4576036,0.131,0.00012
6690,5.29e-05,5.29e-06,5.205e-10,2.281446909309967e-05,0.001619,0.4576036,0.211,0.00012
6700,5.367e-05,5.367e-06,1.784e-10,1.33566462856512e-05,0.0006368,0.4576036,0.8,0.00012
6710,5.285e-05,5.284999999999999e-06,3.36e-10,1.8330302779823358e-05,0.001878,0.4576036,0.0982,0.00012
6720,5.313e-05,5.313e-06,5.282e-10,2.2982602115513377e-05,0.002883,0.4576036,0.067,0.00012
6730,5.263e-05,5.263e-06,8.586e-10,2.9301877072979473e-05,0.001746,0.4576036,0.13,0.00012
6740,5.293e-05,5.293e-06,2.75e-10,1.6583123951776998e-05,0.002293,0.4576036,0.0669,0.00012
6750,5.247e-05,5.247e-06,4.207e-10,2.0510972673181543e-05,0.001686,0.4576036,0.143,0.00012
6760,5.253e-05,5.253e-06,3.702e-10,1.9240582111776142e-05,0.0003373,0.4576036,0.963,0.00012
6770,5.259e-05,5.259e-06,9.532e-10,3.0873937228672343e-05,0.0002758,0.4576036,0.962,0.00012
6780,5.246e-05,5.246e-06,6.013e-10,2.452141920852054e-05,0.001441,0.4576036,0.19,0.00012
6790,5.243e-05,5.243e-06,2.501e-10,1.5814550262337528e-05,0.00214,0.4576036,0.0806,0.00012
6800,5.228e-05,5.228e-06,3.021e-10,1.7381024135533556e-05,0.001992,0.4576036,0.13,0.00012
6810,5.218e-05,5.218e-06,1.622e-10,1.2735776379946375e-05,0.00154,0.4576036,0.157,0.00012
6820,5.236e-05,5.236e-06,2.238e-10,1.4959946523968592e-05,0.0008193,0.4576036,0.492,0.00012
6830,5.242e-05,5.242e-06,4.258e-10,2.063492185592182e-05,0.0003507,0.4576036,0.957,0.00012
6840,5.288e-05,5.288e-06,8.292e-10,2.879583303188154e-05,0.0006243,0.4576036,0.956,0.00012
6850,5.249e-05,5.249e-06,3.8e-10,1.9493588689617928e-05,0.001176,0.4576036,0.539,0.00012
6860,5.192e-05,5.192e-06,4.806e-10,2.1922591087734132e-05,0.001525,0.4576036,0.229,0.00012
6870,5.188e-05,5.188e-06,2.535e-10,1.5921683328090657e-05,0.0005739,0.4576036,0.954,0.00012
6880,5.206e-05,5.206e-06,4.337e-10,2.0825465180878916e-05,0.002374,0.4576036,0.0601,0.00012
6890,5.18e-05,5.1799999999999995e-06,7.095e-10,2.6636441203734406e-05,0.002133,0.4576036,0.0879,0.00012
6900,5.153e-05,5.1530000000000005e-06,4.119e-10,2.029531965749739e-05,0.001707,0.4576036,0.141,0.00012
6910,5.175e-05,5.175e-06,1.166e-09,3.4146742157927746e-05,0.0003096,0.4576036,0.951,0.00012
6920,5.167e-05,5.167e-06,4.019e-10,2.0047443727318452e-05,0.0003755,0.4576036,0.95,0.00011
6930,5.141e-05,5.1409999999999996e-06,5.147e-10,2.2687000683210637e-05,0.001442,0.4576036,0.188,0.00012
6940,5.152e-05,5.152e-06,5.185e-10,2.2770595073471402e-05,0.001842,0.4576036,0.106,0.00012
6950,5.143e-05,5.143e-06,6.696e-10,2.587663038341739e-05,0.000331,0.4576036,0.947,0.00011
6960,5.131e-05,5.1310000000000005e-06,3.998e-10,1.9994999374843702e-05,0.0001545,0.4576036,0.947,0.00011
6970,5.152e-05,5.152e-06,2.869e-10,1.693812268228094e-05,0.0009047,0.4576036,0.534,0.00011
6980,5.108e-05,5.108e-06,6.671e-10,2.5828279075463003e-05,0.00177,0.4576036,0.128,0.00012
6990,5.113e-05,5.113e-06,4.784e-10,2.1872356983187707e-05,0.0002599,0.4576036,0.944,0.00011
7000,5.164e-05,5.164e-06,3.735e-10,1.932614809008769e-05,0.0008224,0.4576036,0.78,0.00011
7010,5.133e-05,5.133e-06,6.391e-10,2.528042721158011e-05,0.0004181,0.4576036,0.943,0.00011
7020,5.073e-05,5.0729999999999995e-06,3.048e-10,1.7458522274236155e-05,0.001298,0.4576036,0.186,0.00011
7030,5.127e-05,5.127e-06,7.5e-10,2.7386127875258307e-05,0.0004323,0.4576036,0.941,0.00011
7040,5.071e-05,5.071e-06,2.522e-10,1.5880806024884254e-05,0.000937,0.4576036,0.3,0.00011
7050,5.086e-05,5.086e-06,3.036e-10,1.74241212116996e-05,0.0009207,0.4576036,0.329,0.00011
7060,5.072e-05,5.072e-06,1.6e-10,1.2649110640673517e-05,0.001797,0.4576036,0.105,0.00012
7070,5.055e-05,5.055e-06,1.65e-10,1.284523257866513e-05,0.001535,0.4576036,0.139,0.00011
7080,5.084e-05,5.084e-06,7.776e-10,2.7885480092693402e-05,0.000423,0.4576036,0.937,0.00011
7090,5.042e-05,5.042e-06,6.11e-10,2.471841418861655e-05,0.0001441,0.4576036,0.936,0.00011
7100,5.073e-05,5.0729999999999995e-06,3.432e-10,1.8525657883055056e-05,0.0005225,0.4576036,0.773,0.00011
7110,5.031e-05,5.031e-06,1.057e-10,1.0281050529979901e-05,0.0009548,0.4576036,0.271,0.00011
7120,5.028e-05,5.028e-06,1.056e-09,3.2496153618543845e-05,0.001874,0.4576036,0.153,0.00011
7130,5.019e-05,5.019e-06,3.931e-10,1.9826749607537792e-05,0.0001782,0.4576036,0.933,0.00011
7140,5.093e-05,5.093e-06,4.484e-10,2.117545749210628e-05,0.0005542,0.4576036,0.933,0.00011
7150,5.019e-05,5.019e-06,1.456e-10,1.2066482503198685e-05,0.0009992,0.4576036,0.297,0.00011
7160,5.018e-05,5.018e-06,5.065e-10,2.2505554869853798e-05,0.001902,0.4576036,0.114,0.00011
7170,5.056e-05,5.0559999999999995e-06,4.135e-10,2.0334699407662755e-05,0.0009204,0.4576036,0.525,0.00011
7180,4.996e-05,4.996e-06,2.366e-10,1.5381807436059e-05,0.001098,0.4576036,0.202,0.00011
7190,5.039e-05,5.0389999999999995e-06,4.868e-10,2.206354459283458e-05,0.0007508,0.4576036,0.634,0.00011
7200,5.037e-05,5.037e-06,6.349e-10,2.5197222069109127e-05,0.0005493,0.4576036,0.844,0.00011
7210,4.976e-05,4.9759999999999995e-06,1.551e-10,1.2453915047084592e-05,0.001023,0.4576036,0.244,0.00011
7220,5.007e-05,5.007e-06,4.558e-10,2.1349473061413015e-05,0.001059,0.4576036,0.393,0.00011
7230,5.056e-05,5.0559999999999995e-06,2.298e-10,1.5159155649309759e-05,0.0005945,0.4576036,0.926,0.00011
7240,4.96e-05,4.96e-06,2.991e-10,1.7294507798720378e-05,0.000265,0.4576036,0.925,0.00011
7250,4.964e-05,4.964e-06,9.258e-10,3.0426961728046396e-05,0.0006235,0.4576036,0.924,0.00011
7260,4.981e-05,4.981e-06,8.495e-11,9.216832427683602e-06,0.0008815,0.4576036,0.474,0.00011
7270,4.968e-05,4.968e-06,3.205e-10,1.7902513789968157e-05,0.000292,0.4576036,1.02,0.00011
7280,4.945e-05,4.945e-06,1.549e-09,3.935733730830885e-05,0.0002911,0.4576036,1.01,0.00011
7290,4.958e-05,4.958000000000001e-06,3.215e-10,1.7930421077041107e-05,0.000683,0.4576036,0.572,0.00011
7300,5.055e-05,5.055e-06,2.726e-10,1.6510602654052336e-05,0.0007884,0.4576036,0.837,0.00011
7310,5.02e-05,5.02e-06,9.202e-10,3.0334798499413178e-05,0.0005524,0.4576036,0.92,0.00011
7320,4.947e-05,4.947e-06,2.844e-10,1.6864163187066236e-05,0.002282,0.4576036,0.0637,0.00011
7330,4.92e-05,4.92e-06,6.157e-10,2.481330288373557e-05,0.001988,0.4576036,0.0848,0.00011
7340,4.913e-05,4.913e-06,1.999e-10,1.4138599647772759e-05,0.0009989,0.4576036,0.354,0.00011
7350,4.947e-05,4.947e-06,6.895e-10,2.6258332011001765e-05,0.0004592,0.4576036,0.917,0.00011
7360,4.961e-05,4.9610000000000004e-06,6.904e-10,2.6275463839863987e-05,0.002545,0.4576036,0.0434,0.00011
7370,4.924e-05,4.924000000000001e-06,2.362e-10,1.53687995627505e-05,0.0007388,0.4576036,0.625,0.00011
7380,4.909e-05,4.909e-06,7.164e-10,2.6765649627834553e-05,0.0002818,0.4576036,1.01,0.00011
7390,4.876e-05,4.876e-06,1.784e-10,1.33566462856512e-05,0.00131,0.4576036,0.181,0.00011
7400,4.887e-05,4.887e-06,1.898e-10,1.3776792079435619e-05,0.00196,0.4576036,0.102,0.00011
7410,4.884e-05,4.884e-06,1.017e-10,1.0084641788382967e-05,0.001053,0.4576036,0.352,0.00011
7420,4.876e-05,4.876e-06,5.226e-10,2.2860446189871273e-05,0.001562,0.4576036,0.164,0.00011
