iter,obj_s,pde_obj_mse,feas_true,obj_for_plot,source
9290,nan,0.2999,nan,0.2999,PDE_obj_MSE
9300,nan,0.2999,nan,0.2999,PDE_obj_MSE
9310,nan,0.2999,nan,0.2999,PDE_obj_MSE
9320,nan,0.2999,nan,0.2999,PDE_obj_MSE
9330,nan,0.2999,nan,0.2999,PDE_obj_MSE
9340,nan,0.2999,nan,0.2999,PDE_obj_MSE
9350,nan,0.2999,nan,0.2999,PDE_obj_MSE
9360,nan,0.2999,nan,0.2999,PDE_obj_MSE
9370,nan,0.2999,nan,0.2999,PDE_obj_MSE
9380,nan,0.2999,nan,0.2999,PDE_obj_MSE
9390,nan,0.2999,nan,0.2999,PDE_obj_MSE
9400,nan,0.2999,nan,0.2999,PDE_obj_MSE
9410,nan,0.2999,nan,0.2999,PDE_obj_MSE
9420,nan,0.2999,nan,0.2999,PDE_obj_MSE
9430,nan,0.2999,nan,0.2999,PDE_obj_MSE
9440,nan,0.2999,nan,0.2999,PDE_obj_MSE
9450,nan,0.2999,nan,0.2999,PDE_obj_MSE
9460,nan,0.2999,nan,0.2999,PDE_obj_MSE
9470,nan,0.2999,nan,0.2999,PDE_obj_MSE
9480,nan,0.2999,nan,0.2999,PDE_obj_MSE
9490,nan,0.2999,nan,0.2999,PDE_obj_MSE
9500,nan,0.2999,nan,0.2999,PDE_obj_MSE
9510,nan,0.2999,nan,0.2999,PDE_obj_MSE
9520,nan,0.2999,nan,0.2999,PDE_obj_MSE
9530,nan,0.2999,nan,0.2999,PDE_obj_MSE
9540,nan,0.2999,nan,0.2999,PDE_obj_MSE
9550,nan,0.2999,nan,0.2999,PDE_obj_MSE
9560,nan,0.2999,nan,0.2999,PDE_obj_MSE
9570,nan,0.2999,nan,0.2999,PDE_obj_MSE
9580,nan,0.2999,nan,0.2999,PDE_obj_MSE
9590,nan,0.2999,nan,0.2999,PDE_obj_MSE
9600,nan,0.2999,nan,0.2999,PDE_obj_MSE
9610,nan,0.2999,nan,0.2999,PDE_obj_MSE
9620,nan,0.2999,nan,0.2999,PDE_obj_MSE
9630,nan,0.2999,nan,0.2999,PDE_obj_MSE
9640,nan,0.2999,nan,0.2999,PDE_obj_MSE
9650,nan,0.2999,nan,0.2999,PDE_obj_MSE
9660,nan,0.2999,nan,0.2999,PDE_obj_MSE
9670,nan,0.2999,nan,0.2999,PDE_obj_MSE
9680,nan,0.2999,nan,0.2999,PDE_obj_MSE
9690,nan,0.2999,nan,0.2999,PDE_obj_MSE
9700,nan,0.2999,nan,0.2999,PDE_obj_MSE
9710,nan,0.2999,nan,0.2999,PDE_obj_MSE
9720,nan,0.2999,nan,0.2999,PDE_obj_MSE
9730,nan,0.2999,nan,0.2999,PDE_obj_MSE
9740,nan,0.2999,nan,0.2999,PDE_obj_MSE
9750,nan,0.2999,nan,0.2999,PDE_obj_MSE
9760,nan,0.2999,nan,0.2999,PDE_obj_MSE
9770,nan,0.2999,nan,0.2999,PDE_obj_MSE
9780,nan,0.2999,nan,0.2999,PDE_obj_MSE
9790,nan,0.2999,nan,0.2999,PDE_obj_MSE
9800,nan,0.2999,nan,0.2999,PDE_obj_MSE
9810,nan,0.2999,nan,0.2999,PDE_obj_MSE
9820,nan,0.2999,nan,0.2999,PDE_obj_MSE
9830,nan,0.2999,nan,0.2999,PDE_obj_MSE
9840,nan,0.2999,nan,0.2999,PDE_obj_MSE
9850,nan,0.2999,nan,0.2999,PDE_obj_MSE
9860,nan,0.2999,nan,0.2999,PDE_obj_MSE
9870,nan,0.2999,nan,0.2999,PDE_obj_MSE
9880,nan,0.2999,nan,0.2999,PDE_obj_MSE
9890,nan,0.2999,nan,0.2999,PDE_obj_MSE
9900,nan,0.2999,nan,0.2999,PDE_obj_MSE
9910,nan,0.2999,nan,0.2999,PDE_obj_MSE
9920,nan,0.2999,nan,0.2999,PDE_obj_MSE
9930,nan,0.2999,nan,0.2999,PDE_obj_MSE
9940,nan,0.2999,nan,0.2999,PDE_obj_MSE
9950,nan,0.2999,nan,0.2999,PDE_obj_MSE
9960,nan,0.2999,nan,0.2999,PDE_obj_MSE
9970,nan,0.2999,nan,0.2999,PDE_obj_MSE
9980,nan,0.2999,nan,0.2999,PDE_obj_MSE
9990,nan,0.2999,nan,0.2999,PDE_obj_MSE
10000,nan,0.2999,nan,0.2999,PDE_obj_MSE
