iter,obj_s,pde_obj_mse,feas_true,obj_for_plot,source,alpha,tau,lam,mu,kkt_res,d_inf,d_l2
9760,nan,0.2999,nan,0.2999,PDE_obj_MSE,6.56e-21,6.573624e-18,0.0,0.0,35.0,645000.0,5050000.0
9770,nan,0.2999,nan,0.2999,PDE_obj_MSE,6.56e-21,6.573624e-18,0.0,0.0,19.0,557000.0,4920000.0
9780,nan,0.2999,nan,0.2999,PDE_obj_MSE,6.56e-21,6.573624e-18,0.0,0.0,8.5,225000.0,1860000.0
9790,nan,0.2999,nan,0.2999,PDE_obj_MSE,6.55e-21,6.573624e-18,0.0,0.0,15.0,293000.0,2480000.0
9800,nan,0.2999,nan,0.2999,PDE_obj_MSE,6.55e-21,6.573624e-18,0.0,0.0,4.2,108000.0,682000.0
9810,nan,0.2999,nan,0.2999,PDE_obj_MSE,6.54e-21,6.573624e-18,0.0,0.0,23.0,448000.0,3970000.0
9820,nan,0.2999,nan,0.2999,PDE_obj_MSE,6.54e-21,6.573624e-18,0.0,0.0,8.9,143000.0,1270000.0
9830,nan,0.2999,nan,0.2999,PDE_obj_MSE,6.54e-21,6.573624e-18,0.0,0.0,5.6,183000.0,1540000.0
9840,nan,0.2999,nan,0.2999,PDE_obj_MSE,6.53e-21,6.573624e-18,0.0,0.0,8.5,203000.0,1730000.0
9850,nan,0.2999,nan,0.2999,PDE_obj_MSE,6.53e-21,6.573624e-18,0.0,0.0,5.2,155000.0,1200000.0
9860,nan,0.2999,nan,0.2999,PDE_obj_MSE,6.53e-21,6.573624e-18,0.0,0.0,5.7,93400.0,813000.0
9870,nan,0.2999,nan,0.2999,PDE_obj_MSE,6.52e-21,6.573624e-18,0.0,0.0,180.0,4720000.0,37100000.0
9880,nan,0.2999,nan,0.2999,PDE_obj_MSE,6.52e-21,6.573624e-18,0.0,0.0,58.0,2300000.0,19300000.0
9890,nan,0.2999,nan,0.2999,PDE_obj_MSE,6.51e-21,6.573624e-18,0.0,0.0,15.0,193000.0,1730000.0
9900,nan,0.2999,nan,0.2999,PDE_obj_MSE,6.51e-21,6.573624e-18,0.0,0.0,10.0,273000.0,1910000.0
9910,nan,0.2999,nan,0.2999,PDE_obj_MSE,6.51e-21,6.573624e-18,0.0,0.0,20.0,448000.0,3660000.0
9920,nan,0.2999,nan,0.2999,PDE_obj_MSE,6.5e-21,6.573624e-18,0.0,0.0,12.0,176000.0,1440000.0
9930,nan,0.2999,nan,0.2999,PDE_obj_MSE,6.5e-21,6.573624e-18,0.0,0.0,32.0,1010000.0,6910000.0
9940,nan,0.2999,nan,0.2999,PDE_obj_MSE,6.49e-21,6.573624e-18,0.0,0.0,7.8,152000.0,1150000.0
9950,nan,0.2999,nan,0.2999,PDE_obj_MSE,6.49e-21,6.573624e-18,0.0,0.0,44.0,905000.0,6030000.0
9960,nan,0.2999,nan,0.2999,PDE_obj_MSE,6.49e-21,6.573624e-18,0.0,0.0,8.3,149000.0,869000.0
9970,nan,0.2999,nan,0.2999,PDE_obj_MSE,6.48e-21,6.573624e-18,0.0,0.0,12.0,253000.0,2410000.0
9980,nan,0.2999,nan,0.2999,PDE_obj_MSE,6.48e-21,6.573624e-18,0.0,0.0,62.0,998000.0,9740000.0
9990,nan,0.2999,nan,0.2999,PDE_obj_MSE,6.48e-21,6.573624e-18,0.0,0.0,16.0,289000.0,2510000.0
10000,nan,0.2999,nan,0.2999,PDE_obj_MSE,6.47e-21,6.573624e-18,0.0,0.0,40.0,493000.0,4160000.0
