iter,obj_mse,feas_mse,pde_con_mse,bcv_mse,bcd_mse,ic_mse
5060,6.776e-05,1.614e-10,1.6321599999999999e-09,4.6225000000000005e-12,2.7889000000000004e-12,1.8662400000000003e-11
5070,6.77e-05,4.512e-10,9.61e-10,4.6225000000000005e-12,2.8224e-12,1.8662400000000003e-11
5080,6.752e-05,6.132e-10,1.78929e-09,4.5795999999999996e-12,2.8224e-12,1.8576100000000003e-11
5090,6.765e-05,4.519e-10,2.71441e-09,4.665600000000001e-12,2.8224e-12,1.8662400000000003e-11
5100,6.725e-05,3.338e-10,1.8147599999999998e-09,4.665600000000001e-12,2.89e-12,1.87489e-11
5110,6.731e-05,4.614e-10,1.6321599999999999e-09,4.4944e-12,2.7889000000000004e-12,1.8662400000000003e-11
5120,6.758e-05,6.86e-10,1.3912899999999999e-09,4.6225000000000005e-12,2.8560999999999995e-12,1.8662400000000003e-11
5130,6.691e-05,7.503e-10,2.6214399999999996e-09,4.4944e-12,2.8224e-12,1.8576100000000003e-11
5140,6.703e-05,9.503e-10,3.3062500000000002e-09,4.536899999999999e-12,2.8224e-12,1.8576100000000003e-11
5150,6.673e-05,8.546e-10,1.2673599999999999e-09,4.4521e-12,2.7889000000000004e-12,1.8576100000000003e-11
5160,6.643e-05,6.765e-10,1.521e-09,4.4521e-12,2.7556e-12,1.8576100000000003e-11
5170,6.69e-05,8.281e-10,2.5603599999999996e-09,4.3680999999999995e-12,2.7889000000000004e-12,1.8576100000000003e-11
5180,6.617e-05,2.499e-10,3.794560000000001e-09,4.5795999999999996e-12,2.8224e-12,1.8576100000000003e-11
5190,6.637e-05,2.156e-10,3.95641e-09,4.4944e-12,2.8560999999999995e-12,1.8576100000000003e-11
5200,6.642e-05,3.569e-10,1.3912899999999999e-09,4.409999999999999e-12,2.7556e-12,1.8576100000000003e-11
5210,6.585e-05,4.105e-10,9e-10,4.409999999999999e-12,2.7556e-12,1.8662400000000003e-11
5220,6.58e-05,2.233e-10,2.52004e-09,4.3680999999999995e-12,2.7889000000000004e-12,1.8576100000000003e-11
5230,6.594e-05,3.899e-10,3.0030399999999996e-09,4.3680999999999995e-12,2.8224e-12,1.8576100000000003e-11
5240,6.536e-05,6.746e-10,9.859599999999998e-10,4.3264e-12,2.7225e-12,1.8490000000000002e-11
5250,6.644e-05,4.886e-10,1.8835599999999996e-09,4.3680999999999995e-12,2.7889000000000004e-12,1.8576100000000003e-11
5260,6.518e-05,1.597e-09,2.1715600000000003e-09,4.409999999999999e-12,2.7889000000000004e-12,1.8404099999999997e-11
5270,6.526e-05,4.861e-10,1.2040900000000001e-09,4.3680999999999995e-12,2.7556e-12,1.8662400000000003e-11
5280,6.627e-05,1.397e-09,3.3408400000000002e-09,4.2849e-12,2.7556e-12,1.8576100000000003e-11
5290,6.493e-05,3.315e-10,9.363599999999999e-10,4.243600000000001e-12,2.7556e-12,1.8490000000000002e-11
5300,6.511e-05,3.616e-10,1.6646400000000002e-09,4.3680999999999995e-12,2.7556e-12,1.8490000000000002e-11
5310,6.478e-05,3.984e-10,8.5849e-10,4.2024999999999995e-12,2.7225e-12,1.8576100000000003e-11
5320,6.496e-05,4.63e-10,1.2673599999999999e-09,4.2849e-12,2.7556e-12,1.8490000000000002e-11
5330,6.459e-05,3.928e-10,2.21841e-09,4.2849e-12,2.7225e-12,1.8490000000000002e-11
5340,6.447e-05,2.987e-10,9.796900000000002e-10,4.1615999999999996e-12,2.6895999999999998e-12,1.8576100000000003e-11
5350,6.414e-05,3.549e-10,7.128899999999999e-10,4.1209e-12,2.6569e-12,1.8576100000000003e-11
5360,6.455e-05,3.885e-10,2.99209e-09,4.1615999999999996e-12,2.6895999999999998e-12,1.8576100000000003e-11
5370,6.407e-05,5.894e-10,1.35424e-09,4.0804e-12,2.7225e-12,1.87489e-11
5380,6.393e-05,3.865e-10,1.2816400000000001e-09,4.1615999999999996e-12,2.7556e-12,1.8576100000000003e-11
5390,6.372e-05,2.078e-10,1.26025e-09,4.1209e-12,2.7225e-12,1.8576100000000003e-11
5400,6.414e-05,1.816e-09,1.90969e-09,4.1209e-12,2.7556e-12,1.8576100000000003e-11
5410,6.448e-05,5.454e-10,9.5481e-10,4e-12,2.7225e-12,1.8576100000000003e-11
5420,6.353e-05,3.881e-10,2.32324e-09,4.1615999999999996e-12,2.7225e-12,1.8490000000000002e-11
5430,6.352e-05,5.798e-11,1.8490000000000001e-09,3.9601e-12,2.6569e-12,1.8576100000000003e-11
5440,6.388e-05,4.602e-10,1.6402500000000002e-09,4.040099999999999e-12,2.6895999999999998e-12,1.8576100000000003e-11
5450,6.33e-05,5.476e-10,3.136e-09,4.040099999999999e-12,2.6569e-12,1.8576100000000003e-11
5460,6.314e-05,4.014e-10,2.4108100000000003e-09,4.040099999999999e-12,2.6569e-12,1.8490000000000002e-11
5470,6.292e-05,8.776e-10,1.33225e-09,3.9601e-12,2.6569e-12,1.8576100000000003e-11
5480,6.284e-05,1.631e-10,1.0692900000000001e-09,3.9204e-12,2.6895999999999998e-12,1.8490000000000002e-11
5490,6.395e-05,1.195e-09,3.04704e-09,4e-12,2.6569e-12,1.8490000000000002e-11
5500,6.259e-05,6.815e-10,1.0048899999999998e-09,4e-12,2.6895999999999998e-12,1.8490000000000002e-11
5510,6.266e-05,5.575e-10,1.4212900000000002e-09,3.8809000000000006e-12,2.6569e-12,1.8490000000000002e-11
5520,6.242e-05,1.713e-10,7.6176e-10,4.1615999999999996e-12,2.7225e-12,1.8576100000000003e-11
5530,6.222e-05,2.502e-10,2.6214399999999996e-09,3.9204e-12,2.6569e-12,1.8576100000000003e-11
5540,6.294e-05,7.008e-10,1.5523600000000002e-09,3.9204e-12,2.6569e-12,1.8576100000000003e-11
5550,6.241e-05,2.693e-10,1.72225e-09,3.8809000000000006e-12,2.5921000000000002e-12,1.8490000000000002e-11
5560,6.196e-05,3.004e-10,2.13444e-09,4e-12,2.6569e-12,1.8490000000000002e-11
5570,6.21e-05,3.895e-10,2.18089e-09,3.8025e-12,2.5921000000000002e-12,1.8576100000000003e-11
5580,6.167e-05,4.818e-10,2.68324e-09,3.841599999999999e-12,2.6244e-12,1.8404099999999997e-11
5590,6.165e-05,3.365e-10,2.86225e-09,3.8025e-12,2.6244e-12,1.8490000000000002e-11
5600,6.154e-05,1.356e-10,1.2888099999999998e-09,3.9601e-12,2.6895999999999998e-12,1.8576100000000003e-11
5610,6.193e-05,9.312e-10,2.5908099999999997e-09,3.8025e-12,2.6244e-12,1.8490000000000002e-11
5620,6.144e-05,3.567e-10,2.7562500000000003e-09,3.7636e-12,2.5921000000000002e-12,1.8490000000000002e-11
5630,6.149e-05,6.249e-10,1.1833600000000001e-09,3.724900000000001e-12,2.5921000000000002e-12,1.8490000000000002e-11
5640,6.127e-05,3.338e-10,3.27184e-09,3.841599999999999e-12,2.6569e-12,1.8490000000000002e-11
5650,6.128e-05,3.827e-10,2.0976400000000002e-09,3.841599999999999e-12,2.6244e-12,1.8490000000000002e-11
5660,6.128e-05,4.747e-10,8.0656e-10,3.724900000000001e-12,2.6244e-12,1.8490000000000002e-11
5670,6.106e-05,2.438e-10,1.5840399999999998e-09,3.686399999999999e-12,2.6244e-12,1.8404099999999997e-11
5680,6.088e-05,1.746e-10,6.451600000000001e-10,3.724900000000001e-12,2.6244e-12,1.8490000000000002e-11
5690,6.085e-05,4.03e-10,2.61121e-09,3.686399999999999e-12,2.5921000000000002e-12,1.8490000000000002e-11
5700,6.049e-05,7.896e-10,2.26576e-09,3.686399999999999e-12,2.5599999999999996e-12,1.8576100000000003e-11
5710,6.1e-05,5.657e-10,1.19716e-09,3.724900000000001e-12,2.6244e-12,1.8490000000000002e-11
5720,6.041e-05,3.197e-10,1.72225e-09,3.648099999999999e-12,2.5599999999999996e-12,1.8490000000000002e-11
5730,6.065e-05,8.194e-10,2.0520900000000005e-09,3.61e-12,2.5599999999999996e-12,1.8404099999999997e-11
5740,6.054e-05,1.824e-10,1.1222500000000001e-09,3.724900000000001e-12,2.6244e-12,1.8490000000000002e-11
5750,6.022e-05,3.963e-10,2.27529e-09,3.724900000000001e-12,2.6244e-12,1.8490000000000002e-11
5760,6.022e-05,4.346e-10,1.82329e-09,3.648099999999999e-12,2.5921000000000002e-12,1.8490000000000002e-11
5770,5.994e-05,1.895e-10,2.7248400000000003e-09,3.648099999999999e-12,2.5599999999999996e-12,1.8404099999999997e-11
5780,6.032e-05,2.836e-10,1.27449e-09,3.5720999999999997e-12,2.5921000000000002e-12,1.8576100000000003e-11
5790,5.974e-05,3.902e-10,1.45161e-09,3.5720999999999997e-12,2.5921000000000002e-12,1.8404099999999997e-11
5800,5.964e-05,8.271e-10,2.8515599999999996e-09,3.8809000000000006e-12,2.6895999999999998e-12,1.8490000000000002e-11
5810,5.979e-05,4.048e-10,1.7056900000000001e-09,3.4969e-12,2.5599999999999996e-12,1.8490000000000002e-11
5820,5.974e-05,6.574e-10,3.3524099999999996e-09,3.4969e-12,2.5281e-12,1.8490000000000002e-11
5830,5.986e-05,4.215e-10,6.451600000000001e-10,3.4596e-12,2.5281e-12,1.8490000000000002e-11
5840,5.936e-05,8.841e-10,1.4440000000000002e-09,3.61e-12,2.5599999999999996e-12,1.8490000000000002e-11
5850,5.929e-05,4.926e-10,1.6402500000000002e-09,3.4969e-12,2.4963999999999997e-12,1.8490000000000002e-11
5860,5.925e-05,6.445e-10,2.46016e-09,3.4596e-12,2.5599999999999996e-12,1.8490000000000002e-11
5870,6.023e-05,4.081e-10,1.74724e-09,3.5344e-12,2.5599999999999996e-12,1.8490000000000002e-11
5880,5.954e-05,1.813e-10,2.49001e-09,3.4969e-12,2.5921000000000002e-12,1.8490000000000002e-11
5890,5.926e-05,6.705e-10,1.369e-09,3.4596e-12,2.5281e-12,1.8404099999999997e-11
5900,5.927e-05,2.008e-10,1.9272100000000004e-09,3.4969e-12,2.5599999999999996e-12,1.8404099999999997e-11
5910,5.882e-05,4.72e-10,1.77241e-09,3.4969e-12,2.5599999999999996e-12,1.8576100000000003e-11
5920,5.876e-05,4.918e-10,1.89225e-09,3.4225000000000004e-12,2.5599999999999996e-12,1.8490000000000002e-11
5930,5.851e-05,2.998e-10,7.0225e-10,3.5344e-12,2.5921000000000002e-12,1.8490000000000002e-11
5940,5.909e-05,5.963e-10,1.156e-09,3.4596e-12,2.5281e-12,1.8490000000000002e-11
5950,5.844e-05,2.512e-10,9.796900000000002e-10,3.3856e-12,2.4963999999999997e-12,1.8404099999999997e-11
5960,5.843e-05,1.429e-09,2.5908099999999997e-09,3.3856e-12,2.5599999999999996e-12,1.8404099999999997e-11
5970,5.868e-05,3.182e-10,1.4899600000000003e-09,3.3856e-12,2.4963999999999997e-12,1.8490000000000002e-11
5980,5.83e-05,1.489e-09,1.98916e-09,3.3489000000000004e-12,2.5599999999999996e-12,1.8576100000000003e-11
5990,5.871e-05,2.897e-10,9.859599999999998e-10,3.3124e-12,2.4963999999999997e-12,1.8490000000000002e-11
6000,5.914e-05,5.383e-10,1.5523600000000002e-09,3.3489000000000004e-12,2.5281e-12,1.8490000000000002e-11
6010,5.799e-05,1.647e-10,1.089e-09,3.3124e-12,2.5281e-12,1.8490000000000002e-11
6020,5.78e-05,2.42e-10,1.0758399999999999e-09,3.3489000000000004e-12,2.4963999999999997e-12,1.8490000000000002e-11
6030,5.827e-05,7.288e-10,6.759999999999999e-10,3.4225000000000004e-12,2.5281e-12,1.8490000000000002e-11
6040,5.779e-05,3.805e-10,2.3716899999999997e-09,3.3124e-12,2.4963999999999997e-12,1.8490000000000002e-11
6050,5.76e-05,4.475e-10,1.8147599999999998e-09,3.3489000000000004e-12,2.5281e-12,1.8490000000000002e-11
6060,5.763e-05,2.461e-10,1.3616100000000002e-09,3.3124e-12,2.5281e-12,1.8490000000000002e-11
6070,5.735e-05,1.374e-09,3.6481599999999995e-09,3.4596e-12,2.5599999999999996e-12,1.8576100000000003e-11
6080,5.724e-05,2.48e-10,1.9802499999999996e-09,3.2399999999999995e-12,2.4649e-12,1.8490000000000002e-11
6090,5.731e-05,5.873e-10,1.21801e-09,3.2761e-12,2.5281e-12,1.8490000000000002e-11
6100,5.714e-05,4.598e-10,2.1252100000000004e-09,3.2041e-12,2.4649e-12,1.8490000000000002e-11
6110,5.719e-05,2.026e-10,1.72225e-09,3.3124e-12,2.5281e-12,1.8490000000000002e-11
6120,5.737e-05,6.491e-10,2.14369e-09,3.2041e-12,2.4649e-12,1.8490000000000002e-11
6130,5.688e-05,1.077e-09,1.4212900000000002e-09,3.2761e-12,2.4963999999999997e-12,1.8490000000000002e-11
6140,5.684e-05,1.723e-10,9.7344e-10,3.2399999999999995e-12,2.4963999999999997e-12,1.8576100000000003e-11
6150,5.685e-05,8.034e-10,1.37641e-09,3.2761e-12,2.5281e-12,1.8490000000000002e-11
6160,5.749e-05,5.393e-10,2.0250000000000003e-09,3.2041e-12,2.4963999999999997e-12,1.8490000000000002e-11
6170,5.68e-05,3.635e-10,1.16964e-09,3.2041e-12,2.4963999999999997e-12,1.8490000000000002e-11
6180,5.655e-05,2.016e-10,1.5523600000000002e-09,3.2041e-12,2.4649e-12,1.8490000000000002e-11
6190,5.658e-05,7.761e-10,1.72225e-09,3.1329e-12,2.4649e-12,1.8490000000000002e-11
6200,5.623e-05,1.299e-09,3.05809e-09,3.1329e-12,2.4336000000000005e-12,1.8490000000000002e-11
6210,5.716e-05,7.566e-10,2.23729e-09,3.0976000000000005e-12,2.4649e-12,1.8576100000000003e-11
6220,5.625e-05,3.332e-10,1.8147599999999998e-09,3.1683999999999997e-12,2.4963999999999997e-12,1.8490000000000002e-11
6230,5.619e-05,4.02e-10,2.1715600000000003e-09,3.2399999999999995e-12,2.4963999999999997e-12,1.8490000000000002e-11
6240,5.597e-05,6.057e-10,1.3468899999999999e-09,3.0976000000000005e-12,2.4336000000000005e-12,1.8490000000000002e-11
6250,5.646e-05,4.264e-10,1.2040900000000001e-09,3.0976000000000005e-12,2.4649e-12,1.8490000000000002e-11
6260,5.615e-05,8.275e-10,2.43049e-09,3.0625e-12,2.4649e-12,1.8576100000000003e-11
6270,5.589e-05,6.325e-10,1.9802499999999996e-09,3.0976000000000005e-12,2.4336000000000005e-12,1.8576100000000003e-11
6280,5.592e-05,3.619e-10,1.25316e-09,3.0625e-12,2.4649e-12,1.8490000000000002e-11
6290,5.569e-05,3.21e-10,1.35424e-09,3.0976000000000005e-12,2.4649e-12,1.8490000000000002e-11
6300,5.606e-05,8.237e-10,2.3912100000000005e-09,3.1683999999999997e-12,2.5281e-12,1.8576100000000003e-11
6310,5.589e-05,3.347e-10,1.99809e-09,3.0625e-12,2.4649e-12,1.8490000000000002e-11
6320,5.549e-05,9.241e-11,1.21801e-09,3.0625e-12,2.4649e-12,1.8662400000000003e-11
6330,5.685e-05,9.751e-10,1.936e-09,3.0276e-12,2.4336000000000005e-12,1.8576100000000003e-11
6340,5.554e-05,6.455e-10,1.65649e-09,3.0625e-12,2.4336000000000005e-12,1.8490000000000002e-11
6350,5.52e-05,9.312e-11,1.0562499999999997e-09,3.0625e-12,2.4649e-12,1.8576100000000003e-11
6360,5.516e-05,5.697e-10,2.4206400000000004e-09,2.9929e-12,2.4336000000000005e-12,1.8576100000000003e-11
6370,5.517e-05,1.777e-10,1.98916e-09,3.0276e-12,2.4649e-12,1.8576100000000003e-11
6380,5.53e-05,3.699e-10,1.60801e-09,2.9929e-12,2.4336000000000005e-12,1.8490000000000002e-11
6390,5.484e-05,4.402e-10,2.3912100000000005e-09,3.0625e-12,2.4649e-12,1.8576100000000003e-11
6400,5.51e-05,1.917e-10,1.156e-09,3.0276e-12,2.4336000000000005e-12,1.8576100000000003e-11
6410,5.486e-05,5.003e-10,1.6240899999999997e-09,3.0276e-12,2.4336000000000005e-12,1.8576100000000003e-11
6420,5.469e-05,7.696e-10,1.6240899999999997e-09,2.9240999999999996e-12,2.4336000000000005e-12,1.8490000000000002e-11
6430,5.479e-05,1.048e-09,2.7667599999999997e-09,2.9584e-12,2.4025e-12,1.8490000000000002e-11
6440,5.48e-05,2.997e-10,1.33956e-09,2.9584e-12,2.4336000000000005e-12,1.8576100000000003e-11
6450,5.453e-05,4.286e-10,2.1529600000000004e-09,2.89e-12,2.4025e-12,1.8576100000000003e-11
6460,5.542e-05,5.209e-10,2.44036e-09,2.9240999999999996e-12,2.4025e-12,1.8576100000000003e-11
6470,5.5e-05,2.699e-10,7.896099999999999e-10,2.9240999999999996e-12,2.4336000000000005e-12,1.8576100000000003e-11
6480,5.468e-05,4.842e-10,3.3177599999999995e-09,2.9240999999999996e-12,2.4649e-12,1.8490000000000002e-11
6490,5.434e-05,4.107e-10,1.7139599999999997e-09,2.89e-12,2.3716e-12,1.8490000000000002e-11
6500,5.419e-05,4.173e-10,2.08849e-09,3.0625e-12,2.4963999999999997e-12,1.8576100000000003e-11
6510,5.425e-05,2.04e-10,9e-10,2.89e-12,2.4336000000000005e-12,1.8490000000000002e-11
6520,5.4e-05,2.083e-10,2.401e-09,3.0276e-12,2.4649e-12,1.8576100000000003e-11
6530,5.417e-05,1.832e-10,1.5523600000000002e-09,2.9584e-12,2.4336000000000005e-12,1.8576100000000003e-11
6540,5.431e-05,8.004e-10,1.03041e-09,2.89e-12,2.4025e-12,1.8490000000000002e-11
6550,5.44e-05,8.373e-10,2.916e-09,2.89e-12,2.4025e-12,1.8490000000000002e-11
6560,5.375e-05,4.897e-10,2.1715600000000003e-09,2.8224e-12,2.4336000000000005e-12,1.8576100000000003e-11
6570,5.389e-05,3.943e-10,1.0048899999999998e-09,2.8560999999999995e-12,2.4336000000000005e-12,1.8490000000000002e-11
6580,5.396e-05,1.387e-10,1.74724e-09,2.8560999999999995e-12,2.4336000000000005e-12,1.8576100000000003e-11
6590,5.373e-05,3.454e-10,4.03225e-09,2.9584e-12,2.4336000000000005e-12,1.8576100000000003e-11
6600,5.381e-05,7.699e-10,1.6240899999999997e-09,2.8224e-12,2.3716e-12,1.8576100000000003e-11
6610,5.403e-05,4.793e-10,1.27449e-09,2.8224e-12,2.3716e-12,1.8662400000000003e-11
6620,5.357e-05,2.694e-10,5.9536e-10,2.89e-12,2.4336000000000005e-12,1.8576100000000003e-11
6630,5.352e-05,1.168e-09,3.16969e-09,2.8224e-12,2.3716e-12,1.8576100000000003e-11
6640,5.382e-05,4.978e-10,1.681e-09,2.7889000000000004e-12,2.4025e-12,1.8576100000000003e-11
6650,5.333e-05,2.062e-10,9.7344e-10,2.8224e-12,2.4336000000000005e-12,1.8576100000000003e-11
6660,5.422e-05,7.755e-10,1.4212900000000002e-09,2.7889000000000004e-12,2.4025e-12,1.8576100000000003e-11
6670,5.3e-05,2.474e-10,2.45025e-09,2.7556e-12,2.4025e-12,1.8662400000000003e-11
6680,5.299e-05,1.333e-10,1.74724e-09,2.8224e-12,2.4336000000000005e-12,1.8576100000000003e-11
6690,5.29e-05,5.205e-10,3.1922499999999996e-09,2.7556e-12,2.4025e-12,1.8662400000000003e-11
6700,5.367e-05,1.784e-10,1.1628100000000002e-09,2.7556e-12,2.3716e-12,1.8576100000000003e-11
6710,5.285e-05,3.36e-10,1.2816400000000001e-09,2.7556e-12,2.4336000000000005e-12,1.8576100000000003e-11
6720,5.313e-05,5.282e-10,2.74576e-09,2.7556e-12,2.4336000000000005e-12,1.8576100000000003e-11
6730,5.263e-05,8.586e-10,1.6321599999999999e-09,2.8560999999999995e-12,2.4336000000000005e-12,1.8490000000000002e-11
6740,5.293e-05,2.75e-10,1.03041e-09,2.7556e-12,2.4025e-12,1.8576100000000003e-11
6750,5.247e-05,4.207e-10,1.3104399999999999e-09,2.7889000000000004e-12,2.4025e-12,1.8576100000000003e-11
6760,5.253e-05,3.702e-10,9.486400000000001e-10,2.7556e-12,2.4336000000000005e-12,1.8662400000000003e-11
6770,5.259e-05,9.532e-10,1.95364e-09,2.7225e-12,2.4025e-12,1.8662400000000003e-11
6780,5.246e-05,6.013e-10,2.38144e-09,2.6569e-12,2.4025e-12,1.87489e-11
6790,5.243e-05,2.501e-10,1.0562499999999997e-09,2.7556e-12,2.4025e-12,1.8662400000000003e-11
6800,5.228e-05,3.021e-10,2.04304e-09,2.7225e-12,2.4025e-12,1.87489e-11
6810,5.218e-05,1.622e-10,1.5523600000000002e-09,2.7225e-12,2.4025e-12,1.8662400000000003e-11
6820,5.236e-05,2.238e-10,1.4212900000000002e-09,2.6895999999999998e-12,2.4025e-12,1.87489e-11
6830,5.242e-05,4.258e-10,1.17649e-09,2.7889000000000004e-12,2.4025e-12,1.8576100000000003e-11
6840,5.288e-05,8.292e-10,3.20356e-09,2.6569e-12,2.3716e-12,1.8490000000000002e-11
6850,5.249e-05,3.8e-10,2.6419600000000003e-09,2.6244e-12,2.3716e-12,1.8662400000000003e-11
6860,5.192e-05,4.806e-10,2.18089e-09,2.6895999999999998e-12,2.3716e-12,1.8490000000000002e-11
6870,5.188e-05,2.535e-10,3.3408400000000002e-09,2.6569e-12,2.3716e-12,1.8662400000000003e-11
6880,5.206e-05,4.337e-10,1.2040900000000001e-09,2.6569e-12,2.3716e-12,1.8662400000000003e-11
6890,5.18e-05,7.095e-10,2.31361e-09,2.6895999999999998e-12,2.3716e-12,1.8576100000000003e-11
6900,5.153e-05,4.119e-10,2.1252100000000004e-09,2.6895999999999998e-12,2.3716e-12,1.8576100000000003e-11
6910,5.175e-05,1.166e-09,2.6728900000000003e-09,2.6895999999999998e-12,2.4025e-12,1.87489e-11
6920,5.167e-05,4.019e-10,2.04304e-09,2.5921000000000002e-12,2.3409e-12,1.8576100000000003e-11
6930,5.141e-05,5.147e-10,1.5054400000000001e-09,2.5599999999999996e-12,2.3409e-12,1.8662400000000003e-11
6940,5.152e-05,5.185e-10,9.985600000000001e-10,2.6569e-12,2.4025e-12,1.8662400000000003e-11
6950,5.143e-05,6.696e-10,1.09561e-09,2.6244e-12,2.4025e-12,1.8662400000000003e-11
6960,5.131e-05,3.998e-10,1.2460899999999998e-09,2.6244e-12,2.3716e-12,1.8662400000000003e-11
6970,5.152e-05,2.869e-10,1.2249999999999998e-09,2.5921000000000002e-12,2.3409e-12,1.8662400000000003e-11
6980,5.108e-05,6.671e-10,1.95364e-09,2.6244e-12,2.4336000000000005e-12,1.8576100000000003e-11
6990,5.113e-05,4.784e-10,1.0758399999999999e-09,2.5921000000000002e-12,2.3716e-12,1.8662400000000003e-11
7000,5.164e-05,3.735e-10,1.95364e-09,2.5921000000000002e-12,2.3409e-12,1.8662400000000003e-11
7010,5.133e-05,6.391e-10,1.74724e-09,2.5921000000000002e-12,2.3716e-12,1.8662400000000003e-11
7020,5.073e-05,3.048e-10,7.29e-10,2.6244e-12,2.3409e-12,1.8662400000000003e-11
7030,5.127e-05,7.5e-10,1.7139599999999997e-09,2.5921000000000002e-12,2.4025e-12,1.8576100000000003e-11
7040,5.071e-05,2.522e-10,4.4944e-10,2.5281e-12,2.4025e-12,1.88356e-11
7050,5.086e-05,3.036e-10,1.9009600000000004e-09,2.5921000000000002e-12,2.3716e-12,1.8576100000000003e-11
7060,5.072e-05,1.6e-10,1.6892100000000002e-09,2.5599999999999996e-12,2.3716e-12,1.8662400000000003e-11
7070,5.055e-05,1.65e-10,1.2816400000000001e-09,2.6244e-12,2.4025e-12,1.8576100000000003e-11
7080,5.084e-05,7.776e-10,2.3040000000000003e-09,2.6569e-12,2.3716e-12,1.8576100000000003e-11
7090,5.042e-05,6.11e-10,1.2249999999999998e-09,2.5281e-12,2.3716e-12,1.8662400000000003e-11
7100,5.073e-05,3.432e-10,1.09561e-09,2.5281e-12,2.3104000000000003e-12,1.8662400000000003e-11
7110,5.031e-05,1.057e-10,1.1022400000000001e-09,2.5599999999999996e-12,2.3716e-12,1.87489e-11
7120,5.028e-05,1.056e-09,3.81924e-09,2.4963999999999997e-12,2.3409e-12,1.8662400000000003e-11
7130,5.019e-05,3.931e-10,9e-10,2.5281e-12,2.3409e-12,1.8662400000000003e-11
7140,5.093e-05,4.484e-10,1.82329e-09,2.5599999999999996e-12,2.3716e-12,1.8662400000000003e-11
7150,5.019e-05,1.456e-10,1.8062500000000003e-09,2.4963999999999997e-12,2.3409e-12,1.87489e-11
7160,5.018e-05,5.065e-10,1.7139599999999997e-09,2.5281e-12,2.3716e-12,1.87489e-11
7170,5.056e-05,4.135e-10,2.21841e-09,2.4649e-12,2.3409e-12,1.87489e-11
7180,4.996e-05,2.366e-10,4.9284e-10,2.4963999999999997e-12,2.4336000000000005e-12,1.87489e-11
7190,5.039e-05,4.868e-10,1.764e-09,2.5281e-12,2.3716e-12,1.87489e-11
7200,5.037e-05,6.349e-10,1.77241e-09,2.4963999999999997e-12,2.3716e-12,1.8662400000000003e-11
7210,4.976e-05,1.551e-10,6.1009e-10,2.5281e-12,2.3716e-12,1.8662400000000003e-11
7220,5.007e-05,4.558e-10,2.77729e-09,2.4649e-12,2.3409e-12,1.8662400000000003e-11
7230,5.056e-05,2.298e-10,1.1289599999999998e-09,2.4336000000000005e-12,2.3409e-12,1.8662400000000003e-11
7240,4.96e-05,2.991e-10,7.84e-10,2.4649e-12,2.3409e-12,1.8662400000000003e-11
7250,4.964e-05,9.258e-10,2.3716899999999997e-09,2.4649e-12,2.3409e-12,1.87489e-11
7260,4.981e-05,8.495e-11,2.1715600000000003e-09,2.4649e-12,2.3409e-12,1.87489e-11
7270,4.968e-05,3.205e-10,1.0176100000000002e-09,2.4649e-12,2.3716e-12,1.8662400000000003e-11
7280,4.945e-05,1.549e-09,2.33289e-09,2.4963999999999997e-12,2.3716e-12,1.8662400000000003e-11
7290,4.958e-05,3.215e-10,1.2816400000000001e-09,2.4025e-12,2.3104000000000003e-12,1.87489e-11
7300,5.055e-05,2.726e-10,4.17316e-09,2.4025e-12,2.3409e-12,1.8662400000000003e-11
7310,5.02e-05,9.202e-10,1.9272100000000004e-09,2.4336000000000005e-12,2.3409e-12,1.8662400000000003e-11
7320,4.947e-05,2.844e-10,1.156e-09,2.4649e-12,2.4025e-12,1.8576100000000003e-11
7330,4.92e-05,6.157e-10,1.7139599999999997e-09,2.4025e-12,2.3716e-12,1.8662400000000003e-11
7340,4.913e-05,1.999e-10,1.09561e-09,2.4336000000000005e-12,2.3716e-12,1.8662400000000003e-11
7350,4.947e-05,6.895e-10,1.3616100000000002e-09,2.4336000000000005e-12,2.3409e-12,1.87489e-11
7360,4.961e-05,6.904e-10,8.1796e-10,2.4649e-12,2.3409e-12,1.87489e-11
7370,4.924e-05,2.362e-10,1.77241e-09,2.4025e-12,2.3409e-12,1.87489e-11
7380,4.909e-05,7.164e-10,1.4976899999999998e-09,2.4649e-12,2.3716e-12,1.8576100000000003e-11
7390,4.876e-05,1.784e-10,1.1628100000000002e-09,2.4025e-12,2.3716e-12,1.87489e-11
7400,4.887e-05,1.898e-10,1.33956e-09,2.4025e-12,2.3409e-12,1.8662400000000003e-11
7410,4.884e-05,1.017e-10,2.31361e-09,2.4336000000000005e-12,2.3716e-12,1.87489e-11
7420,4.876e-05,5.226e-10,2.54016e-09,2.3716e-12,2.3409e-12,1.87489e-11
7430,4.86e-05,2.293e-10,7.9524e-10,2.3716e-12,2.3409e-12,1.87489e-11
7440,4.87e-05,6.977e-10,1.0176100000000002e-09,2.4025e-12,2.3409e-12,1.87489e-11
7450,4.842e-05,2.309e-10,1.77241e-09,2.4336000000000005e-12,2.3716e-12,1.87489e-11
7460,4.86e-05,1.483e-10,1.59201e-09,2.3716e-12,2.3409e-12,1.8662400000000003e-11
7470,4.852e-05,8.746e-11,8.2369e-10,2.4025e-12,2.3716e-12,1.8662400000000003e-11
7480,4.84e-05,3.252e-10,1.77241e-09,2.3716e-12,2.3409e-12,1.87489e-11
