step,time_sec,lr,total,grad_norm,phi_pde,ts_pde,tf_pde,phi_left,phi_neumann,ts_neumann,tf_bottom,tf_neumann,ic_phi,ic_ts,ic_tf,interface_T,interface_flux,pde_mult,bc_mult,ic_mult,interface_mult
7600,403.2764277458191,0.0003084125490314355,0.3105742392683312,39.59669472409668,0.05538567999933293,0.010227266300070963,0.0026533771635038677,0.0005795119327892701,0.00039334554413007294,0.0010716318070356902,0.006717393793884969,0.00037023096409512923,0.0022359184966108496,0.00010874899583518358,2.0194501082715804e-05,0.000448836218514409,0.0005568177920945546,1.0,1.0,0.5,1.0
7700,408.2967791557312,0.0002999555721478162,0.17771384818048902,30.67732278679826,0.04399501602431914,0.03170585361930894,0.002655464410470072,0.0002648117849777952,0.0012069262904319507,0.001800758572491497,0.0005841769840886046,0.00032414671048197234,0.0019607944591490565,0.00012684625348700448,5.659487570096551e-05,0.0007774490002612395,0.00032845401285082603,1.0,1.0,0.5,1.0
7800,413.3181641101837,0.00029179470288968434,0.17092470690354777,14.518674715688537,0.05041026468418531,0.01402772237376247,0.003018647244411642,0.00031050475941381934,0.00045901473815273603,0.0022350337519611435,0.0012896840190241934,0.00026291518578652393,0.0018771988493999285,7.077874101079994e-05,4.208324464372142e-05,0.00054430257481398,0.0002737903677970738,1.0,1.0,0.5,1.0
7900,418.3385751247406,0.0002839379950497239,0.24118029366959845,34.09533077146702,0.044725532615799105,0.032741899602551236,0.002615547262371526,0.00046695112908020606,0.0008438112219803201,0.0013500601429637204,0.0028477489100520847,0.00035206857508577,0.0019667635108471513,6.149339738009622e-05,1.4224276353704255e-05,0.0008795342249174289,0.0003039950908450491,1.0,1.0,0.5,1.0
8000,423.35932183265686,0.0002763932022500211,0.3163554762815472,24.60065478967055,0.04807119410134685,0.03085193145280734,0.002495296265903367,0.0002714476160215053,0.00047112633236442433,0.0019014668359465354,0.0065933929413344965,0.00017941436624123797,0.0019327909753602604,1.2406568616554352e-05,6.491898013155608e-05,0.0005392351455935519,0.00042765352114012217,1.0,1.0,0.5,1.0
8100,428.4193551540375,0.00026916777029017524,0.19350213045369435,11.45899745261907,0.05357743653751254,0.014510571430684467,0.004044534444485364,0.00027224635909676965,0.0006987993283080026,0.0022743626495489344,0.0003772929442400301,0.0008431254947510142,0.002173158382419185,7.89657604750214e-05,9.269367476366874e-05,0.0011381733344973273,0.0004663921696212898,1.0,1.0,0.5,1.0
8200,433.4402379989624,0.000262268829799194,0.20030135462063045,19.525497379683102,0.05059981967086987,0.014936223688667108,0.0025125786872122182,0.00014475944413270506,0.0006091601234344582,0.0013337418634114073,0.0011763564867426188,0.00037463730383559106,0.0016571752422478636,0.00019677520062907634,4.245057995743724e-05,0.0013623323064414679,0.0002506680018960584,1.0,1.0,0.5,1.0
8300,438.45931816101074,0.00025570318919842253,0.22138399153638094,29.435766953261272,0.04603797835323915,0.03733285753526608,0.003033207533910856,0.0001213259493980922,0.000631410340383904,0.0016881088653980946,0.002306972757869518,0.0003013848038378212,0.001548553737060132,9.730872767064927e-05,0.0005812487998688753,0.0007469772472886737,0.00033085633144609077,1.0,1.0,0.5,1.0
8400,443.47915053367615,0.0002494773279824546,0.18163724071908915,21.789458570377693,0.04634119910970892,0.020528304874604723,0.0036624857838472736,0.00011331428215547775,0.00039665612285160227,0.0018118631793309203,0.0018631306594452902,0.0002557525606547538,0.0013357773636703259,8.10326416139551e-05,8.520414402461521e-05,0.0005707219692440011,0.00030008136601417925,1.0,1.0,0.5,1.0
8500,448.5004680156708,0.0002435973903246528,0.17608298643151268,27.770100610180783,0.04338194448957903,0.03346897023660532,0.003017566673287971,0.00026370013283384853,0.0007797559431045908,0.0026064304559043367,0.0009263774056654754,0.0004281589566786756,0.0017623835828009325,1.0484680847177146e-05,0.000255425224296788,0.000526162925328332,0.00024530463692011106,1.0,1.0,0.5,1.0
8600,453.52061700820923,0.00023806917901359227,0.21733189779296636,24.24967034681232,0.04916780987296039,0.014957389638653784,0.0052781187244616504,0.0004823300835950282,0.0010542776130962844,0.0009843403326213356,0.0011393026193429268,0.00031586163305787486,0.0015831807982083848,5.667426337745115e-05,3.0063042079130287e-05,0.0013810256258243087,0.0003829127415550328,1.0,1.0,0.5,1.0
8700,458.5542633533478,0.00023289814972640756,0.22470502778974638,33.03007367030437,0.04591152197674808,0.0113486565799701,0.0027709594620700245,0.00030909364981044664,0.0004233269317262786,0.0016403698898983421,0.0019839573171597366,0.00033199883364410743,0.0022229915466378276,9.107384200104956e-05,0.00017780766334712665,0.0013851378863245977,0.00040554794100300135,1.0,1.0,0.5,1.0
8800,463.5757565498352,0.00022808940564469948,0.2313659290404334,25.111999722134044,0.05138578798366545,0.013267599989275411,0.003241568784041489,0.00016065474542090839,0.0008748346436743512,0.0011849717118822911,0.0029299191949333477,0.0001899441117758443,0.0016284290013826872,0.00016005945014575373,4.389587799625679e-05,0.0010077376986750643,0.000446296364423627,1.0,1.0,0.5,1.0
8900,468.59692668914795,0.00022364769241830983,0.1847086914844463,22.671862984097938,0.04394855872053748,0.018570101349099023,0.002083274766891596,0.000208705453072294,0.0005663751165128719,0.0019955742580126767,0.0023438186066241026,0.00043537812432143904,0.002065926052636784,1.5323184750987524e-05,0.0004643290928654097,0.0003877728325610103,0.0002511967424086865,1.0,1.0,0.5,1.0
9000,473.6178967952728,0.0002195773934819386,0.1980445463404565,26.040738831587788,0.0473030766290622,0.011088064802136708,0.0021135740765890537,0.00037971328559641474,0.0003299882286751779,0.002074109725672429,0.002907652324590292,0.00044617251013417795,0.00200380807852974,2.2413452100932416e-05,0.00018872786574888835,0.000410488936042842,0.00026389981591869855,1.0,1.0,0.5,1.0
9100,478.6383693218231,0.00021588252572922277,0.15637720780882358,19.628750831672537,0.0430867902309653,0.01673032253026242,0.002541977958977415,0.00033722371125067787,0.00031875260494778045,0.00088186251294747,0.0006714431207929119,0.0002684402570815764,0.002202539111617829,5.026378583156336e-05,5.0511236502228816e-05,0.0007472288808648018,0.00037470993908457614,1.0,1.0,0.5,1.0
9200,483.6593828201294,0.00021256673554854758,0.1903825470019157,29.367711966106615,0.04495400973254007,0.01303197150393379,0.002320531274176502,0.0003023536183146048,0.00039059870741589954,0.001515364515212243,0.002869765986147115,0.0003823838474856538,0.001811804038437214,0.00021414681633762767,0.00011374845139792294,0.0003095835536140947,0.000425628613461589,1.0,1.0,0.5,1.0
9300,488.67988777160645,0.00020963329522450105,0.2020356674951878,20.336470841621345,0.041138250042081964,0.014189788088519754,0.002481384503044859,0.00018381178878532653,0.0003472170610445005,0.004040340612302984,0.0024084936066721104,0.0003393916632060418,0.0015952138469199676,7.362575609557265e-05,4.1503827518797246e-05,0.0006811403999135798,0.00041061785689486285,1.0,1.0,0.5,1.0
9400,493.70052909851074,0.00020708509970852453,0.15322080859492548,13.723311470268209,0.04976898819844257,0.014507896341554149,0.0018380440896693688,0.0003634471782707527,0.0004200376367703919,0.0018257369304392854,0.0007465094941423531,0.0002594924099232485,0.001617094608327547,2.9106217461051698e-05,0.00011745622717853043,0.0005967684137370684,0.00022489170691196623,1.0,1.0,0.5,1.0
9500,498.7225558757782,0.00020492466376194495,0.15364962144918498,28.198791413799274,0.04391956444900774,0.01792909485669896,0.0020555825759436073,0.0004982618202264855,0.000479035082643617,0.0017379768678584223,0.000375919077367503,0.00021624266717318246,0.0019854682450713675,9.48293192357768e-05,8.931028290954781e-05,0.0006851286738007376,0.0003254472980650651,1.0,1.0,0.5,1.0
9600,503.7441267967224,0.00020315411947420886,0.1413122215247615,18.15061526817843,0.048831855752960764,0.011323128846220151,0.00288918855341371,0.0002502576153631178,0.0003298553650866514,0.002295123635903964,0.00048231926285920634,0.00021256153573493363,0.001832861116534744,0.00013866577789001347,9.814143480720102e-05,0.00044933892976692483,0.00035861292458237845,1.0,1.0,0.5,1.0
9700,508.7641749382019,0.00020177521415876802,0.13376189883816844,17.383827864062763,0.04557098178907669,0.008376897862235572,0.002632555094636968,0.0002787755243456952,0.0006325133649272231,0.001807314586485452,0.000987799540208741,0.000364761392543993,0.0017346135084702462,1.6618460715037568e-05,0.00012575741908334726,0.0002421203484559816,0.00023690331025794017,1.0,1.0,0.5,1.0
9800,513.7850878238678,0.0002007893086286914,0.17101946288369052,16.754334570654407,0.04422595701611409,0.020130716168099232,0.003922299298230054,0.00018003238583428818,0.000346821023626981,0.0016122435256506853,0.001009193825965684,0.0005197217575474616,0.0018822000619229595,9.059281680223276e-06,0.00010253808016274561,0.0007103032889848888,0.00036435767037940037,1.0,1.0,0.5,1.0
9900,518.8058190345764,0.00020019737585370736,0.22525750260978789,21.255134999432954,0.04471130130108195,0.015232602647659837,0.002994158867860328,0.0002002679206745681,0.0007562002223541511,0.0009728985562836357,0.0035308066083378216,0.0002008066741941271,0.001961826048630008,0.00010209225854257512,0.000158720469796173,0.0007191724262400096,0.00031664581855757724,1.0,1.0,0.5,1.0
10000,523.8276031017303,0.0002,0.22019629659746992,25.822986001442082,0.042145074427312135,0.01010018706709419,0.0028685339791442643,0.00032608614081585427,0.00028133445291013523,0.0009566006281332171,0.0017766812926501522,0.00019746358668846494,0.0019947810403037366,1.5257126226417168e-05,7.222279300702813e-05,0.0015801059066628963,0.0005091326929745419,1.0,1.0,0.5,1.0
