x,y,t,phi_fuel_only,T_piecewise
0.375,0.2,1.0,0.05794654697723456,0.9343152243672703
0.375,0.20625000000000002,1.0,0.05965412987500507,0.9382140397158192
0.375,0.21250000000000002,1.0,0.061404083963114586,0.9421649834828145
0.375,0.21875,1.0,0.06319497665450163,0.946165034606133
0.375,0.225,1.0,0.06502527422314719,0.9502111322198943
0.375,0.23125,1.0,0.06689334032663269,0.9543001800788808
0.375,0.23750000000000002,1.0,0.06879743485652429,0.9584290511509366
0.375,0.24375000000000002,1.0,0.07073571315652244,0.9625945923639906
0.375,0.25,1.0,0.07270622564976137,0.9667936294929977
0.375,0.25625000000000003,1.0,0.0747069179177664,0.971022972171024
0.375,0.2625,1.0,0.07673563127433342,0.9752794190075538
0.375,0.26875,1.0,0.07879010387783492,0.9795597627961048
0.375,0.275,1.0,0.0808679724251935,0.9838607957923444
0.375,0.28125,1.0,0.08296677446983669,0.9881793150430909
0.375,0.28750000000000003,1.0,0.08508395140426495,0.9925121277459044
0.375,0.29375,1.0,0.08721685214543684,0.9968560566184435
0.375,0.30000000000000004,1.0,0.08936273755781982,1.0012079452563376
0.375,0.30625,1.0,0.09151878564460797,1.0055646634580802
0.375,0.3125,1.0,0.09368209753233153,1.0099231124953127
0.375,0.31875000000000003,1.0,0.09584970426764583,1.0142802303069274
0.375,0.325,1.0,0.09801857443762135,1.0186329965956187
0.375,0.33125000000000004,1.0,0.10018562261629405,1.0229784378058353
0.375,0.3375,1.0,0.10234771863057884,1.027313631962646
0.375,0.34375,1.0,0.10450169762805578,1.0316357133516318
0.375,0.35000000000000003,1.0,0.10664437091758172,1.035941877020784
0.375,0.35625,1.0,0.1087725375413785,1.040229383086309
0.375,0.36250000000000004,1.0,0.11088299652437711,1.0444955608253215
0.375,0.36875,1.0,0.11297255973327619,1.0487378125396416
0.375,0.375,1.0,0.11503806526439694,1.052953617176202
0.375,0.38125000000000003,1.0,0.11707639126610234,1.057140533691031
0.375,0.3875,1.0,0.11908447008877396,1.0612962041452418
0.375,0.39375000000000004,1.0,0.12105930264331716,1.065418356523108
0.375,0.4,1.0,0.1229979728382897,1.0695048072638553
0.375,0.40625,1.0,0.12489766195639268,1.0735534635005959
0.375,0.41250000000000003,1.0,0.12675566282351589,1.0775623250014559
0.375,0.41875,1.0,0.1285693936181972,1.0815294858097164
0.375,0.42500000000000004,1.0,0.13033641116638045,1.0854531355814951
0.375,0.43125,1.0,0.1320544235661937,1.0893315606212175
0.375,0.4375,1.0,0.1337213019900411,1.093163144616752
0.375,0.44375000000000003,1.0,0.13533509151695308,1.096946369077763
0.375,0.45,1.0,0.13689402085674007,1.1006798134823257
0.375,0.45625000000000004,1.0,0.1383965108390301,1.1043621551383889
0.375,0.4625,1.0,0.1398411815546509,1.1079921687680294
0.375,0.46875,1.0,0.14122685805370366,1.111568725823756
0.375,0.47500000000000003,1.0,0.1425525745238419,1.1150907935473284
0.375,0.48125,1.0,0.14381757689326202,1.1185574337826307
0.375,0.48750000000000004,1.0,0.14502132382529104,1.1219678015550896
0.375,0.49375,1.0,0.14616348609473775,1.1253211434310475
0.375,0.5,1.0,0.14724394435973337,1.1286167956711104
0.375,0.50625,1.0,0.14826278536618992,1.13185418219221
0.375,0.5125000000000001,1.0,0.14922029664455735,1.1350328123534874
0.375,0.51875,1.0,0.15011695977987793,1.1381522785815468
0.375,0.525,1.0,0.15095344235555713,1.141212253850776
0.375,0.53125,1.0,0.1517305886886011,1.1442124890345893
0.375,0.5375,1.0,0.15244940948864613,1.1471528101434314
0.375,0.5437500000000001,1.0,0.15311107058500226,1.1500331154652692
0.375,0.55,1.0,0.15371688087461097,1.1528533726240893
0.375,0.55625,1.0,0.15426827964947726,1.1556136155715997
0.375,0.5625,1.0,0.15476682346460902,1.1583139415269765
0.375,0.56875,1.0,0.1552141727068819,1.1609545078789894
0.375,0.5750000000000001,1.0,0.15561207802179472,1.1635355290643359
0.375,0.58125,1.0,0.1559623667489407,1.166057273435365
0.375,0.5875,1.0,0.1562669295085105,1.168520060129807
0.375,0.59375,1.0,0.15652770707063807,1.1709242559543143
0.375,0.6000000000000001,1.0,0.15674667762720843,1.173270272293009
0.375,0.6062500000000001,1.0,0.15692584457231828,1.1755585620513616
0.375,0.6125,1.0,0.15706722488323036,1.1777896166450512
0.375,0.61875,1.0,0.1571728381788604,1.1799639630425922
0.375,0.625,1.0,0.15724469651784115,1.1820821608697676
0.375,0.6312500000000001,1.0,0.15728479498344816,1.1841447995830694
0.375,0.6375000000000001,1.0,0.15729510308832834,1.1861524957186438
0.375,0.64375,1.0,0.1572775570184468,1.1881058902223696
0.375,0.65,1.0,0.15723405272300198,1.190005645866019
0.375,0.65625,1.0,0.15716643984550793,1.1918524447537067
0.375,0.6625000000000001,1.0,0.15707651648099605,1.1936469859220966
0.375,0.6687500000000001,1.0,0.1569660247351796,1.195389983037216
0.375,0.675,1.0,0.1568366470537823,1.1970821621900445
0.375,0.68125,1.0,0.15669000328386642,1.198724259792447
0.375,0.6875,1.0,0.15652764842388686,1.2003170205744824
0.375,0.6937500000000001,1.0,0.15635107101539605,1.2018611956835386
0.375,0.7000000000000001,1.0,0.15616169212663225,1.2033575408852821
0.375,0.70625,1.0,0.15596086487662478,1.2048068148659523
0.375,0.7125,1.0,0.15574987444777655,1.2062097776350893
0.375,0.71875,1.0,0.15552993853512878,1.2075671890274517
0.375,0.7250000000000001,1.0,0.15530220818137805,1.2088798073024756
0.375,0.7312500000000001,1.0,0.15506776894833096,1.2101483878393808
0.375,0.7375,1.0,0.15482764237750307,1.2113736819257186
0.375,0.74375,1.0,0.15458278769504358,1.2125564356369392
0.375,0.75,1.0,0.1543341037189166,1.2136973888043463
0.375,0.7562500000000001,1.0,0.15408243092928875,1.214797274068634
